label,ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,id
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),0@612#1@667
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-based Learning Algorithms.,,"Vol. 6,",1991.,"Aha, D. W., Kibler, D., Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,"Instance-Based Learning Methods,",,"6,",(1991),0@665#1@667
0,"Jordan, M. I. & Jacobs, R. A.","Proceedings of the Tenth International Conference on Machine Learning,",,"in P. Utgoff, ed.,",,,,,,,Morgan Kaufmann.,,"Supervised learning and divide-and-conquer: A statistical approach,",,,"(1993),","Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1348#1@1188
0,"Brodley, C. E., & Utgoff, P. E.",,,,,"Dept. of Computer Science, University of Massachusetts at Amherst.",,,,,,,Multivariate versus univariate decision trees.,"Tech. rep. COINS CR 92-8,",,(1992).,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1139#1@1188
1,"Brodley, C. E. and Utgoff, P. E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate decision trees,",,19:,(1995).,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1175#1@1188
0,"M. Pazzani & D. Kibler,",,,,,,"Machine Learning ,",,,57-94.,,,"The Utility of Knowledge in Inductive Learning,",,"9,","1992,","Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@799#1@1188
1,"Brodley, C. E. and Utgoff, P. E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate decision trees,",,19:,(1995).,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1176#1@1188
0,D. Aha and D. Kibler.,"In Proceedings of IJCAI-89,",,,"Detroit, MI,",,,,,"pages 794-799,",Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,1989.,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@572#1@1188
0,"D. W. Aha, D. Kibler & M. K. Albert.",,,,,,Machine Learning,,,37-66.,,,(1991) Instance-based learning algorithms.,,6(1),,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@936#1@1188
1,"Brodley, C. E., & Utgoff, P. E.",,,,,,"Machine Learning,",,,,,,Multivariate decision trees.,,,(1994).,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1185#1@1188
1,"Brodley, C. E., & Utgoff, P. E.",,,,,,Machine Learning.,,,,,,(in press). Multivariate decision trees.,,,,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1178#1@1188
0,"Utgoff, P. E., Berkman, N. C., & Clouse, J. A.",,,,,,Machine Learning.,,,,,,Decision tree induction based on efficient tree restructuring.,,,,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@1860#1@1188
0,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),",0@527#1@1188
0,"Jordan, M. I. & Jacobs, R. A.","Proceedings of the Tenth International Conference on Machine Learning,",,"in P. Utgoff, ed.,",,,,,,,Morgan Kaufmann.,,"Supervised learning and divide-and-conquer: A statistical approach,",,,"(1993),","Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989).,0@1348#1@1643
0,"Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed.,"New York, NY",,,,"Lecture Notes in Computer Science,",pp. 125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989).,0@440#1@1643
0,J. Clouse and P. Utgoff.,"In Proceedings of the Ninth International Conference on Machine Learning,",,,"Aberdeen, Scotland,",,,,,"pages 92-101,",Morgan Kaufman.,,A teaching method for reinforcement learning.,,,1992.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989).,0@1276#1@1643
0,P. E. Utgoff.,Machine Learning of Inductive Bias.,,,,,,,,,"Kluwer Academic Publishers,",,,,,1986.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989).,0@1508#1@1643
0,"Rudy, D., Kibler, D.","Proceedings of the Ninth International Conference on Machine Learning,",,,,,,,,,Morgan Kaufmann.,,Learning episodes for optimization.,,,(1992).,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989).,0@866#1@1643
1,"Aha, D., Kibler, D., & Albert, M",,,,Boston:,,Machine Learning,,,pp 37-66,Kluwer Academic Publishers.,,Instance-based Learning Algorithms.,,v. 6,(1991).,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@640#1@890
0,Richard Caruana.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In Paul E. Utgoff, editor,","San Mateo, CA,",,,,,"pages 41-48,",Morgan Kaufmann.,,Multitask learning: A knowledge-based of source of inductive bias.,,,1993.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@1240#1@890
0,"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of background knowledge in inductive learning.,,9,1992.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@1084#1@890
0,Harish Ragavan and Larry Rendell.,"In ML-93 ,",,Editor: Paul E. Utgoff,,,,,,pages 252-259.,,,Lookahead feature construction for learning hard concepts.,,,,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@1465#1@890
1,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol. 6, no. 1,",1991.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@681#1@890
1,"Aha, D., Kibler, D. & Albert M.",,,,"Boston, MA:",,"Machine learning,",,,pp 37-66.,Kluwer Publishers.,,Instance-based learning algorithms.,,"volume 6,",(1991).,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@636#1@890
0,Dennis Kibler and David W. Aha.,"In Proceedings of the 4 th International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,,,,Learning representative exemplars of concepts: An initial case study.,,,1987.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@1017#1@890
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@689#1@890
0,"Aha, D.W., Kibler, D.","Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,",,,,,,,,794-799.,,,"Noise-tolerant instance-based learning algorithms,",,,(1989),"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@571#1@890
0,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:","In ML-93 ,",,Editor: Paul E. Utgoff.,,,,,,pages 112-119.,,,A machine learning system for automated cataloging of large scale sky surveys.,,,,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,0@1333#1@890
1,"Aha, D., Kibler, D., & Albert, M",,,,Boston:,,Machine Learning,,,pp 37-66,Kluwer Academic Publishers.,,Instance-based Learning Algorithms.,,v. 6,(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@640#1@925
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@694#1@925
0,Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@1675#1@925
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-Based Learning Algorithms.,,6(1),1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@892#1@925
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@614#1@925
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,,,,Instance-based learning algorithms.,,"6(1),",1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@697#1@925
1,"Aha, David W., Dennis Kibler, Marc K. Albert,",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-Based Learning Algorithms,",,"vol. 6,",(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@691#1@925
1,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@913#1@925
1,"Aha, D., Kibler, D. & Albert M.",,,,"Boston, MA:",,"Machine learning,",,,pp 37-66.,Kluwer Publishers.,,Instance-based learning algorithms.,,"volume 6,",(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@636#1@925
1,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,"pp. 37-66,",,,"Instance-based learning algorithms,",,"vol. 6,",1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@672#1@925
1,"D. Aha, D. Kibler, and M. Albert,",,,,,,"Machine Learning,",,,,,,"Instance-based learning algorithms,",,"vol.  6, no. 1,",1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@682#1@925
1,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@670#1@925
1,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6(1),1991.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@918#1@925
1,"Aha, D. W., Kibler, D., and Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@902#1@925
0,P. E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Aha, D., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,6,(1991).,0@1684#1@925
0,"Aha, D., Kibler, D., & Albert, M",,,,Boston:,,Machine Learning,,,pp 37-66,Kluwer Academic Publishers.,,Instance-based Learning Algorithms.,,v. 6,(1991).,"Fahlman, S. E., & Lebiere, C.",,(1989).,,"Pittsburgh, PA:","Carnegie Mellon University, Computer Science Department.",,,,,,Technical rep. CMU-CS-90-100).,Cascade-correlation learning architecture,,,,0@640#1@203
0,M. Pazzani and D. Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The utility of background knowledge in inductive learning.,,9,1992.,"Fahlman, S. E., & Lebiere, C.",,(1989).,,"Pittsburgh, PA:","Carnegie Mellon University, Computer Science Department.",,,,,,Technical rep. CMU-CS-90-100).,Cascade-correlation learning architecture,,,,0@1053#1@203
1,"Fahlman, S. E. & Lebiere, C.",,"(1990),",,"Pittsburgh, PA 15213.","School of Computer Science, Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-90-100,","The Cascade-Correlation learning architecture,",,,,"Fahlman, S. E., & Lebiere, C.",,(1989).,,"Pittsburgh, PA:","Carnegie Mellon University, Computer Science Department.",,,,,,Technical rep. CMU-CS-90-100).,Cascade-correlation learning architecture,,,,0@196#1@203
0,"Norvig, P.",,,,"San Mateo, CA.",,,,,,"Morgan Kaufmann,",,Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,(1992).,"Aha, David W., Dennis Kibler, Albert Marc K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,0@792#1@656
1,"Aha, D. W., Kibler, D., & Albert, M. K.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6 ,",(1991).,"Aha, David W., Dennis Kibler, Albert Marc K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,0@609#1@656
0,"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Aha, David W., Dennis Kibler, Albert Marc K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,"6,",(1991).,0@1086#1@656
0,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.,"Fahlman, S. E.,",,1979.,,,,,,,,Cambridge: MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge,",,,,0@941#1@75
0,"Utgoff, P.","Machine Learning II,",,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,",,,,,,pages 107-148.,Morgan Kaufman.,,Shift of bias for inductive concept learning.,,,(1986).,"Fahlman, S. E.,",,1979.,,,,,,,,Cambridge: MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge,",,,,0@1527#1@75
1,"Fahlman, S. E.",,(1979).,,Cambridge MA.,,,,,,"MIT Press,",,NETL: A System for Representing and Using Real World Knowledge.,,,,"Fahlman, S. E.,",,1979.,,,,,,,,Cambridge: MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge,",,,,0@70#1@75
1,"Fahlman, S.",,(1979).,,,,,,,,MIT Press.,,NETL: A system for representing and using real world knowledge.,,,,"Fahlman, S. E.,",,1979.,,,,,,,,Cambridge: MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge,",,,,0@69#1@75
0,P. E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Fahlman, S. E.,",,1979.,,,,,,,,Cambridge: MIT Press.,,"NETL: A System for Representing and Using Real World Knowledge,",,,,0@1684#1@75
0,"Aha, D. W.; Kibler, D.; and Albert, M. K.",,,,,,Machine Learning,,,37-66.,,,Instance-based learning algorithms.,,6,1991.,"Pazzani, M., and Kibler, D.,",,,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,0@941#1@1033
1,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M., and Kibler, D.,",,,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,0@830#1@1033
1,"M. Pazzani and D. Kibler,",,,,,,"Machine Learning,",,,"pp. 57-94,",,,"The utility of knowledge in inductive learning,",,"vol.9,",1992.,"Pazzani, M., and Kibler, D.,",,,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,0@846#1@1033
0,D. Kibler and D. W. Aha.,"In Proceedings of the Fourth International Workshop on Machine Learning,",,,"Irvine, CA,",,,,,"pages 24-30,",Morgan Kaufmann.,,Learning representative exemplars of concepts: An initial case study.,,,1987.,"Pazzani, M., and Kibler, D.,",,,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,0@883#1@1033
0,"T. M. Mitchell, P. Utgoff, and R. Banerji.","Machine Learning, vol.",,"In J. G. Carbonell, R. S. Michalski, and T. M. Mitchell, editors,","Palo Alto, Ca,",,,,,,"Tioga,",,Learning by experimentation: acquiring and refining problem-solving heuristics.,,"1,",1983.,"Pazzani, M., and Kibler, D.,",,,,,,"Machine Learning,",,,"57-94,",,,"The Utility of Knowledge in Inductive Learning,",,"9,",1992.,0@1408#1@1033
0,"Aha, D. W., Kibler, D., & Albert, M.",,,,,,"Machine Learning,",,,37-66.,,,Instance-based learning algorithms.,,"6,",(1991b).,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,","1989, 1990.","In D. Touretzky, editor,",San Mateo.,,,,,"pages 524-532,","Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",,0@603#1@364
1,Scott E. Fahlman and Christian Lebiere.,"In [13],",1990.,,,,,,,"pages 524-532,",,,The Cascade-Correlation learning architec-ture.,,,,S. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,","1989, 1990.","In D. Touretzky, editor,",San Mateo.,,,,,"pages 524-532,","Morgan Kaufmann,",,The cascade-correlation learning architecture.,,"volume 2,",,0@349#1@364
0,Scott E Fahlman and Geoffrey E Hinton.,,1987.,,,,"Computer,",,,,,,Connectionist Architectures for Artificial Intelligence.,,"20(1),",,"Connell, M. E., & Utgoff, P. E.",In Proceedings of the Sixth National Conference on Artificial Intelligence,,,"Seattle, WA:",,,,,(pp. 456-460).,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,,(1987).,0@105#1@1282
0,Scott E. Fahlman and Christian Lebiere.,"In ,",1990.,,,,,,,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,,"Connell, M. E., & Utgoff, P. E.",In Proceedings of the Sixth National Conference on Artificial Intelligence,,,"Seattle, WA:",,,,,(pp. 456-460).,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,,(1987).,0@248#1@1282
0,"Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,"Seattle, WA:",,,,,pp. 30-35,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).,"Connell, M. E., & Utgoff, P. E.",In Proceedings of the Sixth National Conference on Artificial Intelligence,,,"Seattle, WA:",,,,,(pp. 456-460).,Morgan Kaufmann.,,Learning to control a dynamic physical system.,,,(1987).,0@877#1@1282
0,Scott E Fahlman and Geoffrey E Hinton.,,1987.,,,,"Computer,",,,,,,Connectionist Architectures for Artificial Intelligence.,,"20(1),",,S. E.,"in Proceedings of the 1988 Connectionist Summer School,",,,,,,,,,Morgan Kauf-mann.,,"Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study,",,,,0@105#1@142
1,"Fahlman, S.",Proc. of the Connectionist Model Summer School.,(1988).,"In Touretzky, D. , Hinton, G. , and Sejnowski, T. , (eds.),","San Mateo, CA.",,,,,,"Morgan Kaufmann,",,Faster-learning variations on backpropagation: An empirical study.,,,,S. E.,"in Proceedings of the 1988 Connectionist Summer School,",,,,,,,,,Morgan Kauf-mann.,,"Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study,",,,,0@108#1@142
1,S. E. Fahlman.,In Proceedings of the 1988 Connectionists Models Summer School.,1988.,,,,,,,,"Morgan Kauffman Inc.,",,Faster-learning variations on back-propagation: An empirical study.,,,,S. E.,"in Proceedings of the 1988 Connectionist Summer School,",,,,,,,,,Morgan Kauf-mann.,,"Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study,",,,,0@120#1@142
0,M. Jordan and R. Jacobs.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In P. Utgoff, editor,",,,,,,pages 159-166.,"Morgan Kaufmann,",,Supervised learning and divide-and-conquer: A statistical approach.,,,1993.,S. E.,"in Proceedings of the 1988 Connectionist Summer School,",,,,,,,,,Morgan Kauf-mann.,,"Fahlman (1988): Faster-Learning Variations on Back-Propagation: An Empirical Study,",,,,0@1349#1@142
0,"Utgoff, P. E.,",Machine Learning of Inductive Bias.,,,"Boston MA,",,,,,,"Kluwer Academic,",,,,,1986.,"Utgoff, P.,","Machine Learning 4,",,,,,,,,161-186.,,,Incremental Induction of Decision Trees.,,,1989.,0@1521#1@1658
0,"S. Fahlman,",,1974.,,,,"Artificial Intelligence,",,,"pp. 1-49,",,,"A planning system for robot construction tasks,",,"vol. 5,",,"Utgoff, P.,","Machine Learning 4,",,,,,,,,161-186.,,,Incremental Induction of Decision Trees.,,,1989.,0@55#1@1658
1,"Utgoff, P. E.",Machine Learning,,,,,,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Utgoff, P.,","Machine Learning 4,",,,,,,,,161-186.,,,Incremental Induction of Decision Trees.,,,1989.,0@1657#1@1658
0,"Utgoff, P. E.,",In Machine Learning: An Artificial Intelligence Approach:,,eds R.,,,,,,,,,Shift of Bias for Inductive Concept Learning.,,"Volume II,",1986.,"Fahlman, S. E., and Lebiere, C.",,1990.,,"Pittsburgh, PA,","School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,0@1554#1@216
0,P. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4(2),1989.,"Fahlman, S. E., and Lebiere, C.",,1990.,,"Pittsburgh, PA,","School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,0@1666#1@216
0,"Aha, David W., Dennis Kibler, Marc K. Albert,",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-Based Learning Algorithms,",,"vol.6,",(1991).,"Fahlman, S. E., and Lebiere, C.",,1990.,,"Pittsburgh, PA,","School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,0@659#1@216
0,S E Fahlman.,"Proceedings of the 1988 Connectionist Models Summer School,",1988.,"In D Touretzky, G E Hinton, and T J Sejnowski, editors,",,,,,,pages 38-51.,"Morgan Kaufman,",,Faster-learning variations on back-propagation: An empirical study.,,,,"Fahlman, S. E., and Lebiere, C.",,1990.,,"Pittsburgh, PA,","School of Computer Science, Carnegie Mellon University,",,,,,,"Tech. Rep.  CMU-CS-90-100,",The Cascade-Correlation learning architecture.,,,,0@127#1@216
0,"Utgoff, P. E.,",In Machine Learning: An Artificial Intelligence Approach:,,eds R.,,,,,,,,,Shift of Bias for Inductive Concept Learning.,,"Volume II,",1986.,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1554#1@1214
0,"Tom E. Fawcett, Paul E. Utgoff.",,,,"Amherst, MA.","University of Massachusetts,",,Jan,,,,,Automatic feature generation for problem solving systems.,"COINS technical report 92-9,",,1992.,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1326#1@1214
1,"Brodley, C.E. and Utgoff P.E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate Decision Trees,",,"19,","(1995),","C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1188#1@1214
0,Michael Pazzani and Dennis Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1036#1@1214
1,"Brodley, C. E. and Utgoff, P. E.",,,,,,Machine Learning,,,45-77.,,,"Multivariate decision trees,",,19:,(1995).,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1176#1@1214
1,Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19,1995.,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1170#1@1214
1,"Brodley, C. E. and Utgoff P. E.",,,,,,"Machine Learning,",,,45-77.,,,Multivariate decision trees.,,"19,",(1995).,"C. Brodley, P. Utgoff,",,,,,,"Machine Learning,",,,,,,"Multivriate Decision Trees,",,,,0@1174#1@1214
1,"Utgoff, P. E.,",In Machine Learning: An Artificial Intelligence Approach:,,eds R.,,,,,,,,,Shift of Bias for Inductive Concept Learning.,,"Volume II,",1986.,"Utgoff, P.,",in Machine Learning:  An Artificial Intelligence Approach,,"Michalski, R.S., Carbonell, J.G., and Mitchell, T. M. (Eds.),",,,,,,,"Morgan Kaufmann Publishers,",,"Shift of Bias for Inductive Concept Learning,",,"Vol. II,",,0@1554#1@1555
