ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,"('name',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,"('name',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,"('name',)"
` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',110,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',110,"('class',)"
` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,` campton place ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,"('name',)"
` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,` campton place ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,"('name',)"
aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,aqua,' 1550 california st. ',` san francisco ',415-673-1155,vietnamese,730,"('name',)"
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56,` river cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',` new york ',212/595 -8555,american,330,"('name',)"
` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,` union square cafe ','20 e. 76th st. ',` new york ',212/288 -0033,french,31,"('name',)"
` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65,` union square cafe ','20 e. 76th st. ',` new york city ',212-288-0033,` french ( new ) ',31,"('name',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,` rose pistola ',' 519 columbus ave. ',` san francisco ',415/982 -1124,italian,490,"('name',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,` caffe greco ',' 423 columbus ave. ',` san francisco ',415-397-6261,continental,111,"('class',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,` rose pistola ',' 240 columbus ave. ',` san francisco ',415-433-9623,mexican,724,"('name',)"
` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62,` smith & wollensky ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,"('name',)"
` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,62,"('class',)"
` restaurant katsu ',' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10,vida,' 1930 north hillhurst ave. ',` los feliz ',213/660 -4446,american,10,"('class',)"
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` la folie ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,"('name',)"
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,104,"('class',)"
` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,` la folie ',' 1517 polk st. ',` san francisco ',415-673-1101,seafood,746,"('name',)"
` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,` la folie ',' 2141 polk st. ',` san francisco ',415-775-1055,mexican,752,"('name',)"
` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,` la folie ',' 2209 polk st. ',` san francisco ',415-776-8226,italian,737,"('name',)"
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',15,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',15,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` the palm ',' 10506 little santa monica blvd. ',` century city ',310-470-4992,` french ( new ) ',568,"('name',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` belvedere the ',' 9882 little santa monica blvd. ',` beverly hills ',310-788-2306,` pacific new wave ',15,"('class',)"
fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,joss,' 9255 sunset blvd. ',` los angeles ',310/276 -1886,asian,7,"('class',)"
` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,fenix,' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551,"('name',)"
` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',7,"('class',)"
` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,` spago ( los angeles ) ',' 8795 sunset blvd. ',` w. hollywood ',310-652-4025,californian,7,"('class',)"
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,montrachet,' 732 broadway ',` san francisco ',415/788 -9900,french,468,"('name',)"
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,montrachet,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,"('name',)"
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',19,` rex il ristorante ',' 515 s. olive st. ',` los angeles ',213-612-1580,continental,539,"('name',)"
picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,picholine,'51 w. 64th st. ',` new york ',212/721 -8271,american,294,"('name',)"
picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,picholine,'15 w. 44th st. ',` new york ',212/869 -5544,asian,273,"('name',)"
` gotham bar & grill ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',35,` gotham bar & grill ',' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654,"('name',)"
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,campanile,' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,118,"('name',)"
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,` ca \ ` brea ',' 346 s. la brea ave. ',` los angeles ',213/938 -2863,italian,4,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,91,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,southern,91,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,91,"('class',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,"('addr',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,"('city',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404/659 -0400,` american ( new ) ',711,"('phone',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,continental,711,"('res_type',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',91,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,"('name',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3570 las vegas blvd. s ',` las vegas ',702/735 -4663,italian,427,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3400 las vegas blvd. s. ',` las vegas ',702-791-7352,chinese,666,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7331,italian,674,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 2880 las vegas blvd. s. ',` las vegas ',702-734-0410,steakhouses,72,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3200 las vegas blvd. s. ',` las vegas ',702-733-8899,chinese,67,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,68,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3570 las vegas blvd. s. ',` las vegas ',702-731-7110,` french ( new ) ',70,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3645 las vegas blvd. s. ',` las vegas ',702-739-4651,eclectic,673,"('name',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3300 las vegas blvd. s. ',` las vegas ',702-894-7350,continental,657,"('name',)"
aureole,'34 e. 61st st. ',` new york ',' 212 / 319-1660 ',american,25,aureole,'34 e. 51st st. ',` new york ',212/688 -5447,asian,366,"('name',)"
aureole,'34 e. 61st st. ',` new york ',' 212 / 319-1660 ',american,25,aureole,'24 e. 81st st. ',` new york ',212/288 -2391,italian,322,"('name',)"
aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',25,aureole,'38 e. 51st st. ',` new york city ',212-755-1780,japanese,643,"('name',)"
aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',25,sushisay,'38 e. 51st st. ',` new york city ',212-755-1780,japanese,25,"('class',)"
` park avenue cafe ',' 100 e. 63rd st. ',` new york ',212/644 -1900,american,51,` park avenue cafe ( new york city ) ','28 e. 63rd st. ',` new york ',212/935 -2888,american,331,"('name',)"
daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,31,daniel,'23 e. 74th st. ',` new york ',212/794 -0205,italian,221,"('name',)"
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -9025,french,5,` chinois on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,162,"('name',)"
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -9025,french,5,` schatzi on main ',' 3110 main st. ',` los angeles ',310/399 -4800,continental,5,"('class',)"
` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415/668 -6654,asian,103,` khan toke thai house ',' 3300 geary blvd. ',` san francisco ',415/668 -1783,asian,517,"('name',)"
` manhattan ocean club ','57 w. 58th st. ',` new york ',' 212 / 371-7777 ',seafood,45,` manhattan cafe ','57 w. 58th st. ',` new york ',212/888 -6556,american,300,"('addr',)"
` manhattan ocean club ','57 w. 58th st. ',` new york ',' 212 / 371-7777 ',seafood,45,` manhattan cafe ',' 1161 1st ave. between 63rd and 64th sts . ',` new york ',212/888 -6556,american,45,"('class',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 150 w. 46th st. ',` new york ',212/869 -0900,american,290,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 152 w. 52nd st. ',` new york ',212/582 -5252,american,276,"('name',)"
` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` virgil \ 's real bbq ',' 142 w. 44th st. ',` new york ',212/944 -3643,italian,317,"('name',)"
` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,` virgil \ 's ',' 155 w. 58th st. ',` new york city ',212-484-5113,` french ( classic ) ',42,"('name',)"
` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,` virgil \ 's ',' 182 w. 58th st. ',` new york city ',212-245-2214,russian,52,"('name',)"
` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,` virgil \ 's ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,"('name',)"
` veni vidi vici ','41 14th st. ',atlanta,404-875-8424,italian,93,` veni vidi vici ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,680,"('name',)"
` four seasons grill room ','99 e. 52nd st. ',` new york ',212/754 -9494,american,34,` four seasons ',' 405 e. 52nd st. ',` new york ',212/755 -6244,french,291,"('name',)"
` four seasons grill room ','99 e. 52nd st. ',` new york ',212/754 -9494,american,34,` four seasons ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23,"('name',)"
` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',34,` four seasons grill room ',' 3 e. 52nd st. ',` new york city ',212-752-1495,` french ( classic ) ',623,"('name',)"
` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',34,` four seasons grill room ','21 w. 52nd st. ',` new york city ',212-582-7200,` american ( new ) ',23,"('name',)"
` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',34,'21 club ','21 w. 52nd st. ',` new york city ',212-582-7200,` american ( new ) ',34,"('class',)"
` alain rondelli ',' 126 clement st. ',` san francisco ',415-387-0408,` french ( new ) ',94,` alain rondelli ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` los angeles ',818/990 -0500,french,18,` pinot bistro ',' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` los angeles ',818/990 -0500,french,18,` pinot bistro ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` los angeles ',818/990 -0500,french,18,` pinot bistro ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,` pinot bistro ',' 15322 ventura blvd. ',encino,818-905-6515,` hot dogs ',590,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,` pinot bistro ',' 14016 ventura blvd. ',` sherman oaks ',818-788-3536,` french bistro ',3,"('name',)"
` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,` pinot bistro ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,"('name',)"
` bone \ 's restaurant ',' 3130 piedmont rd. ne ',atlanta,404-237-2663,steakhouses,76,` rae \ 's ',' 2901 pico blvd. ',` santa monica ',310-828-7937,diners,76,"('class',)"
` bone \ 's restaurant ',' 3130 piedmont rd. ne ',atlanta,404-237-2663,steakhouses,76,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',76,"('class',)"
` bone \ 's restaurant ',' 3130 piedmont rd. ne ',atlanta,404-237-2663,steakhouses,76,` joe \ 's ',' 1023 abbot kinney blvd. ',venice,310-399-5811,` american ( new ) ',76,"('class',)"
` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 240 e. 58th st. ',` new york ',212/688 -4190,italian,195,"('name',)"
` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` les celebrites ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,"('name',)"
` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` le madri ',' 168 w. 18th st. ',` new york ',212/727 -8022,italian,42,"('class',)"
` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,42,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,42,"('class',)"
` les celebrites ',' 155 w. 58th st. ',` new york city ',212-484-5113,` french ( classic ) ',42,` san domenico ',' 240 central park s. ',` new york city ',212-265-5959,italian,42,"('class',)"
` jo jo ',' 160 e. 64th st. ',` new york ',212/223 -5656,american,38,` jo jo ','60 e. 54th st. ',` new york ',212/838 -2600,american,308,"('name',)"
` jo jo ',' 160 e. 64th st. ',` new york ',212/223 -5656,american,38,` monkey bar ','60 e. 54th st. ',` new york ',212/838 -2600,american,38,"('class',)"
` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,` hedgerose heights inn the ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,"('name',)"
` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,"('name',)"
` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,` hedgerose heights inn ',' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,"('name',)"
` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,` hedgerose heights inn ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,"('name',)"
` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,` hedgerose heights inn ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,"('name',)"
` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,` hedgerose heights inn ',' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,"('name',)"
` heera of india ',' 595 piedmont ave. rio shopping mall ',atlanta,404/876 -4408,asian,83,` heera of india ',' 1529 piedmont ave. ',atlanta,404/874 -7600,french,79,"('name',)"
` heera of india ',' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,` heera of india ',' 308 e. sixth st. ',` new york city ',212-533-5011,indian,638,"('name',)"
` san domenico ',' 240 central park s ',` new york ',212/265 -5959,italian,57,` les celebrites ',' 160 central park s ',` new york ',212/484 -5113,french,57,"('class',)"
` san domenico ',' 240 central park s ',` new york ',212/265 -5959,italian,57,` san domenico ',' 160 central park s ',` new york ',212/484 -5120,french,200,"('name',)"
` san domenico ',' 240 central park s ',` new york ',212/265 -5959,italian,57,` cafe botanica ',' 160 central park s ',` new york ',212/484 -5120,french,57,"('class',)"
` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,"('name',)"
` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` indigo coastal grill ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,"('name',)"
abruzzi,' 2355 peachtree rd. . peachtree battle shopping center ',atlanta,404/261 -8186,italian,74,abruzzi,' b peachtree rd. ',atlanta,404/351 -9533,french,92,"('name',)"
abruzzi,' 2355 peachtree rd. . peachtree battle shopping center ',atlanta,404/261 -8186,italian,74,abruzzi,' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,"('name',)"
abruzzi,' 2355 peachtree rd. . peachtree battle shopping center ',atlanta,404/261 -8186,italian,74,abruzzi,' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,"('name',)"
abruzzi,' 2355 peachtree rd. . peachtree battle shopping center ',atlanta,404/261 -8186,italian,74,abruzzi,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,"('name',)"
` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,` second street grill ',' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,"('name',)"
` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,` second street grill ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,"('name',)"
` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,` second street grill ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,"('name',)"
` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,` hayes street grill ',' 320 hayes st. ',` san francisco ',415/863 -5545,seafood,71,"('class',)"
` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,` second street grille ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661,"('name',)"
` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,` island spice ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,"('name',)"
` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,` island spice ',' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,"('name',)"
` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,` island spice ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,"('name',)"
` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,` island spice ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,"('name',)"
` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,` island spice ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,"('name',)"
` la caravelle ','33 w. 55th st. ',` new york ',212/586 -4252,french,39,` la caravelle ','13 w. 54th st. ',` new york ',212/307 -7311,continental,24,"('name',)"
` la caravelle ','33 w. 55th st. ',` new york city ',212-586-4252,` french ( classic ) ',39,` la caravelle ','13 w. 54th st. ',` new york city ',212-307-7311,scandinavian,24,"('name',)"
` cafe des artistes ',' 1 w. 67th st. ',` new york ',212/877 -3500,continental,27,` cafe des artistes ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,"('name',)"
` cafe des artistes ',' 1 w. 67th st. ',` new york ',212/877 -3500,continental,27,` dix et sept ',' 1 w. 67th st. ',` new york ',212/645 -8023,french,228,"('addr',)"
` mifune japan center kintetsu building ',' 1737 post st. ',` san francisco ',415/922 -0337,asian,107,mifune,' 1611 post st. ',` san francisco ',415/922 -7788,french,530,"('name',)"
` mifune japan center kintetsu building ',' 1737 post st. ',` san francisco ',415/922 -0337,asian,107,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,107,"('class',)"
` mifune japan center kintetsu building ',' 1737 post st. ',` san francisco ',415/922 -0337,asian,107,mifune,' 500 post st. ',` san francisco ',415/929 -2087,french,502,"('name',)"
mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,` mifune japan center kintetsu building ',' 545 post st. ',` san francisco ',415-776-7825,californian,109,"('name',)"
fringale,' 570 4th st. ',` san francisco ',415/543 -0573,french,101,fringale,' 598 fourth st. ',` san francisco ',415/543 -2222,french,459,"('name',)"
fringale,' 570 4th st. ',` san francisco ',415/543 -0573,french,101,bizou,' 598 fourth st. ',` san francisco ',415/543 -2222,french,101,"('class',)"
` fleur de lys ',' 777 sutter st. ',` san francisco ',415/673 -7779,french,100,` fleur de lys ',' 161 sutter st. ',` san francisco ',415/362 -0404,` greek and middle eastern ',469,"('name',)"
` fleur de lys ',' 777 sutter st. ',` san francisco ',415/673 -7779,french,100,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',100,"('class',)"
` ciboulette restaurant ',' 1529 piedmont ave. ',atlanta,404-874-7600,` french ( new ) ',79,ciboulette,' 595 piedmont ave. ',atlanta,404-876-4408,indian,83,"('name',)"
boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,boulevard,' 1 main st. ',` las vegas ',702/386 -2512,american,436,"('name',)"
boulevard,' 1 mission st. ',` san francisco ',415-543-6084,` american ( new ) ',96,boulevard,' 2889 mission st. ',` san francisco ',415-285-7117,mexican,736,"('name',)"
