ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes
` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',92,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,719,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,708,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,74,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,89,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,85,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,706,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,709,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,81,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,92,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,682,"('class',)"
` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,77,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,90,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,422,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,89,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,410,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,92,"('class',)"
` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,405,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',393,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',89,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',92,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',90,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',405,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',410,"('class',)"
` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',422,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',305,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',358,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,647,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,733,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,575,"('class',)"
` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,725,"('class',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,345,"('class',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,268,"('class',)"
` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,219,"('class',)"
` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,363,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,379,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,716,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,703,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,698,"('class',)"
` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,690,"('class',)"
valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21,valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,589,"('class',)"
` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,732,"('class',)"
` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',82,"('class',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,684,"('class',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,675,"('class',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,82,"('class',)"
` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,687,"('class',)"
` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',498,"('class',)"
` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',98,"('class',)"
` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',110,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,91,"('class',)"
` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',110,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,98,"('class',)"
` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',110,"('class',)"
` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',498,"('class',)"
` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98,` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,110,"('class',)"
aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',519,"('class',)"
aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,730,"('class',)"
` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56,` river cafe ',' 1 water st. ',brooklyn,718-522-5200,` american ( new ) ',330,"('class',)"
` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',31,"('class',)"
` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,603,"('class',)"
` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,31,"('class',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,490,"('class',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,723,"('class',)"
` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,724,"('class',)"
` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62,` smith & wollensky ',' 201 e. 49th st. ',` new york ',212/753 -1530,american,641,"('class',)"
` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62,` smith & wollensky ',' 201 e. 49th st. ',` new york ',212/753 -1530,american,653,"('class',)"
` restaurant katsu ',' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10,katsu,' 1972 hillhurst ave. ',` los feliz ',213-665-1891,japanese,170,"('class',)"
` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',463,"('class',)"
` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,746,"('class',)"
` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,737,"('class',)"
` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,128,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,546,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,568,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,558,"('class',)"
` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,537,"('class',)"
fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',145,"('class',)"
fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',143,"('class',)"
` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,551,"('class',)"
` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,20,"('class',)"
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',468,"('class',)"
montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',479,"('class',)"
` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,539,"('class',)"
picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,picholine,'35 w. 64th st. ',` new york city ',212-724-8585,mediterranean,294,"('class',)"
picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,picholine,'35 w. 64th st. ',` new york city ',212-724-8585,mediterranean,273,"('class',)"
` gotham bar & grill ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',35,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,654,"('class',)"
campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,118,"('class',)"
campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,4,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,586,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',405,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',110,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',421,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',386,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',396,"('class',)"
` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',410,"('class',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,676,"('class',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,711,"('class',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,704,"('class',)"
` ritz-carlton restaurant ',' 181 peachtree st. ',atlanta,404-659-0400,` french ( classic ) ',91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,692,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,449,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,446,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,429,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,438,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,67,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,433,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,72,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,424,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,70,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,431,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,437,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,427,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,448,"('class',)"
` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,444,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702-791-7352,southwestern,68,"('phone',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,666,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,664,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,674,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,72,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,67,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,667,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,662,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,665,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,659,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,670,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,70,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,673,"('class',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702-894-7350,southwestern,68,"('phone',)"
` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,657,"('class',)"
aureole,'34 e. 61st st. ',` new york ',' 212 / 319-1660 ',american,25,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',203,"('class',)"
aureole,'34 e. 61st st. ',` new york ',' 212 / 319-1660 ',american,25,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',366,"('class',)"
aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',25,aureole,'34 e. 61st st. ',` new york ',' 212 / 319-1660 ',american,643,"('class',)"
postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,530,"('class',)"
postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,510,"('class',)"
postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,107,"('class',)"
postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,107,"('class',)"
` park avenue cafe ',' 100 e. 63rd st. ',` new york ',212/644 -1900,american,51,` park avenue cafe ( new york city ) ',' 100 e. 63rd st. ',` new york city ',212-644-1900,` american ( new ) ',331,"('class',)"
daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,31,daniel,'20 e. 76th st. ',` new york city ',212-288-0033,` french ( new ) ',65,"('class',)"
daniel,'20 e. 76th st. ',` new york city ',212-288-0033,` french ( new ) ',31,daniel,'20 e. 76th st. ',` new york ',212/288 -0033,french,65,"('class',)"
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -9025,french,5,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',436,"('class',)"
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -9025,french,5,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',135,"('class',)"
` chinois on main ',' 2709 main st. ',` santa monica ',310/392 -9025,french,5,` chinois on main ',' 2709 main st. ',` santa monica ',310-392-9025,` pacific new wave ',162,"('class',)"
` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415/668 -6654,asian,103,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,486,"('class',)"
` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415/668 -6654,asian,103,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,480,"('class',)"
