label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,id
0,` margarita \ 's mexican cantina ',' 3120 las vegas blvd. s ',` las vegas ',702/794 -8200,mexican,444,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@444#1@125
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@446#1@125
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@429#1@125
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@438#1@125
0,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@67#1@125
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@433#1@125
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@72#1@125
0,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@70#1@125
0,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,'em eril \ 's new orleans fish house ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7374,seafood,659,0@431#1@125
0,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@449#1@286
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@446#1@286
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@429#1@286
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@438#1@286
0,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@67#1@286
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@433#1@286
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@72#1@286
0,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@424#1@286
0,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,0@70#1@286
0,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@449#1@136
0,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@448#1@136
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@446#1@136
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@438#1@136
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@433#1@136
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,0@72#1@136
0,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,0@159#1@219
0,` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,0@3#1@219
1,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,0@1#1@219
0,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,0@159#1@236
0,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,0@1#1@236
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,0@423#1@124
0,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,0@435#1@124
0,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,0@432#1@124
0,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,0@425#1@124
0,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,0@451#1@124
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,0@423#1@126
0,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,0@435#1@126
0,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,0@73#1@126
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` don antonio \ 's ',' 1136 westwood blvd. ',westwood,310-209-1422,italian,550,0@423#1@16
0,` ruth \ 's chris ',' 148 w. 51st st. ',` new york ',212/245 -9600,american,338,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,0@338#1@259
1,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,0@41#1@259
0,cite,' 120 w. 51st st. ',` new york ',212/956 -7100,french,220,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,0@222#1@259
0,` le jardin ','25 cleveland pl . near spring st. ',` new york ',212/343 -9599,french,288,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,0@289#1@259
0,palio,' 151 w. 51st . st. ',` new york ',212/245 -4850,italian,320,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,0@321#1@259
0,` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,0@170#1@230
0,patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,0@16#1@230
1,` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,0@12#1@230
0,` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,0@151#1@230
0,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@437#1@133
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@446#1@133
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@429#1@133
0,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@67#1@133
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@433#1@133
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@72#1@133
0,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@68#1@133
0,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@424#1@133
0,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@431#1@133
0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0@0#1@133
0,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,0@11#1@232
1,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,0@14#1@232
0,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,0@11#1@218
1,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,0@0#1@218
1,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,0@11#1@229
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,0@373#1@289
0,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,0@428#1@289
0,` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,0@440#1@289
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` jo jo ',' 160 e. 64th st. ',` new york city ',212-223-5656,` french bistro ',38,0@373#1@256
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,0@373#1@119
0,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,0@46#1@119
0,` la reserve ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,0@282#1@119
0,` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,0@326#1@119
1,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,0@90#1@308
0,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,0@393#1@308
0,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,0@422#1@308
0,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,0@410#1@308
0,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,0@90#1@299
0,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,0@422#1@299
0,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,0@89#1@299
1,` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,0@81#1@299
0,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,0@393#1@295
0,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,0@89#1@295
1,` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,0@77#1@295
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` la caridad ',' 2199 broadway ',` new york city ',212-874-2780,cuban,622,0@479#1@88
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` gray \ 's papaya ',' 2090 broadway ',` new york city ',212-799-0243,` hot dogs ',614,0@479#1@80
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,0@479#1@246
0,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,0@76#1@246
0,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,0@388#1@246
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,0@468#1@246
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,0@479#1@103
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,0@72#1@103
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,0@468#1@103
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,0@479#1@51
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,0@468#1@51
0,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,0@448#1@131
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,0@446#1@131
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,0@438#1@131
0,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,0@70#1@131
0,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,0@431#1@131
0,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,0@530#1@327
0,sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,asian,510,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,0@510#1@327
0,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,0@530#1@325
0,postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,0@109#1@325
0,` cafe fes ',' 246 w. 4th st. at charles st. ',` new york ',212/924 -7653,mediterranean,205,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,0@207#1@187
0,` zuni cafe & grill ',' 1658 market st. ',` san francisco ',415/552 -2522,mediterranean,532,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,0@532#1@187
0,` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,0@205#1@187
0,2223,' 2223 market st. ',` san francisco ',415/431 -0692,american,453,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,0@453#1@187
0,carta,' 1772 market st. ',` san francisco ',415/863 -3516,american,465,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,0@465#1@187
1,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,0@106#1@324
0,` matthew \ 's ',' 1030 3rd ave. at 61st st. ',` new york ',212/838 -4343,american,305,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,0@306#1@324
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,0@106#1@113
0,` teresa \ 's ',' 103 1st ave. between 6th and 7th sts . ',` new york ',212/228 -0604,` east european ',358,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,0@358#1@113
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` kelly \ 's on trinity ',' 333 bush st. ',` san francisco ',415-362-4454,californian,733,0@106#1@198
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,575,0@106#1@41
1,` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,0@47#1@265
0,` sea grill ','19 w. 49th st. ',` new york ',212/332 -7610,seafood,345,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,0@345#1@265
0,` inca grill ',' 492 broome st. near w. broadway ',` new york ',212/966 -3371,` latin american ',268,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,0@269#1@265
0,triangolo,' 345 e. 83rd st. ',` new york ',212/472 -4488,italian,363,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,0@363#1@244
1,` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,0@26#1@244
1,` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87,` nikolai \ 's roof ',' 255 courtland st. ',atlanta,404-221-6362,continental,87,0@87#1@305
0,faz,' 161 sutter st. ',` san francisco ',415/362 -0404,` greek and middle eastern ',469,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100,0@469#1@318
0,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',245,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100,0@247#1@318
0,` veni vidi vici ','41 14th st. ',atlanta,404/875 -8424,italian,93,` bobby & june \ 's kountry kitchen ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,680,0@93#1@146
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,boulevard,' 1 mission st. ',` san francisco ',415-543-6084,` american ( new ) ',96,0@494#1@314
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,0@494#1@60
0,boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,0@96#1@60
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,` la taqueria ',' 2889 mission st. ',` san francisco ',415-285-7117,mexican,736,0@494#1@201
0,` canter \ 's ',' 419 n. fairfax ave. ',` los angeles ',213/651 -2030 .,american,122,` carey \ 's ',' 1021 cobb pkwy . se ',marietta,770-422-8042,hamburgers,685,0@125#1@151
0,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,` alain rondelli ',' 126 clement st. ',` san francisco ',415-387-0408,` french ( new ) ',94,0@481#1@312
0,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,0@481#1@186
0,` alain rondelli ',' 126 clement st. ',` san francisco ',415/387 -0408,french,94,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,0@94#1@186
0,` le soleil ',' 133 clement st. ',` san francisco ',415/668 -4848,asian,492,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,0@492#1@186
0,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` java jive ',' 790 ponce de leon ave. ',atlanta,404-876-6161,` coffee shops ',698,0@86#1@164
1,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,0@86#1@304
1,valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,21,valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21,0@21#1@239
0,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,` hamburger mary \ 's ',' 1582 folsom st. ',` san francisco ',415-626-1985,hamburgers,732,0@105#1@197
1,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105,0@105#1@323
0,` broadway deli ',' 3rd st. promenade ',` santa monica ',310/451 -0616,american,117,` benita \ 's frites ',' 1433 third st. promenade ',` santa monica ',310-458-2889,` fast food ',538,0@120#1@4
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,0@88#1@150
0,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,0@82#1@150
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,0@88#1@141
