label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,id
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,429#286
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,438#286
0,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,67#286
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,433#286
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,72#286
0,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,424#286
0,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` coyote cafe ( las vegas ) ',' 3799 las vegas blvd. s. ',` las vegas ',702-891-7349,southwestern,68,70#286
0,` the bacchanal ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7525,` only in las vegas ',449,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,449#136
0,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,448#136
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,446#136
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,438#136
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,433#136
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` spago ( las vegas ) ',' 3500 las vegas blvd. s. ',` las vegas ',702-369-6300,californian,670,72#136
0,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,159#219
0,` cafe bizou ',' 14016 ventura blvd. ',` sherman oaks ',818/788 -3536,french,3,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,3#219
1,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` art \ 's deli ',' 12224 ventura blvd. ',` studio city ',818-762-1221,delis,1,1#219
0,posto,' 14928 ventura blvd. ',` sherman oaks ',818/784 -4400,italian,156,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,159#236
0,` art \ 's delicatessen ',' 12224 ventura blvd. ',` studio city ',818/762 -1221,american,1,` pinot bistro ',' 12969 ventura blvd. ',` studio city ',818-990-0500,` french bistro ',18,1#236
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,423#124
0,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,435#124
0,` cafe michelle ',' 1350 e. flamingo rd. ',` las vegas ',702/735 -8686,american,432,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,432#124
0,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,425#124
0,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,` buzio \ 's in the rio ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7697,seafood,658,451#124
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,423#126
0,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,435#126
0,tillerman,' 2245 e. flamingo rd. ',` las vegas ',702/731 -4036,seafood,73,` fiore rotisserie & grille ',' 3700 w. flamingo rd. ',` las vegas ',702-252-7702,italian,660,73#126
0,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,italian,423,` don antonio \ 's ',' 1136 westwood blvd. ',westwood,310-209-1422,italian,550,423#16
0,` ruth \ 's chris ',' 148 w. 51st st. ',` new york ',212/245 -9600,american,338,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,338#259
1,` le bernardin ',' 155 w. 51st st. ',` new york ',212/489 -1515,french,41,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,41#259
0,cite,' 120 w. 51st st. ',` new york ',212/956 -7100,french,220,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,222#259
0,` le jardin ','25 cleveland pl . near spring st. ',` new york ',212/343 -9599,french,288,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,289#259
0,palio,' 151 w. 51st . st. ',` new york ',212/245 -4850,italian,320,` le bernardin ',' 155 w. 51st st. ',` new york city ',212-489-1515,seafood,41,321#259
0,` tommy tang \ 's ',' 7313 melrose ave. ',` los angeles ',213/937 -5733,asian,167,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,170#230
0,patina,' 5955 melrose ave. ',` los angeles ',213/467 -1108,californian,16,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,16#230
1,` le chardonnay ',' 8284 melrose ave. ',` los angeles ',213/655 -8880,french,12,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,12#230
0,` morton \ 's ',' 8764 melrose ave. ',` los angeles ',310/276 -5205,american,148,` le chardonnay ( los angeles ) ',' 8284 melrose ave. ',` los angeles ',213-655-8880,` french bistro ',12,151#230
0,` circus circus ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,buffets,437,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,437#133
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,446#133
0,bistro,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,continental,429,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,429#133
0,` chin \ 's ',' 3200 las vegas blvd. s ',` las vegas ',702/733 -8899,asian,67,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,67#133
0,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,433#133
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,72#133
0,` coyote cafe ',' 3799 las vegas blvd. s ',` las vegas ',702/891 -7349,southwestern,68,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,68#133
0,` bally \ 's big kitchen ',' 3645 las vegas blvd. s ',` las vegas ',702/739 -4111,buffets,424,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,424#133
0,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,431#133
0,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` morton \ 's of chicago ( las vegas ) ',' 3200 las vegas blvd. s. ',` las vegas ',702-893-0703,steakhouses,667,0#133
0,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,11#232
1,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310/659 -9639,asian,14,matsuhisa,' 129 n. la cienega blvd. ',` beverly hills ',310-659-9639,seafood,14,14#232
0,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,11#218
1,` arnie morton \ 's of chicago ',' 435 s. la cienega blv . ',` los angeles ',310/246 -1501,american,0,` arnie morton \ 's of chicago ',' 435 s. la cienega blvd. ',` los angeles ',310-246-1501,steakhouses,0,0#218
1,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` los angeles ',310/652 -9770,french,11,` l \ ` orangerie ',' 903 n. la cienega blvd. ',` w. hollywood ',310-652-9770,` french ( classic ) ',11,11#229
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,373#289
0,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,428#289
0,` golden nugget hotel ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,buffets,440,` second street grill ',' 200 e. fremont st. ',` las vegas ',702-385-6277,` pacific rim ',71,440#289
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` jo jo ',' 160 e. 64th st. ',` new york city ',212-223-5656,` french bistro ',38,373#256
0,vong,' 200 e. 54th st. ',` new york ',212/486 -9592,american,373,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,373#119
0,march,' 405 e. 58th st. ',` new york ',212/754 -6272,american,46,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,46#119
0,` la reserve ',' 4 w. 49th st. ',` new york ',212/247 -2993,french,281,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,282#119
0,` pen & pencil ',' 205 e. 45th st. ',` new york ',212/682 -8660,american,325,` wollensky \ 's grill ',' 205 e. 49th st. ',` new york city ',212-753-0444,steakhouses,653,326#119
1,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,90#308
0,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,393#308
0,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,422#308
0,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` ritz-carlton dining room ( buckhead ) ',' 3434 peachtree rd. ne ',atlanta,404-237-2700,` american ( new ) ',90,410#308
0,` dining room ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,international,90,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,90#299
0,tomtom,' 3393 peachtree rd. ',atlanta,404/264 -1163,continental,422,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,422#299
0,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,89#299
1,` georgia grille ',' 2290 peachtree rd. . peachtree square shopping center ',atlanta,404/352 -3517,american,81,` georgia grille ',' 2290 peachtree rd. ',atlanta,404-352-3517,southwestern,81,81#299
0,` dante \ 's down the hatch buckhead ',' 3380 peachtree rd. ',atlanta,404/266 -1600,continental,393,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,393#295
0,` cafe ritz-carlton buckhead ',' 3434 peachtree rd. ',atlanta,404/237 -2700,` ext 6108 international ',89,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,89#295
1,` brasserie le coze ',' 3393 peachtree rd. . lenox square mall near neiman marcus ',atlanta,404/266 -1440,french,77,` brasserie le coze ',' 3393 peachtree rd. ',atlanta,404-266-1440,` french bistro ',77,77#295
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` la caridad ',' 2199 broadway ',` new york city ',212-874-2780,cuban,622,479#88
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` gray \ 's papaya ',' 2090 broadway ',` new york city ',212-799-0243,` hot dogs ',614,479#80
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,479#246
0,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,76#246
0,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,388#246
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` carmine \ 's ',' 2450 broadway ',` new york city ',212-362-2200,italian,28,468#246
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,479#103
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,72#103
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` peter luger steak house ',' 178 broadway ',brooklyn,718-387-7400,steakhouses,637,468#103
0,helmand,' 430 broadway ',` san francisco ',415/362 -0641,` greek and middle eastern ',479,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,479#51
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,` pho hoa ',' 642 broadway ',chinatown,213-626-5530,vietnamese,585,468#51
0,` ralph \ 's diner ',' 3000 las vegas blvd. s ',` las vegas ',702/732 -6330,` coffee shops/diners ',448,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,448#131
0,mikado,' 3400 las vegas blvd. s ',` las vegas ',702/791 -7111,asian,446,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,446#131
0,'em press court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7888,asian,438,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,438#131
0,` palace court ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,70,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,70#131
0,` bugsy \ 's diner ',' 3555 las vegas blvd. s ',` las vegas ',702/733 -3111,` coffee shops/diners ',431,` monte carlo ',' 3145 las vegas blvd. s. ',` las vegas ',702-733-4524,` french ( new ) ',665,431#131
0,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,530#327
0,sanppo,' 1702 post st. ',` san francisco ',415/346 -3486,asian,510,postrio,' 545 post st. ',` san francisco ',415-776-7825,californian,109,510#327
0,` yoyo tsumami bistro ',' 1611 post st. ',` san francisco ',415/922 -7788,french,530,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,530#325
0,postrio,' 545 post st. ',` san francisco ',415/776 -7825,american,109,mifune,' 1737 post st. ',` san francisco ',415-922-0337,japanese,107,109#325
0,` cafe fes ',' 246 w. 4th st. at charles st. ',` new york ',212/924 -7653,mediterranean,205,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,207#187
0,` zuni cafe & grill ',' 1658 market st. ',` san francisco ',415/552 -2522,mediterranean,532,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,532#187
0,` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,205#187
0,2223,' 2223 market st. ',` san francisco ',415/431 -0692,american,453,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,453#187
0,carta,' 1772 market st. ',` san francisco ',415/863 -3516,american,465,` cafe flore ',' 2298 market st. ',` san francisco ',415-621-8579,californian,722,465#187
1,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,106#324
0,` matthew \ 's ',' 1030 3rd ave. at 61st st. ',` new york ',212/838 -4343,american,305,` masa \ 's ',' 648 bush st. ',` san francisco ',415-989-7154,` french ( new ) ',106,306#324
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,106#113
0,` teresa \ 's ',' 103 1st ave. between 6th and 7th sts . ',` new york ',212/228 -0604,` east european ',358,` teresa \ 's ','80 montague st. ',queens,718-520-2910,polish,647,358#113
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` kelly \ 's on trinity ',' 333 bush st. ',` san francisco ',415-362-4454,californian,733,106#198
0,` masa \ 's ',' 648 bush st. ',` san francisco ',415/989 -7154,french,106,` martha \ 's ',' 22nd street grill 25 22nd ',` st. hermosa beach ',310-376-7786,american,575,106#41
1,` mesa grill ',' 102 5th ave. between 15th and 16th sts . ',` new york ',212/807 -7400,american,47,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,47#265
0,` sea grill ','19 w. 49th st. ',` new york ',212/332 -7610,seafood,345,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,345#265
0,` inca grill ',' 492 broome st. near w. broadway ',` new york ',212/966 -3371,` latin american ',268,` mesa grill ',' 102 fifth ave. ',` new york city ',212-807-7400,southwestern,47,269#265
0,triangolo,' 345 e. 83rd st. ',` new york ',212/472 -4488,italian,363,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,363#244
1,` cafe lalo ',' 201 w. 83rd st. ',` new york ',212/496 -6031,` coffee bar ',26,` cafe lalo ',' 201 w. 83rd st. ',` new york city ',212-496-6031,coffeehouses,26,26#244
1,` nikolai \ 's roof ',' 255 courtland st. at harris st. ',atlanta,404/221 -6362,continental,87,` nikolai \ 's roof ',' 255 courtland st. ',atlanta,404-221-6362,continental,87,87#305
0,faz,' 161 sutter st. ',` san francisco ',415/362 -0404,` greek and middle eastern ',469,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100,469#318
0,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',245,` fleur de lys ',' 777 sutter st. ',` san francisco ',415-673-7779,` french ( new ) ',100,247#318
0,` veni vidi vici ','41 14th st. ',atlanta,404/875 -8424,italian,93,` bobby & june \ 's kountry kitchen ',' 375 14th st. ',atlanta,404-876-3872,southern/soul,680,93#146
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,boulevard,' 1 mission st. ',` san francisco ',415-543-6084,` american ( new ) ',96,494#314
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,494#60
0,boulevard,' 1 mission st. ',` san francisco ',415/543 -6084,american,96,shiro,' 1505 mission st. s. ',pasadena,818-799-4774,` pacific new wave ',594,96#60
0,manora,' 3226 mission st. ',` san francisco ',415/861 -6224,asian,494,` la taqueria ',' 2889 mission st. ',` san francisco ',415-285-7117,mexican,736,494#201
0,` canter \ 's ',' 419 n. fairfax ave. ',` los angeles ',213/651 -2030 .,american,122,` carey \ 's ',' 1021 cobb pkwy . se ',marietta,770-422-8042,hamburgers,685,125#151
0,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,` alain rondelli ',' 126 clement st. ',` san francisco ',415-387-0408,` french ( new ) ',94,481#312
0,` hong kong villa ',' 2332 clement st. ',` san francisco ',415/752 -8833,asian,481,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,481#186
0,` alain rondelli ',' 126 clement st. ',` san francisco ',415/387 -0408,french,94,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,94#186
0,` le soleil ',' 133 clement st. ',` san francisco ',415/668 -4848,asian,492,` bill \ 's place ',' 2315 clement st. ',` san francisco ',415-221-5262,hamburgers,721,492#186
0,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` java jive ',' 790 ponce de leon ave. ',atlanta,404-876-6161,` coffee shops ',698,86#164
1,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404/876 -1800,southern,86,` mary mac \ 's tea room ',' 224 ponce de leon ave. ',atlanta,404-876-1800,southern/soul,86,86#304
1,valentino,' 3115 pico blvd. ',` santa monica ',310/829 -4313,italian,21,valentino,' 3115 pico blvd. ',` santa monica ',310-829-4313,italian,21,21#239
0,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,` hamburger mary \ 's ',' 1582 folsom st. ',` san francisco ',415-626-1985,hamburgers,732,105#197
1,lulu,' 816 folsom st. ',` san francisco ',415/495 -5775,mediterranean,105,` lulu restaurant-bis-cafe ',' 816 folsom st. ',` san francisco ',415-495-5775,mediterranean,105,105#323
0,` broadway deli ',' 3rd st. promenade ',` santa monica ',310/451 -0616,american,117,` benita \ 's frites ',' 1433 third st. promenade ',` santa monica ',310-458-2889,` fast food ',538,120#4
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,88#150
0,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,canoe,' 4199 paces ferry rd. ',atlanta,770-432-2663,` american ( new ) ',684,82#150
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,' 103 west ',' 103 w. paces ferry rd. ',atlanta,404-233-5993,continental,675,88#141
1,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,88#306
0,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,` pano \ 's & paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404-261-3662,` american ( new ) ',88,82#306
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,88#177
0,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,riviera,' 519 e. paces ferry rd. ',atlanta,404-262-7112,mediterranean,712,384#177
0,` pano \ 's and paul \ 's ',' 1232 w. paces ferry rd. ',atlanta,404/261 -3662,international,88,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,82,88#300
0,` hedgerose heights inn ',' 490 e. paces ferry rd. ',atlanta,404/233 -7673,international,82,chops,'70 w. paces ferry rd. ',atlanta,404-262-2675,steakhouses,687,82#153
1,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,` ritz-carlton dining room ( san francisco ) ',' 600 stockton st. ',` san francisco ',415-296-7465,` french ( new ) ',110,110#328
0,` ritz-carlton restaurant and dining room ',' 600 stockton st. ',` san francisco ',415/296 -7465,american,110,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98,110#316
1,` campton place ',' 340 stockton st. ',` san francisco ',415/955 -5555,american,98,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98,98#316
0,` moose \ 's ',' 1652 stockton st. ',` san francisco ',415/989 -7800,mediterranean,498,` campton place ',' 340 stockton st. ',` san francisco ',415-955-5555,` american ( new ) ',98,498#316
0,` fleur de jour ',' 348 e. 62nd st. ',` new york ',212/355 -2020,` coffee bar ',245,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603,247#69
0,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603,65#69
0,bolo,'23 e. 22nd st. ',` new york ',212/228 -2200,mediterranean,191,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603,112#69
0,'21 club ','21 w. 52nd st. ',` new york ',212/582 -7200,american,23,arcadia,'21 e. 62nd st. ',` new york city ',212-223-2900,` american ( new ) ',603,23#69
0,` jimmy \ 's ',' 201 moreno dr. ',` los angeles ',310/552 -2394,continental,142,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,145#64
0,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,140#64
0,` le colonial ',' 8783 beverly blvd. ',` los angeles ',310/289 -0660,asian,144,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,147#64
0,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,` tommy \ 's ',' 2575 beverly blvd. ',la,213-389-9060,hamburgers,598,167#64
0,petrossian,' 182 w. 58th st. ',` new york ',212/245 -2214,french,52,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,52#284
