label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id
0,Awooga ( Extended Mix ),Calvin Harris,Bounce ( feat . Kelis ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,7:12,5-Feb-13,Bounce ( Fly Eye Club Mix ),Calvin Harris Feat . Kelis,Bounce,Dance & Electronic,$ 1.29,2015 Bill Maki,6:06,"February 5 , 2013",12
0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ 1.29,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",4:42,12-May-15,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$ 0.99,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",3:12,"June 1 , 2015",136
0,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:19,"August 19 , 2014",220
1,Speakers,Sam Hunt,Montevallo,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ 1.29,"2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:46,27-Oct-14,Speakers,Sam Hunt,Montevallo,Country,$ 1.29,"( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc.",3:48,"October 27 , 2014",90
0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Clean ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",27
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",317
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,KK ( feat . Project Pat & Juicy J ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",142
0,Clarity ( feat . Foxes ) [ Brillz Remix ],Zedd,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,2013 Interscope Records,5:57,12-Feb-13,Spectrum ( Arty Remix ) [ feat . Matthew Koma ],Zedd,Spectrum EP,Dance & Electronic,$ 1.29,( C ) 2012 Interscope Records,6:05,"July 31 , 2012",67
0,Good Feeling ( Seductive Remix ),Flo Rida,Good Feeling ( Remixes ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:45,15-Nov-11,Wild Ones ( Feat . Sia ) ( Maison & Dragen Remix ),Flo Rida,Wild Ones ( Feat . Sia ) [ Remixes Pt. 2 ],"Dance & Electronic , House",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",6:06,"April 24 , 2012",211
0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,One Way [ feat . Mic Righteous ],Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:26,"May 6 , 2014",156
1,Wildest Dreams,Taylor Swift,1989,"Pop , Music , Rock",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC .",3:40,27-Oct-14,Wildest Dreams,Taylor Swift,1989,Pop,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",3:40,"October 27 , 2014",28
0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,0:19,"June 30 , 2015",251
0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Simple Man ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,7:35,"April 18 , 2011",238
0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,The Rescue Blues ( Live in London 1 ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:25,"July 2 , 2012",110
1,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,Remember You ( feat . The Weeknd ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:49,"December 4 , 2012",164
1,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ]",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single","Dance , Music",$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:19,10-Jul-15,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Dance & Electronic,$ 1.29,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27,"June 23 , 2015",274
1,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,Whateva ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,"September 25 , 2015",31
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:48,"December 4 , 2012",255
0,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ 1.29,"‰ ãÑ 2009 Downtown Music , LLC .",4:03,2009,Cash Flow [ feat . Jah Dan ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ 1.29,"( C ) 2009 Downtown Music , LLC .",4:06,"June 3 , 2015",20
0,Ha ( feat . Brisco & 4 Mill ),Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",Album Only,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:54,30-Mar-09,Shone [ Feat . Pleasure P ],Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",4:13,"March 30 , 2009",71
0,Sweet Spot 2.0 ( feat . Jennifer Lopez ),Flo Rida,Wild Ones,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:11,22-Jun-12,Wild Ones ( feat . Sia ),Flo Rida,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",3:52,"June 22 , 2012",147
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",7:11,"May 20 , 2003",265
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,4:54,"August 21 , 2009",269
1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,"June 30 , 2015",53
0,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:15,19-Aug-14,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",221
1,Silver and Gold,Little Big Town,Pain Killer,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"2014 Little Big Town , LLC Under exclusive license to Capitol Records Nashville",3:33,21-Oct-14,Silver And Gold,Little Big Town,Pain Killer,Country,$ 1.29,( C ) 2014 Little Big Town LLC Under exclusive license to Capitol Records Nashville,3:31,"October 21 , 2014",102
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:19,"August 19 , 2014",261
0,Sweet Spot 2.0 ( feat . Jennifer Lopez ),Flo Rida,Wild Ones,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:11,22-Jun-12,Wild Ones ( feat . Sia ),Flo Rida,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",3:52,"June 22 , 2012",60
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",2
0,Because of You,Kelly Clarkson & Reba McEntire,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.99,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:42,18-Sep-07,The Fear Of Being Alone ( Album Version ),Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 1.29,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:02,"November 22 , 2005",208
1,Electro Man,Calvin Harris,I Created Disco,"Electronic , Music , Pop , Dance , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,4:58,11-Jun-07,Electro Man,Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,4:56,"February 22 , 2012",95
1,Truce,twenty one pilots,Vessel,"Alternative , Music , Rock , Indie Rock,Hip-Hop / Rap , Rap , Underground Rap",$ 1.29,2012 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States .,2:22,4-Jan-13,Truce,twenty one pilots,Vessel,"Alternative Rock , Indie & Lo-Fi",$ 1.29,"( C ) 2000 Columbia Pictures Industries , Inc.",2:22,"January 4 , 2013",26
1,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Mark Ronson,Uptown Special,"Pop , Music , R&B / Soul , Funk , Soul",$ 1.29,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",2:16,13-Jan-15,"Crack In the Pearl , Pt . II",Mark Ronson,Uptown Special [ Clean ],Pop,$ 1.29,2015 Real Sounds,2:16,"January 13 , 2015",118
1,Skrillex Orchestral Suite By Varien ( Bonus Track ),Skrillex,Bangarang,"Dance , Music , Electronic",$ 1.29,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",6:54,27-Dec-11,Skrillex Orchestral Suite By Varien ( Bonus Track ),Skrillex,Bangarang EP [ Explicit ],"Dance & Electronic , Dubstep",$ 1.29,Elektroshok Records,6:54,"December 27 , 2011",49
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ],David Banner,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.69,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",4:42,"September 20 , 2005",4
0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",6:14,17-Apr-12,Scary Monsters And Nice Sprites ( Phonat Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),3:39,"June 7 , 2011",319
1,Afire Love,Ed Sheeran,x,"Singer/Songwriter , Music , Pop , Rock , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2014 Asylum Records UK , a Warner Music UK Company",5:14,20-Jun-14,Afire Love,Ed Sheeran,x,Pop,$ 1.29,( C ) 2014 mau5trap Recordings Ltd,5:14,"June 20 , 2014",239
0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Pluto [ feat . Wretch 32 ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:58,"May 6 , 2014",61
1,Voy a Beber ( feat . ' • ejo ) [ Remix ],Nicky Jam,"Greatest Hits , Vol . 1","Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc licencia a Codiscos S.A.S.,3:44,4-Nov-14,Voy a Beber ( Remix ),Nicky Jam,"Greatest Hits , Vol . 1","International , Latin Music",$ 0.99,( C ) 2014 La industria Inc,3:44,"November 4 , 2014",129
0,Get Your S ** t,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:36,28-Mar-11,You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:06,"August 19 , 2014",252
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4-Dec-12,So High ( feat . Ghost Loft ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:09,"August 19 , 2014",188
0,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,4:16,26-Sep-00,Hurry Up Love,Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,2:29,"August 1 , 2008",311
0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",6:14,17-Apr-12,Take ÌÏ There ( feat . Kiesza ) [ Netsky Remix ],Skrillex & Diplo,Take ÌÏ There ( feat . Kiesza ) [ Remixes ],Dance & Electronic,$ 1.29,2010 Robbins Entertainment LLC,3:29,"December 23 , 2014",109
1,Gone,The Weeknd,Trilogy,"R&B / Soul , Music , Rock , Contemporary R&B",$ 1.29,"‰ ãÑ 2012 XO & co. , Inc.",8:07,13-Nov-12,Gone ( Album Version ( Edited ) ) [ Clean ],The Weeknd,Trilogy ( Edited Version ) [ Clean ],R&B,$ 1.29,"( C ) 2013 XO & co. , Inc.",8:07,"September 18 , 2015",169
0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,16 Days ( Live in Glasgow ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,4:31,"July 2 , 2012",181
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:57,"November 24 , 2014",34
0,Faith In Love,Reba McEntire & Rascal Flatts,Reba Duets,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,"‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.",3:47,18-Sep-07,Love Needs A Holiday,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",$ 0.99,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005",88
0,Autonomy ( Cold Blank Mix ),Zedd,Autonomy - EP,"Dance , Music",$ 0.99,2011 Bugeyed Records,4:59,28-Mar-11,Autonomy ( Lucky Date Mix ),Zedd,Zedd - Autonomy,"Electronica , Dance & Electronic",$ 0.99,( C ) 2014 Wolf Tone Limited,5:59,"March 28 , 2011",78
0,Wake Up,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:46,28-Mar-11,Roll Up [ Clean ],Wiz Khalifa,Rolling Papers [ Clean ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"March 28 , 2011",171
1,Tackle Box,Luke Bryan,I 'll Stay Me,"Country , Music , Contemporary Country , Pop",$ 1.29,"2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",4:02,14-Aug-07,Tackle Box,Luke Bryan,I 'll Stay Me,Country,$ 1.29,"( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash",4:02,"August 14 , 2007",204
0,The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Country , Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",3:34,14-Jun-11,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ 1.29,( C ) 1981 MCA Records Inc.,2:57,"September 23 , 1987",174
0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",3:53,"March 16 , 2007",230
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ],David Guetta,When Love Takes Over ( feat . Kelly Rowland ),Dance & Electronic,$ 0.99,"( C ) 2015 The Valory Music Co. , LLC",3:02,"May 5 , 2009",182
0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:06,18-Apr-11,Left Out ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,Rock,$ 1.29,( C ) 2005 MCA Nashville,5:54,"April 18 , 2011",275
0,January ( feat . Jamie Woon ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,15-Apr-14,Confess To Me [ feat . Jessie Ware ],Disclosure,Settle ( Deluxe Edition ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",4:10,"April 15 , 2014",196
0,Medicated ( feat . Chevy Woods & Juicy J ),Wiz Khalifa,O.N.I.F.C.,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,It 's Nothin ( feat . 2 Chainz ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:47,"December 4 , 2012",32
0,This Love ( Karaoke Version ),Taylor Swift,Taylor Swift Karaoke : 1989,"Pop , Music",$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC",4:07,3-Mar-15,This Love,Taylor Swift,1989,Pop,$ 1.29,"( C ) 2014 Big Machine Records , LLC .",4:10,"October 27 , 2014",18
1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,VHS Outro ( Interlude ) [ Clean ],X Ambassadors,VHS [ Clean ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,1:26,"June 30 , 2015",98
1,The Tin Man,Kenny Chesney,All I Need to Know,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,"1995 , BMG Entertainment",3:25,13-Jun-95,The Tin Man,Kenny Chesney,All I Need To Know,Country,$ 0.99,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995",6
0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,5:11,,How We Do Things ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015",92
