exp,token,attribute,tuple,weight,data_inx
1156,very,venue,R,-0.1120829053886324,1290
1157,amit,authors,R,-0.2518543676076045,1291
1157,1998,year,R,-0.2249629575573217,1291
1157,materialized,title,R,-0.21306332899989766,1291
1157,very,venue,R,-0.10165845406988269,1291
1158,gayatri,authors,R,-0.2911095488455018,1292
1158,intelligent,title,R,-0.24674775693545445,1292
1158,2001,year,R,-0.24529281681872234,1292
1158,very,venue,R,-0.1424959649953516,1292
1159,2001,year,R,-0.46160378539968594,1293
1159,intelligent,title,R,-0.29170083236794375,1293
1159,gayatri,authors,R,-0.08325577672476905,1293
1159,very,venue,R,-0.06789096807203597,1293
1160,aoying,authors,R,-0.2565241338026738,1294
1160,vxmlr,title,R,-0.1966688869220612,1294
1160,2001,year,R,-0.14780615185418214,1294
1160,very,venue,R,-0.09350189861239012,1294
1161,vxmlr,title,R,-0.2547434341564464,1295
1161,aoying,authors,R,-0.1989044125715553,1295
1161,2001,year,R,-0.19812017787853278,1295
1161,very,venue,R,-0.0672615975693836,1295
1161,large,venue,R,-0.0672615975693832,1295
1161,bases,venue,R,-0.067261597569382,1295
1161,data,venue,R,-0.06726159756938198,1295
1162,1995,year,R,-0.2889612061124513,1296
1162,accessing,title,R,-0.2797442201590541,1296
1162,jack,authors,R,-0.12043099225743427,1296
1162,very,venue,R,-0.1135115614532763,1296
1163,1995,year,R,-0.2902231314948119,1298
1163,accessing,title,R,-0.28820441252113516,1298
1163,jack,authors,R,-0.17075206053842543,1298
1163,very,venue,R,-0.04126532744233139,1298
1164,accessing,title,R,-0.30049703675646067,1299
1164,1995,year,R,-0.16574435612766242,1299
1164,very,venue,R,-0.1257714093760907,1299
1164,jack,authors,R,-0.06260599217815618,1299
1164,orenstein,authors,R,-0.06260599217815542,1299
1164,a.,authors,R,-0.06260599217815539,1299
1164,",",authors,R,-0.06260599217815303,1299
1165,accessing,title,R,-0.2981951749287829,1300
1165,jack,authors,R,-0.27647044912506696,1300
1165,1995,year,R,-0.21849327776256022,1300
1165,very,venue,R,-0.19674301949790712,1300
1166,1995,year,R,-0.3599391255269458,1301
1166,accessing,title,R,-0.32339489077416894,1301
1166,a.,authors,R,-0.06667899960645154,1301
1166,orenstein,authors,R,-0.06667899960645154,1301
1166,jack,authors,R,-0.06667899960645124,1301
1166,large,venue,R,-0.004237034871923563,1301
1166,bases,venue,R,-0.004237034871923454,1301
1166,data,venue,R,-0.004237034871923453,1301
1166,very,venue,R,-0.004237034871923438,1301
1167,jack,authors,R,-0.26451663086216104,1302
1167,very,venue,R,-0.17714097317237934,1302
1167,1995,year,R,-0.17266998292762473,1302
1167,a,title,R,-0.038609443681074045,1302
1167,relational,title,R,-0.03860944368107388,1302
1167,database,title,R,-0.03860944368107387,1302
1167,an,title,R,-0.038609443681073864,1302
1167,object-oriented,title,R,-0.03860944368107386,1302
1167,interface,title,R,-0.03860944368107385,1302
1167,through,title,R,-0.03860944368107384,1302
1167,accessing,title,R,-0.03860944368107288,1302
1168,1998,year,R,-0.5379264497999927,1303
1168,very,venue,R,-0.14949480691093617,1303
1168,design,title,R,-0.121572760609339,1303
1168,peter,authors,R,-0.05513065145105362,1303
1169,the,title,R,-0.2534365213362177,1304
1169,1999,year,R,-0.16320327291652478,1304
1169,kjetil,authors,R,-0.14545351295071257,1304
1169,very,venue,R,-0.04943871513597027,1304
1169,large,venue,R,-0.04943871513597002,1304
1169,data,venue,R,-0.049438715135967995,1304
1169,bases,venue,R,-0.049438715135967995,1304
1170,constructing,title,R,-0.3710514461601512,1305
1170,andreas,authors,R,-0.3177033387702993,1305
1170,acm,venue,R,-0.1211847459672861,1305
1170,1994,year,R,-0.10663566965679729,1305
1171,1995,year,R,-0.20994392078615995,1307
1171,paul,authors,R,-0.15611740971473917,1307
1171,very,venue,R,-0.14146166541579014,1307
1171,bigsur,title,R,-0.11869281109314932,1307
1171,:,title,R,-0.11869281109314904,1307
1172,krishnamurty,authors,R,-0.39243800367463527,1309
1172,1999,year,R,-0.3055768659446961,1309
1172,security,title,R,-0.17069556181275314,1309
1172,acm,venue,R,-0.07944585486142036,1309
1173,angela,authors,R,-0.12205428252679856,1310
1173,bonifati,authors,R,-0.12205428252679759,1310
1173,",",authors,R,-0.12205428252679756,1310
1173,stefano,authors,R,-0.1220542825267972,1310
1173,comparative,title,R,-0.0642336529283706,1310
1174,dongwon,authors,R,-0.4708510610556103,1312
1174,comparative,title,R,-0.0833681825199907,1312
1174,acm,venue,R,0.03351682678218219,1312
1174,2000,year,R,-0.0046104195351832754,1312
1175,1999,year,R,-0.343270361715951,1313
1175,le,authors,R,-0.26065104600764755,1313
1175,the,title,R,-0.051790880239033305,1313
1175,at,title,R,-0.05179088023903328,1313
1175,research,title,R,-0.05179088023903324,1313
1175,database,title,R,-0.05179088023903271,1313
1175,acm,venue,R,-0.04172562104043449,1313
1176,le,authors,R,-0.39032150098930934,1314
1176,1999,year,R,-0.22930875461338981,1314
1176,database,title,R,-0.19396113397554832,1314
1176,acm,venue,R,-0.0436023213807208,1314
1177,1999,year,R,-0.34520092912387584,1315
1177,database,title,R,-0.280067419880133,1315
1177,le,authors,R,-0.2471627603418887,1315
1177,acm,venue,R,-0.06310306201131848,1315
1178,1999,year,R,-0.42362921266118186,1316
1178,database,title,R,-0.30328723690916626,1316
1178,le,authors,R,-0.07824748004659038,1316
1178,acm,venue,R,-0.03316263755101717,1316
1178,sigmod,venue,R,-0.03316263755101709,1316
1179,interaction,title,R,-0.3118693994073054,1317
1179,bj,authors,R,-0.28771882387767034,1317
1179,1998,year,R,-0.255511330280291,1317
1179,international,venue,R,-0.08753938033620383,1317
1180,2002,year,R,-0.3359528053886128,1319
1180,fast,title,R,-0.2459320509640889,1319
1180,b.,authors,R,-0.1052908733698634,1319
1180,phillip,authors,R,-0.10529087336986336,1319
1181,design,title,R,-0.21567378059502212,1321
1181,dac,authors,R,-0.21149909203208989,1321
1181,1995,year,R,-0.18144517595585533,1321
1181,acm,venue,R,-0.057336881661975064,1321
1181,sigmod,venue,R,-0.057336881661974655,1321
1182,1995,year,R,-0.2840344797421215,1322
1182,a,title,R,-0.2450317972452697,1322
1182,serge,authors,R,-0.2283825571082664,1322
1182,international,venue,R,-0.05792413623743856,1322
1183,a,title,R,-0.303853320185171,1323
1183,1995,year,R,-0.22651315979403921,1323
1183,international,venue,R,-0.12981007317653598,1323
1183,serge,authors,R,-0.027217161856966213,1323
1183,milo,authors,R,-0.027217161856966078,1323
1183,tova,authors,R,-0.02721716185696607,1323
1183,sophie,authors,R,-0.027217161856966068,1323
1183,cluet,authors,R,-0.027217161856966064,1323
1183,abiteboul,authors,R,-0.027217161856965634,1323
1183,",",authors,R,-0.027217161856965617,1323
1184,2000,year,R,-0.23010652013527444,1324
1184,view,title,R,-0.19349660282958597,1324
1184,k.,authors,R,-0.1848876264078076,1324
1184,the,venue,R,-0.12310513728842004,1324
1185,debabrata,authors,R,-0.5842960268891542,1325
1185,improving,title,R,-0.12432910747057505,1325
1185,1999,year,R,0.0010530605529778649,1325
1185,acm,venue,R,0.0008583706942448752,1325
1186,debabrata,authors,R,-0.2460227366062491,1326
1186,1999,year,R,-0.23065924915922953,1326
1186,improving,title,R,-0.2021577789279392,1326
1186,acm,venue,R,-0.05803455411055282,1326
1187,laurent,authors,R,-0.2793542590578053,1328
1187,1995,year,R,-0.2519002586947602,1328
1187,efficient,title,R,-0.23169934856800214,1328
1187,very,venue,R,-0.0762689024287009,1328
1188,1995,year,R,-0.23126575063477658,1330
1188,efficient,title,R,-0.2274885180076531,1330
1188,very,venue,R,-0.053959241757475795,1330
1188,large,venue,R,-0.053959241757475525,1330
1188,data,venue,R,-0.05395924175747552,1330
1188,bases,venue,R,-0.05395924175747539,1330
1188,gruber,authors,R,-0.016997509912020026,1330
1188,michael,authors,R,-0.016997509912019867,1330
1188,j.,authors,R,-0.016997509912019863,1330
1188,olivier,authors,R,-0.016997509912019863,1330
1188,franklin,authors,R,-0.01699750991201986,1330
1188,",",authors,R,-0.016997509912019728,1330
1188,amsaleg,authors,R,-0.016997509912019718,1330
1188,laurent,authors,R,-0.016997509912019447,1330
1189,fabio,authors,R,-0.3779516355345625,1332
1189,1999,year,R,-0.3029548349317618,1332
1189,specification,title,R,-0.22740369323857992,1332
1189,acm,venue,R,-0.06874488759544989,1332
1190,1999,year,R,-0.28292569909969134,1334
1190,fabio,authors,R,-0.2418465415994364,1334
1190,specification,title,R,-0.22125413841064967,1334
1190,acm,venue,R,-0.14749564884250385,1334
1191,very,venue,R,-0.28811360087128085,1335
1191,1998,year,R,-0.2824244273561728,1335
1191,m.,authors,R,-0.20050215606870408,1335
1191,selectivity,title,R,-0.1945405653405935,1335
1192,selectivity,title,R,-0.3495900418962129,1336
1192,m.,authors,R,-0.2967787353208164,1336
1192,1998,year,R,-0.17464732790329907,1336
1192,very,venue,R,-0.0374892400023948,1336
1193,2000,year,R,-0.44047029404057114,1337
1193,christos,authors,R,-0.24575345619180328,1337
1193,spatial,title,R,-0.10518569877649403,1337
1193,international,venue,R,-0.10031005237876721,1337
1194,modularization,title,R,-0.34074294541620037,1338
1194,elena,authors,R,-0.2962473462286265,1338
1194,1996,year,R,-0.2682473772951654,1338
1194,acm,venue,R,-0.0415123777380608,1338
1195,1996,year,R,-0.3533893716266924,1339
1195,elena,authors,R,-0.299821911003115,1339
1195,modularization,title,R,-0.19322770097766667,1339
1195,acm,venue,R,-0.11009859092324455,1339
1196,jochen,authors,R,-0.36526034697352916,1340
1196,1996,year,R,-0.31554355674693974,1340
1196,very,venue,R,-0.14634267381425317,1340
1196,processing,title,R,-0.12521841564457614,1340
1196,query,title,R,-0.12521841564457611,1340
1197,yuan-chi,authors,R,-0.263532289790955,1341
1197,the,title,R,-0.23545557058782746,1341
1197,2000,year,R,-0.22894367342126695,1341
1197,international,venue,R,-0.08340975404745765,1341
1198,2000,year,R,-0.2743627637779998,1342
1198,yuan-chi,authors,R,-0.26362277333288386,1342
1198,the,title,R,-0.24920256734935278,1342
1198,international,venue,R,-0.05736135768770564,1342
1199,1994,year,R,-0.650089183530343,1343
1199,acm,venue,R,-0.06011530334571333,1343
1199,werner,authors,R,-0.03148004656113246,1343
1199,research,title,R,-0.01875400627788429,1343
1199,for,title,R,-0.018754006277884216,1343
1199,perspectives,title,R,-0.018754006277884098,1343
1200,1994,year,R,-0.21751711255313394,1344
1200,research,title,R,-0.2027102627403403,1344
1200,werner,authors,R,-0.18997005246275694,1344
1200,acm,venue,R,-0.14104064626490215,1344
1201,magdy,authors,R,-0.3040101648390736,1346
1201,a,title,R,-0.22467622350719124,1346
1201,1995,year,R,0.04883640211531863,1346
1201,acm,venue,R,0.01373261642191015,1346
1202,2001,year,R,-0.31665763421328746,1347
1202,luc,authors,R,-0.277343486453668,1347
1202,the,title,R,-0.22661571182233517,1347
1202,acm,venue,R,-0.028611406606011254,1347
1203,answering,title,R,-0.6502994306321948,1351
1203,markos,authors,R,-0.026508155217198834,1351
1203,2000,year,R,0.005013024150972428,1351
1203,conference,venue,R,-0.0019020077511331952,1351
1203,international,venue,R,-0.0019020077511331887,1351
1203,of,venue,R,-0.0019020077511331815,1351
1203,data,venue,R,-0.0019020077511331813,1351
1203,management,venue,R,-0.0019020077511331807,1351
1203,on,venue,R,-0.0019020077511331802,1351
1204,2001,year,R,-0.16622726435728488,1352
1204,answering,title,R,-0.1655690187248567,1352
1204,alon,authors,R,-0.13454633296442686,1352
1204,the,venue,R,-0.1311642570723707,1352
1205,answering,title,R,-0.3818620273991796,1353
1205,2001,year,R,-0.3009830529541624,1353
1205,the,venue,R,-0.0723684344070844,1353
1205,alon,authors,R,-0.03912156484110151,1353
1205,y.,authors,R,-0.0391215648411013,1353
1205,halevy,authors,R,-0.039121564841101276,1353
1206,answering,title,R,-0.36932881405469425,1354
1206,alon,authors,R,-0.2746145911656969,1354
1206,the,venue,R,-0.18706852097242266,1354
1206,2001,year,R,-0.03744340694372895,1354
1207,answering,title,R,-0.27563370288016664,1355
1207,alon,authors,R,-0.23999439624443486,1355
1207,the,venue,R,-0.11137013398448556,1355
1207,vldb,venue,R,-0.11137013398448538,1355
1207,2001,year,R,-0.07236798813385549,1355
1208,1997,year,R,-0.2715262068545592,1356
1208,srinivas,authors,R,-0.2390149800893726,1356
1208,garbage,title,R,-0.22459622957201106,1356
1208,bases,venue,R,-0.12162164232678643,1356
1209,srinivas,authors,R,-0.18897635398599263,1357
1209,garbage,title,R,-0.15763129227937847,1357
1209,very,venue,R,-0.11329440133029405,1357
1209,1997,year,R,-0.09797018015469024,1357
1210,srinivas,authors,R,-0.22414458682340763,1358
1210,garbage,title,R,-0.18861737921433414,1358
1210,1997,year,R,-0.13438389567251063,1358
1210,very,venue,R,-0.12312273607600507,1358
1211,1997,year,R,-0.22114242856450791,1359
1211,very,venue,R,-0.19126478506313022,1359
1211,srinivas,authors,R,-0.15389531997982903,1359
1211,garbage,title,R,-0.024819362844340356,1359
1211,transactional,title,R,-0.024819362844339773,1359
1211,using,title,R,-0.024819362844339762,1359
1211,oriented,title,R,-0.02481936284433976,1359
1211,databases,title,R,-0.024819362844339755,1359
1211,in,title,R,-0.024819362844339735,1359
1211,object,title,R,-0.024819362844339735,1359
1211,cyclic,title,R,-0.024819362844339724,1359
1211,counting,title,R,-0.024819362844339724,1359
1211,reference,title,R,-0.024819362844339717,1359
1211,collection,title,R,-0.02481936284433938,1359
1212,jonathan,authors,R,-0.20737411461962657,1360
1212,semi-automatic,title,R,-0.19103575677574466,1360
1212,1996,year,R,-0.16977075959719348,1360
1212,international,venue,R,-0.1482711048634648,1360
1213,very,venue,R,-0.23284264478184546,1361
1213,scalable,title,R,-0.22545810565554422,1361
1213,craig,authors,R,-0.2039334068448391,1361
1213,1998,year,R,-0.1536576298649994,1361
1214,query,title,R,-0.25409738959874595,1362
1214,2002,year,R,-0.19807091898823345,1362
1214,arunprasad,authors,R,-0.18114338062494068,1362
1214,the,venue,R,-0.1514222145711274,1362
1215,arunprasad,authors,R,-0.23908155286724156,1363
1215,2002,year,R,-0.2386306252443889,1363
1215,the,venue,R,-0.15360425305101086,1363
1215,techniques,title,R,-0.09160618008639122,1363
1215,query,title,R,-0.09160618008639088,1363
1215,processing,title,R,-0.09160618008639086,1363
1216,2002,year,R,-0.24596145497382013,1364
1216,arunprasad,authors,R,-0.2390437758945039,1364
1216,query,title,R,-0.21310295504456142,1364
1216,the,venue,R,-0.19012560424040556,1364
1217,2002,year,R,-0.6097021095810273,1365
1217,the,venue,R,-0.11221233648853352,1365
1217,arunprasad,authors,R,-0.004308416318766707,1365
1217,query,title,R,-0.0013269824607238124,1365
1218,2001,year,R,-0.4836892244580528,1366
1218,efficient,title,R,-0.21612134943744155,1366
1218,very,venue,R,-0.08581777021742258,1366
1218,large,venue,R,-0.08581777021742251,1366
1218,shu-yao,authors,R,-0.01697112462176756,1366
1219,c.-y,authors,R,-0.34591975796435953,1367
1219,efficient,title,R,-0.33491485642511004,1367
1219,the,venue,R,-0.06228188784140833,1367
1219,2002,year,R,-0.05508183257870102,1367
1220,mary,authors,R,-0.3740378118749437,1368
1220,2001,year,R,-0.3459627163756292,1368
1220,efficient,title,R,-0.11638633334035182,1368
1220,international,venue,R,-0.07102055222372276,1368
1221,mary,authors,R,-0.21866210865491,1369
1221,2001,year,R,-0.20675601106825428,1369
1221,efficient,title,R,-0.20547983169437264,1369
1221,international,venue,R,-0.19903109779322697,1369
1222,2001,year,R,-0.232211387330282,1370
1222,efficient,title,R,-0.2096472343450122,1370
1222,mary,authors,R,-0.20472103929664212,1370
1222,international,venue,R,-0.17679495778736815,1370
1223,2001,year,R,-0.25430052816548715,1371
1223,efficient,title,R,-0.24865557934975885,1371
1223,mary,authors,R,-0.22652472057356793,1371
1223,international,venue,R,-0.09032900450563165,1371
1224,2001,year,R,-0.28841651758740344,1372
1224,efficient,title,R,-0.27430055554103727,1372
1224,mary,authors,R,-0.17137067453993657,1372
1224,international,venue,R,-0.12900555227367724,1372
1225,2002,year,R,-0.34321297721558275,1374
1225,vladimir,authors,R,-0.3020485286932885,1374
1225,efficient,title,R,-0.13750314043943002,1374
1225,international,venue,R,-0.05377635274063474,1374
1226,mirek,authors,R,-0.40004831001724894,1375
1226,international,venue,R,-0.2836746336219307,1375
1226,efficient,title,R,-0.2551692964228799,1375
1226,2002,year,R,-0.05188319076425301,1375
1227,mirek,authors,R,-0.33733120049794685,1376
1227,efficient,title,R,-0.23489632485622194,1376
1227,international,venue,R,-0.21369854441938413,1376
1227,2002,year,R,-0.09400666566431325,1376
1228,mirek,authors,R,-0.3435046595215803,1377
1228,efficient,title,R,-0.33478705053788993,1377
1228,2002,year,R,-0.17760660490649324,1377
1228,international,venue,R,-0.07412429767122422,1377
1229,infomaster,title,R,-0.17257093098387932,1378
1229,international,venue,R,-0.1391715907949976,1378
1229,1997,year,R,-0.12920023431889688,1378
1229,michael,authors,R,-0.03673737102294104,1378
1229,genesereth,authors,R,-0.03673737102294096,1378
1229,",",authors,R,-0.03673737102294095,1378
1229,arthur,authors,R,-0.036737371022940946,1378
1229,r.,authors,R,-0.0367373710229409,1378
1230,infomaster,title,R,-0.19837895815139028,1379
1230,michael,authors,R,-0.19232884552154514,1379
1230,1997,year,R,-0.1659001170200109,1379
1230,international,venue,R,-0.13576675233312455,1379
1231,infomaster,title,R,-0.27584463787975416,1380
1231,international,venue,R,-0.21596505711712718,1380
1231,michael,authors,R,-0.18312928368676076,1380
1231,1997,year,R,-0.12418495665532676,1380
1232,infomaster,title,R,-0.38919827118794387,1381
1232,international,venue,R,-0.24871792311896365,1381
1232,r.,authors,R,-0.08115087232687997,1381
1232,genesereth,authors,R,-0.08115087232687997,1381
1232,michael,authors,R,-0.08115087232687979,1381
1232,1997,year,R,-0.05826393362929749,1381
1233,1996,year,R,-0.31823628897083517,1382
1233,algebraic,title,R,-0.27267955540458166,1382
1233,alexandra,authors,R,-0.18461853367476852,1382
1233,the,venue,R,-0.10325918676155614,1382
1234,algebraic,title,R,-0.29962586927206475,1383
1234,1996,year,R,-0.25103759986617424,1383
1234,alexandra,authors,R,-0.18361032268747018,1383
1234,the,venue,R,-0.14837458129835934,1383
1235,alexandra,authors,R,-0.3234065972273366,1384
1235,1996,year,R,-0.308316292879667,1384
1235,algebraic,title,R,-0.2200636045722687,1384
1235,journal,venue,R,-0.06356079489727755,1384
1235,vldb,venue,R,-0.06356079489727659,1384
1235,the,venue,R,-0.06356079489727649,1384
1236,algebraic,title,R,-0.2995945106608432,1385
1236,alexandra,authors,R,-0.24743200321131503,1385
1236,1996,year,R,-0.23154631299232692,1385
1236,the,venue,R,-0.08803355130363268,1385
1237,1996,year,R,-0.249220864893377,1386
1237,algebraic,title,R,-0.24857257183278925,1386
1237,alexandra,authors,R,-0.2345310677487545,1386
1237,the,venue,R,-0.006695028916375,1386
1237,journal,venue,R,-0.0066950289163749555,1386
1237,--,venue,R,-0.0066950289163749555,1386
1237,international,venue,R,-0.006695028916374947,1386
1237,on,venue,R,-0.006695028916374947,1386
1237,vldb,venue,R,-0.006695028916374921,1386
1237,very,venue,R,-0.006695028916374844,1386
1237,large,venue,R,-0.006695028916374837,1386
1237,data,venue,R,-0.006695028916374835,1386
1237,bases,venue,R,-0.006695028916374835,1386
1238,1996,year,R,-0.35486389478041486,1387
1238,piyush,authors,R,-0.32806917744490305,1387
1238,sql,title,R,-0.2514826903285595,1387
1238,international,venue,R,-0.08188210401655759,1387
1239,piyush,authors,R,-0.32064218730110455,1388
1239,1996,year,R,-0.2820233695143447,1388
1239,sql,title,R,-0.2012285454240718,1388
1239,conference,venue,R,-0.05654769277202683,1388
1239,international,venue,R,-0.056547692772026634,1388
1240,very,venue,R,-0.26185887825557147,1389
1240,surajit,authors,R,-0.24229004612500968,1389
1240,2000,year,R,-0.08003692572479511,1389
1240,architecture,title,R,-0.05858196738136102,1389
1240,system,title,R,-0.05858196738136101,1389
1240,rethinking,title,R,-0.058581967381361,1389
1240,database,title,R,-0.05858196738136058,1389
1241,1996,year,R,-0.2522726758919645,1391
1241,very,venue,R,-0.2091352277227112,1391
1241,luc,authors,R,-0.20791971429341774,1391
1241,dynamic,title,R,-0.14696213644585981,1391
1242,dynamic,title,R,-0.18526851391016472,1393
1242,luc,authors,R,-0.17899856411743958,1393
1242,very,venue,R,-0.17429548411551768,1393
1242,1996,year,R,-0.12919907699024386,1393
1243,very,venue,R,-0.18987285952006783,1394
1243,luc,authors,R,-0.18931153770999457,1394
1243,1996,year,R,-0.160535562443645,1394
1243,dynamic,title,R,-0.15414605448081342,1394
1244,2001,year,R,-0.4058539231207997,1395
1244,nam,authors,R,-0.24657909182322213,1395
1244,data,title,R,-0.24224351347357798,1395
1244,acm,venue,R,-0.07203868037199714,1395
1245,approximating,title,R,-0.29446025030355677,1397
1245,2000,year,R,-0.24779450179033902,1397
1245,ziv,authors,R,-0.1680078378755965,1397
1245,very,venue,R,-0.06833708178977008,1397
1246,ziv,authors,R,-0.20062441802938566,1398
1246,2000,year,R,-0.1692999988672648,1398
1246,very,venue,R,-0.16070111755453173,1398
1246,approximating,title,R,-0.15401720211194095,1398
1247,approximating,title,R,-0.28997915402575575,1399
1247,2000,year,R,-0.264038789066021,1399
1247,international,venue,R,-0.170427800009536,1399
1247,dimitrios,authors,R,-0.12216231476668102,1399
1248,approximate,title,R,-0.47833980767806417,1400
1248,kaushik,authors,R,-0.2810241886283897,1400
1248,2001,year,R,-0.021983214557374214,1400
1248,the,venue,R,-0.012683945220455309,1400
1249,approximate,title,R,-0.2324999317441674,1401
1249,kaushik,authors,R,-0.22646201717773493,1401
1249,2001,year,R,-0.1910916435568456,1401
1249,the,venue,R,-0.12827250083521372,1401
1250,kaushik,authors,R,-0.28454824114656435,1402
1250,approximate,title,R,-0.2571849359384364,1402
1250,2001,year,R,-0.18959234677610556,1402
1250,the,venue,R,-0.15331269669650077,1402
1251,kaushik,authors,R,-0.3301907302828137,1403
1251,2001,year,R,-0.3219775079528575,1403
1251,approximate,title,R,-0.2257935291534183,1403
1251,the,venue,R,-0.06431582735343222,1403
1252,2000,year,R,-0.3319560603717012,1404
1252,approximate,title,R,-0.2775962475076704,1404
1252,kaushik,authors,R,-0.21683322427213897,1404
1252,very,venue,R,-0.03293891427415573,1404
1253,2000,year,R,-0.24984880743615928,1405
1253,very,venue,R,-0.21330875498568777,1405
1253,approximate,title,R,-0.20893717169612896,1405
1253,kaushik,authors,R,-0.19645786090595493,1405
1254,approximate,title,R,-0.25604969437524155,1407
1254,kaushik,authors,R,-0.23213353232403047,1407
1254,very,venue,R,-0.21899647332382144,1407
1254,2000,year,R,-0.17355327002510199,1407
1255,kaushik,authors,R,-0.2936831580304834,1408
1255,2000,year,R,-0.261692788271924,1408
1255,approximate,title,R,-0.19058980824424945,1408
1255,very,venue,R,-0.088903495730387,1408
1256,1998,year,R,-0.26735519925168766,1409
1256,very,venue,R,-0.2539420123686785,1409
1256,gholamhosein,authors,R,-0.04772400200775388,1409
1256,aidong,authors,R,-0.04772400200775387,1409
1256,wavecluster,title,R,-0.022489118092131524,1409
1256,:,title,R,-0.022489118092131447,1409
1256,multi-resolution,title,R,-0.02248911809213138,1409
1256,approach,title,R,-0.02248911809213138,1409
1256,very,title,R,-0.022489118092131378,1409
1256,spatial,title,R,-0.022489118092131378,1409
1256,large,title,R,-0.022489118092131374,1409
1256,for,title,R,-0.02248911809213137,1409
1256,clustering,title,R,-0.022489118092131367,1409
1256,a,title,R,-0.022489118092131364,1409
1257,an,title,R,-0.19956800782695444,1411
1257,ashoka,authors,R,-0.18565119903796148,1411
1257,1995,year,R,-0.14388912353814237,1411
1257,very,venue,R,-0.06195958198586568,1411
1257,large,venue,R,-0.06195958198586531,1411
1257,data,venue,R,-0.06195958198586491,1411
1258,1995,year,R,-0.29027343497143243,1413
1258,ashoka,authors,R,-0.2671401344539617,1413
1258,an,title,R,-0.13383215968726767,1413
1258,very,venue,R,-0.06340771664814522,1413
1259,ashoka,authors,R,-0.347710891273094,1414
1259,an,title,R,-0.3413382439160891,1414
1259,1995,year,R,-0.066193165095349,1414
1259,very,venue,R,-0.03942019828160289,1414
1260,ashoka,authors,R,-0.35935119444654545,1415
1260,1995,year,R,-0.2606486423233801,1415
1260,an,title,R,-0.1896464315815883,1415
1260,very,venue,R,-0.028311329860859793,1415
1261,2000,year,R,-0.30358177527153835,1416
1261,the,venue,R,-0.2682582674883624,1416
1261,gholamhosein,authors,R,-0.16648771808452958,1416
1261,wavecluster,title,R,-0.14124139677280545,1416
1262,gholamhosein,authors,R,-0.2234570321397,1417
1262,2000,year,R,-0.18260185525140382,1417
1262,wavecluster,title,R,-0.14971202538397468,1417
1262,vldb,venue,R,-0.08266532071881509,1417
1262,the,venue,R,-0.08266532071881508,1417
1263,explaining,title,R,-0.3672257365801029,1419
1263,very,venue,R,-0.2209139332284578,1419
1263,sunita,authors,R,-0.20702777341799744,1419
1263,1999,year,R,-0.10548957468524146,1419
1264,on,title,R,-0.3265680711314329,1421
1264,sameet,authors,R,-0.24749537845063865,1421
1264,very,venue,R,-0.2181990097122176,1421
1264,1996,year,R,-0.1353649354196906,1421
1265,on,title,R,-0.5479233310389422,1422
1265,sameet,authors,R,-0.0533496423285661,1422
1265,very,venue,R,-0.01388522800505241,1422
1265,1996,year,R,0.0038247775157074777,1422
1266,sameet,authors,R,-0.23169860386523092,1424
1266,on,title,R,-0.19444952101095692,1424
1266,very,venue,R,-0.17108997947531404,1424
1266,1996,year,R,-0.14963740473122028,1424
1267,sameet,authors,R,-0.2691747686798025,1425
1267,on,title,R,-0.2459139556822195,1425
1267,1996,year,R,-0.24124927308907937,1425
1267,large,venue,R,-0.01664720330615855,1425
1267,very,venue,R,-0.016647203306158535,1425
1267,data,venue,R,-0.016647203306157893,1425
1268,1996,year,R,-0.18073029330745535,1426
1268,resource,title,R,-0.1299392330408108,1426
1268,multi-dimensional,title,R,-0.12993923304081068,1426
1268,international,venue,R,-0.11910037518048978,1426
1268,ioannidis,authors,R,-0.032083454358597274,1426
1268,",",authors,R,-0.032083454358596816,1426
1268,yannis,authors,R,-0.03208345435859681,1426
1268,garofalakis,authors,R,-0.0320834543585968,1426
1268,e.,authors,R,-0.0320834543585968,1426
1268,minos,authors,R,-0.03208345435859647,1426
1268,n.,authors,R,-0.032083454358596254,1426
1269,international,venue,R,-0.31271054964840056,1427
1269,1996,year,R,-0.21873884255505524,1427
1269,multi-dimensional,title,R,-0.17276098788845776,1427
1269,resource,title,R,-0.17276098788845748,1427
1269,minos,authors,R,-0.06227084547379569,1427
1270,very,venue,R,-0.36024551729301413,1428
1270,sunita,authors,R,-0.27699890709412806,1428
1270,1995,year,R,-0.1970571952969096,1428
1270,query,title,R,-0.1150174508242099,1428
1271,1995,year,R,-0.3598994660149735,1429
1271,sunita,authors,R,-0.27675585892669835,1429
1271,processing,title,R,-0.08546271568006605,1429
1271,query,title,R,-0.08546271568006567,1429
1271,very,venue,R,-0.026224590071834107,1429
1272,sunita,authors,R,-0.33234378598745357,1430
1272,1995,year,R,-0.24013499947189823,1430
1272,query,title,R,-0.23092004454508427,1430
1272,very,venue,R,-0.1918100319731964,1430
1273,1997,year,R,-0.3383012765503482,1431
1273,avi,authors,R,-0.2439608841928678,1431
1273,database,title,R,-0.19429667394285666,1431
1273,acm,venue,R,-0.1603735295142602,1431
1274,1997,year,R,-0.306510554208794,1432
1274,avi,authors,R,-0.26379924927183096,1432
1274,acm,venue,R,-0.15574540890078747,1432
1274,out,title,R,-0.0385371983683861,1432
1274,of,title,R,-0.0385371983683861,1432
1274,box,title,R,-0.03853719836838607,1432
1274,the,title,R,-0.03853719836838606,1432
1274,systems-breaking,title,R,-0.03853719836838597,1432
