ltable_id,rtable_id,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
1176,2314,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,pinnacle mobile media organizer software for windows ipod software,,39.95,3886
828,2314,0,pinnacle mobile media converter,pinnacle,29.99,pinnacle mobile media organizer software for windows ipod software,,39.95,3887
321,2314,0,route 66 mobile 7 usa/cdn for windows mobile 5,csdc,149.0,pinnacle mobile media organizer software for windows ipod software,,39.95,3888
1176,2684,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,iparrot spanish/english phrase translator software for ipod ipod software,,19.95,3889
1176,2685,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,pinnacle studio plus v11 video editing software for windows consumer video editing software,,99.95,3890
1176,2310,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,corel intervideo windvd 8 gold software for windows authoring software,,49.95,3891
585,2310,0,intervideo windvd 8 platinum,corel,69.99,corel intervideo windvd 8 gold software for windows authoring software,,49.95,3892
1176,1933,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,splashid windows mobile software for pocket pc,,29.95,3893
253,1933,0,filemaker mobile 8 for palm os and pocket pc,filemaker,69.0,splashid windows mobile software for pocket pc,,29.95,3894
1176,2517,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,corel intervideo windvd 8 platinum software for windows authoring software,,69.95,3895
1001,2517,0,printmaster 17 platinum by encore software,encore software,39.99,corel intervideo windvd 8 platinum software for windows authoring software,,69.95,3896
968,2517,0,intervideo windvd 8 gold,intervideo,49.99,corel intervideo windvd 8 platinum software for windows authoring software,,69.95,3897
1176,2386,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3898
760,2386,0,panda software antivirus & firewall 2008 windows,panda software,,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3899
548,2386,0,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3900
561,2386,1,quicken 2007 basic,intuit,29.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3901
1308,2386,0,intuit quicken home inventory manager windows,intuit,34.95,intuit quicken basic 2007 software for windows tax & finance software,,29.95,3902
1176,396,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,me too software i transfer dvds 2 ipod,me-too-software,29.99,3903
334,396,0,transfer my dvd,avanquest,29.95,me too software i transfer dvds 2 ipod,me-too-software,29.99,3904
1176,2367,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quicken deluxe 2007 software for windows tax & finance software,,54.95,3905
589,2367,1,quicken 2007 deluxe,intuit,59.95,intuit quicken deluxe 2007 software for windows tax & finance software,,54.95,3906
1176,328,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,powerhouse migo for ipod for windows,,71.99,3907
1136,328,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,powerhouse migo for ipod for windows,,71.99,3908
54,328,0,allume boost xp for windows,smith-micro-software,29.99,powerhouse migo for ipod for windows,,71.99,3909
982,328,0,power on now up to date & contact windows,power-on-software,129.99,powerhouse migo for ipod for windows,,71.99,3910
699,328,0,scrapbook for windows,abacus,,powerhouse migo for ipod for windows,,71.99,3911
1176,2302,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,3912
548,2302,1,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,3913
1308,2302,0,intuit quicken home inventory manager windows,intuit,34.95,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,3914
1176,2412,0,valuesoft tune transfer for ipod software for windows xp,valuesoft,29.95,individual software prm-wn5 professor teaches windows xp,individual software,24.99,3915
512,2412,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99,3916
570,2412,0,professor teaches windows xp,individual software,19.99,individual software prm-wn5 professor teaches windows xp,individual software,24.99,3917
1148,3070,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,zipmagic personal edition,,8.95,3918
287,3070,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,zipmagic personal edition,,8.95,3919
118,3070,0,crystal reports xi professional edition,business objects,495.0,zipmagic personal edition,,8.95,3920
863,3070,0,cubase se3 educational edition,steinberg,,zipmagic personal edition,,8.95,3921
284,3070,0,sibelius 5 educational edition,sibelius-software-ltd .,329.0,zipmagic personal edition,,8.95,3922
1148,2383,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,3923
287,2383,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sibelius photoscore professional scanning software music production software,sibelius-software-ltd .,179.95,3924
1148,3089,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,systemsuite 6 ( tm ) professional mini,,49.99,3925
654,3089,0,acrobat professional 8 ( windows ),adobe,273.0,systemsuite 6 ( tm ) professional mini,,49.99,3926
1293,3089,0,systemsuite 8 professional,individual software,49.99,systemsuite 6 ( tm ) professional mini,,49.99,3927
705,3089,0,professional home design suite platinum,punch ! software,99.95,systemsuite 6 ( tm ) professional mini,,49.99,3928
229,3089,0,vcomm system suite professional 7,avanquest,49.95,systemsuite 6 ( tm ) professional mini,,49.99,3929
287,3089,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,systemsuite 6 ( tm ) professional mini,,49.99,3930
1021,3089,0,resumemaker professional 12.0,individual software,29.99,systemsuite 6 ( tm ) professional mini,,49.99,3931
866,3089,0,system care professional,avanquest,49.95,systemsuite 6 ( tm ) professional mini,,49.99,3932
15,3089,0,omnioutliner professional 3.0,csdc,69.95,systemsuite 6 ( tm ) professional mini,,49.99,3933
1148,2620,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3934
287,2620,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3935
353,2620,0,sony vegas 6 + dvd [ old version ],sony-pictures-digital-entertainment,899.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3936
27,2620,0,i copy dvds 2 professional edition,me-too-software,69.99,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3937
852,2620,0,cinescore professional soundtrack edition,sony-pictures-digital-entertainment,249.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3938
866,2620,0,system care professional,avanquest,49.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3939
1225,2620,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3940
974,2620,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3941
594,2620,0,corel wordperfect office x3 professional edition,corel,399.99,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3942
118,2620,0,crystal reports xi professional edition,business objects,495.0,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0,3943
1148,3214,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,system mechanic ( r ) 5 professional,,69.95,3944
1293,3214,0,systemsuite 8 professional,individual software,49.99,system mechanic ( r ) 5 professional,,69.95,3945
287,3214,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,system mechanic ( r ) 5 professional,,69.95,3946
866,3214,0,system care professional,avanquest,49.95,system mechanic ( r ) 5 professional,,69.95,3947
270,3214,0,adobe acrobat 7.0 professional,adobe,449.99,system mechanic ( r ) 5 professional,,69.95,3948
932,3214,0,registry mechanic 5.x pc system repair,pc tools,29.95,system mechanic ( r ) 5 professional,,69.95,3949
1148,2591,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,the sky 6 professional edition astronomy software,,189.95,3950
586,2591,0,quickbooks premier professional services edition 2007,intuit,399.95,the sky 6 professional edition astronomy software,,189.95,3951
1019,2591,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,the sky 6 professional edition astronomy software,,189.95,3952
118,2591,0,crystal reports xi professional edition,business objects,495.0,the sky 6 professional edition astronomy software,,189.95,3953
1148,1446,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,grass valley edius 4 broadcast video editing software professional editing software,,998.95,3954
287,1446,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,grass valley edius 4 broadcast video editing software professional editing software,,998.95,3955
1148,1525,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,crystal reports xi professional edition complete package,,537.57,3956
287,1525,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,crystal reports xi professional edition complete package,,537.57,3957
184,1525,0,crystal reports xi developer,business objects,595.0,crystal reports xi professional edition complete package,,537.57,3958
594,1525,0,corel wordperfect office x3 professional edition,corel,399.99,crystal reports xi professional edition complete package,,537.57,3959
118,1525,0,crystal reports xi professional edition,business objects,495.0,crystal reports xi professional edition complete package,,537.57,3960
487,1525,0,crystal reports 11 reporting essentials trng cbt,business objects,199.99,crystal reports xi professional edition complete package,,537.57,3961
1148,2793,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,grass valley edius 4 pro video editing software professional editing software,,449.95,3962
1148,3028,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,3963
1005,3028,0,sibelius 4 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,3964
284,3028,1,sibelius 5 educational edition,sibelius-software-ltd .,329.0,sibelius sibelius 5 software educational discount music production software,sibelius-software-ltd .,248.95,3965
211,289,0,microsoft entertainment pack ce,microsoft,49.5,entertainment partners ep budgeting for film,,415.99,3966
621,289,1,entertainment partners budgeting ( mac ),entertainment partners,699.0,entertainment partners ep budgeting for film,,415.99,3967
211,598,0,microsoft entertainment pack ce,microsoft,49.5,topics entertainment phonics success essentials,,17.55,3968
1347,598,1,phonics success essentials : grades 7-9,topics education,19.99,topics entertainment phonics success essentials,,17.55,3969
211,559,0,microsoft entertainment pack ce,microsoft,49.5,got game entertainment atlantis quest,,17.27,3970
1220,559,1,atlantis quest,got game,19.99,got game entertainment atlantis quest,,17.27,3971
211,441,0,microsoft entertainment pack ce,microsoft,49.5,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,3972
186,441,0,learn2 training for microsoft powerpoint,topics-entertainment-software - ( consignment ),9.99,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,3973
723,441,1,learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),9.99,topics entertainment learn2 training for microsoft excel,topics-entertainment-software - ( consignment ),6.56,3974
322,1696,0,adobe premiere pro 2.0,adobe,849.0,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3975
536,1696,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3976
484,1696,0,adobe premiere elements 3.0,adobe,161.73,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3977
546,1696,1,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3978
527,1696,0,adobe premiere elements 3.0,adobe,99.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3979
267,1696,0,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3980
1235,1696,0,photoshop elements 4 edu mac 1u,adobe-education-box,69.0,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3981
107,1696,1,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51,3982
322,2807,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere elements 3 ( pc ),,99.99,3983
157,2807,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe premiere elements 3 ( pc ),,99.99,3984
382,2807,0,adobe production studio premium,adobe,1699.0,adobe premiere elements 3 ( pc ),,99.99,3985
536,2807,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe premiere elements 3 ( pc ),,99.99,3986
364,2807,0,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe premiere elements 3 ( pc ),,99.99,3987
484,2807,1,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3 ( pc ),,99.99,3988
546,2807,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere elements 3 ( pc ),,99.99,3989
527,2807,1,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3 ( pc ),,99.99,3990
107,2807,0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe premiere elements 3 ( pc ),,99.99,3991
322,2391,0,adobe premiere pro 2.0,adobe,849.0,adobe premiere elements 3.0,,89.99,3992
157,2391,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,adobe premiere elements 3.0,,89.99,3993
484,2391,0,adobe premiere elements 3.0,adobe,161.73,adobe premiere elements 3.0,,89.99,3994
546,2391,0,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,adobe premiere elements 3.0,,89.99,3995
527,2391,0,adobe premiere elements 3.0,adobe,99.99,adobe premiere elements 3.0,,89.99,3996
620,2391,0,adobe premiere pro cs3,adobe,799.0,adobe premiere elements 3.0,,89.99,3997
267,2391,0,adobe photoshop elements 5.0 / premier elements 3.0 [ lb ],adobe,149.99,adobe premiere elements 3.0,,89.99,3998
107,2391,0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe premiere elements 3.0,,89.99,3999
271,523,0,microsoft office small business 2007,microsoft software,735.33,nolo quicken legal business pro 2007,,67.94,4000
577,523,0,quicken 2007 home & business,intuit,89.95,nolo quicken legal business pro 2007,,67.94,4001
1241,523,1,quicken legal business pro 2007,nolo press,79.99,nolo quicken legal business pro 2007,,67.94,4002
1281,523,0,palo alto business plan pro 2007,palo-alto-software,99.95,nolo quicken legal business pro 2007,,67.94,4003
271,551,0,microsoft office small business 2007,microsoft software,735.33,palo alto software business plan pro 2007,palo-alto-software,88.83,4004
1279,551,0,palo alto business plan pro premier 2007,palo-alto-software,199.0,palo alto software business plan pro 2007,palo-alto-software,88.83,4005
548,551,0,quickbooks pro 2007 small business financial software,intuit,199.95,palo alto software business plan pro 2007,palo-alto-software,88.83,4006
814,551,0,business plan writer deluxe 8.0 2005,nova development,99.99,palo alto software business plan pro 2007,palo-alto-software,88.83,4007
1281,551,1,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto software business plan pro 2007,palo-alto-software,88.83,4008
1277,551,0,palo alto marketing plan pro 9.0,palo-alto-software,179.0,palo alto software business plan pro 2007,palo-alto-software,88.83,4009
271,1880,0,microsoft office small business 2007,microsoft software,735.33,543-03927 microsoft office outlook 2007 media volume cd win english,,23.33,4010
578,1880,0,microsoft office excel 2007,microsoft,229.95,543-03927 microsoft office outlook 2007 media volume cd win english,,23.33,4011
271,3145,0,microsoft office small business 2007,microsoft software,735.33,palo alto business plan pro 2007,,83.99,4012
814,3145,0,business plan writer deluxe 8.0 2005,nova development,99.99,palo alto business plan pro 2007,,83.99,4013
1281,3145,0,palo alto business plan pro 2007,palo-alto-software,99.95,palo alto business plan pro 2007,,83.99,4014
1277,3145,0,palo alto marketing plan pro 9.0,palo-alto-software,179.0,palo alto business plan pro 2007,,83.99,4015
271,576,0,microsoft office small business 2007,microsoft software,735.33,individual software inc small business advantage deluxe,,16.9,4016
548,576,0,quickbooks pro 2007 small business financial software,intuit,199.95,individual software inc small business advantage deluxe,,16.9,4017
268,3128,1,world of rainbow fish,global-software-publishing,19.99,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,4018
831,3128,0,rainbow fish and the whale ( win/mac ),global-software-publishing,9.99,world of rainbow fish ( a9839m2h ),global-software-publishing,19.19,4019
268,3114,0,world of rainbow fish,global-software-publishing,19.99,world of wild cats,,8.95,4020
327,3114,0,world of wild cats,arc media inc.,19.95,world of wild cats,,8.95,4021
177,3114,0,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,world of wild cats,,8.95,4022
268,2970,0,world of rainbow fish,global-software-publishing,19.99,rainbow fish and the whale,,6.95,4023
1117,2970,0,dk rainbow fish most beautiful fish in the ocean,encore,9.99,rainbow fish and the whale,,6.95,4024
294,2970,0,dk rainbow fish most beautiful fish,dk,9.99,rainbow fish and the whale,,6.95,4025
346,3095,0,mcafee internet security suite 2007 3 users,mcafee,89.99,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35,4026
1008,3095,0,norton internet security 2008 10 user,symantec,199.99,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35,4027
1022,3095,0,panda internet security 2007 3-user,panda software,69.95,f-secure internet security 2007 3 pcs ( global marketing partners ),global-marketing-partners,63.35,4028
346,2624,0,mcafee internet security suite 2007 3 users,mcafee,89.99,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,4029
79,2624,0,ca internet security suite 2007 3 user,computer associates,69.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,4030
1008,2624,0,norton internet security 2008 10 user,symantec,199.99,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,4031
377,2624,1,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,4032
174,2624,0,1pk internet sec ste 2007 oem,ca oem,,pc-cillin internet security 2007 3-user ( win me 2000 xp ),,49.95,4033
346,2489,0,mcafee internet security suite 2007 3 users,mcafee,89.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4034
355,2489,0,zonealarm internet security suite,zone labs,49.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4035
1008,2489,0,norton internet security 2008 10 user,symantec,199.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4036
316,2489,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4037
174,2489,0,1pk internet sec ste 2007 oem,ca oem,,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4038
1022,2489,0,panda internet security 2007 3-user,panda software,69.95,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,,64.97,4039
346,306,0,mcafee internet security suite 2007 3 users,mcafee,89.99,mcafee inc total protection 2007 3-user,,92.51,4040
649,306,1,mcafee total protection 2007 3 users,mcafee,99.99,mcafee inc total protection 2007 3-user,,92.51,4041
346,1171,0,mcafee internet security suite 2007 3 users,mcafee,89.99,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4042
79,1171,0,ca internet security suite 2007 3 user,computer associates,69.95,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4043
1008,1171,0,norton internet security 2008 10 user,symantec,199.99,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4044
650,1171,0,symantec gateway security 300 series 10 10224341 ),symantec,349.0,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4045
505,1171,0,norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ],symantec,99.95,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4046
648,1171,0,internet security barrier x4 antispam edition,intego inc,,symantec ( tm ) norton internet security ( tm ) 2005 3-user,,119.99,4047
346,305,0,mcafee internet security suite 2007 3 users,mcafee,89.99,intego inc internet security barrier x4 antispam edition,,71.75,4048
355,305,0,zonealarm internet security suite,zone labs,49.99,intego inc internet security barrier x4 antispam edition,,71.75,4049
1008,305,0,norton internet security 2008 10 user,symantec,199.99,intego inc internet security barrier x4 antispam edition,,71.75,4050
648,305,1,internet security barrier x4 antispam edition,intego inc,,intego inc internet security barrier x4 antispam edition,,71.75,4051
1022,305,0,panda internet security 2007 3-user,panda software,69.95,intego inc internet security barrier x4 antispam edition,,71.75,4052
346,1210,0,mcafee internet security suite 2007 3 users,mcafee,89.99,kaspersky ( r ) internet security 6.0,,76.99,4053
79,1210,0,ca internet security suite 2007 3 user,computer associates,69.95,kaspersky ( r ) internet security 6.0,,76.99,4054
1008,1210,0,norton internet security 2008 10 user,symantec,199.99,kaspersky ( r ) internet security 6.0,,76.99,4055
316,1210,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,kaspersky ( r ) internet security 6.0,,76.99,4056
1022,1210,0,panda internet security 2007 3-user,panda software,69.95,kaspersky ( r ) internet security 6.0,,76.99,4057
346,268,0,mcafee internet security suite 2007 3 users,mcafee,89.99,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4058
355,268,0,zonealarm internet security suite,zone labs,49.99,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4059
79,268,0,ca internet security suite 2007 3 user,computer associates,69.95,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4060
1008,268,0,norton internet security 2008 10 user,symantec,199.99,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4061
316,268,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4062
648,268,0,internet security barrier x4 antispam edition,intego inc,,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4063
1022,268,0,panda internet security 2007 3-user,panda software,69.95,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2,4064
346,3144,0,mcafee internet security suite 2007 3 users,mcafee,89.99,zonealarm ( r ) internet security suite,,49.99,4065
355,3144,0,zonealarm internet security suite,zone labs,49.99,zonealarm ( r ) internet security suite,,49.99,4066
1008,3144,0,norton internet security 2008 10 user,symantec,199.99,zonealarm ( r ) internet security suite,,49.99,4067
316,3144,0,f-secure internet security 2007 3 pcs,global-marketing-partners,79.99,zonealarm ( r ) internet security suite,,49.99,4068
648,3144,0,internet security barrier x4 antispam edition,intego inc,,zonealarm ( r ) internet security suite,,49.99,4069
1022,3144,0,panda internet security 2007 3-user,panda software,69.95,zonealarm ( r ) internet security suite,,49.99,4070
428,3144,0,zonealarm anti-spyware,zone labs,29.99,zonealarm ( r ) internet security suite,,49.99,4071
346,1439,0,mcafee internet security suite 2007 3 users,mcafee,89.99,data protection security suite 2005,,59.9,4072
138,1819,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-7309 sonicwall cfs standard edition for sonicwall pro 1260/2040/3060 / 4060 subscript,,2124.92,4073
138,1892,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,,1835.31,4074
138,113,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-5670 sonicwall cfs standard edition for sonicwall pro 4100 subscription license 1,,857.38,4075
138,1984,0,sonicwall gms standard edition 10 node license,sonicwall,,sonicwall gms 1000n-incremental lic upg,sonic-systems-inc .,62920.89,4076
138,1960,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-7172 sonicwall cfs standard edition for totalsecure 10/25 series subscription licen,,300.54,4077
138,1985,0,sonicwall gms standard edition 10 node license,sonicwall,,sonicwall gms 1000 upgrade,,63074.12,4078
879,1985,0,sony sound forge 9 boxed upgrade,sony media,232.05,sonicwall gms 1000 upgrade,,63074.12,4079
96,1985,0,sonicwall internet upgrade ( 50-node ),sonicwall,,sonicwall gms 1000 upgrade,,63074.12,4080
17,1985,1,upg sgms 1000 incremental node,sonic-systems-inc .,,sonicwall gms 1000 upgrade,,63074.12,4081
138,3123,0,sonicwall gms standard edition 10 node license,sonicwall,,goldmine ( r ) standard edition 6.7,,199.99,4082
526,3123,0,cadopia 6 standard edition by cadopia,global marketing partners,295.0,goldmine ( r ) standard edition 6.7,,199.99,4083
523,1169,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4084
348,1169,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4085
616,1169,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4086
519,1169,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4087
645,1169,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4088
443,1169,0,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4089
514,1169,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4090
544,1169,0,microsoft windows xp home edition full version with sp2,microsoft,199.0,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4091
492,1169,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft ( r ) windows vista ( tm ) home premium,,239.99,4092
523,3020,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,studio ultimate version 11,,129.1,4093
523,3094,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4094
837,3094,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4095
737,3094,0,adobe photoshop cs2 ( mac ) [ old version ],adobe,649.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4096
543,3094,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4097
1330,3094,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4098
264,3094,0,adobe photoshop cs3 extended [ mac ],adobe,999.0,adobe ( r ) photoshop ( r ) cs windows full version,,590.92,4099
523,1172,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,studio ultimate version 11,,129.0,4100
994,828,1,irispen express translator,iris,149.99,iris inc irispen express translator,,142.29,4101
225,1816,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microspot interiors ( mac 10.2 or later ),,99.95,4102
644,1816,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95,4103
855,1816,0,micromat podlock ( mac ),micromat,69.0,microspot interiors ( mac 10.2 or later ),,99.95,4104
750,1816,0,microspot interiors ( mac ),microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95,4105
131,1816,1,microspot interiors,microspot ltd.,99.95,microspot interiors ( mac 10.2 or later ),,99.95,4106
951,3107,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,microspot interiors ( ints3 .6 sb ),,95.95,4107
1179,3107,0,microspot x-rip ( mac ),microspot ltd,349.99,microspot interiors ( ints3 .6 sb ),,95.95,4108
750,3107,0,microspot interiors ( mac ),microspot ltd.,99.95,microspot interiors ( ints3 .6 sb ),,95.95,4109
