label,ltable_ele,ltable_label,ltable_lat,ltable_lon,ltable_ontology,rtable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,id
1,,Ocean Grove,40.2121,-74.0065,http://sws.geonames.org/,,ocean grove new jersey,40.2119,-74.0069,http://rdf.freebase.com/,6471#4415
0,,Newburyport,42.8126,-70.8773,http://sws.geonames.org/,,jackson,32.2986,-90.1847,http://rdf.freebase.com/,3659#614
1,,Newburyport,42.8126,-70.8773,http://sws.geonames.org/,,"Newburyport, Massachusetts",,,http://dbpedia.org/,3659#4276
1,,newburyport,42.8125,-70.8778,http://rdf.freebase.com/,,"Newburyport, Massachusetts",,,http://dbpedia.org/,7288#4276
0,,Rye Brook (NY),41.0193,-73.6835,http://data.nytimes.com/,,"Newburyport, Massachusetts",,,http://dbpedia.org/,3738#4276
1,,Newburyport (Mass),42.8126,-70.8773,http://data.nytimes.com/,,"Newburyport, Massachusetts",,,http://dbpedia.org/,3658#4276
0,,"New Rochelle, New York",,,http://dbpedia.org/,,"Newburyport, Massachusetts",,,http://dbpedia.org/,7375#4276
1,,naples,40.8333,14.25,http://rdf.freebase.com/,,Naples (Italy),40.8333,14.25,http://data.nytimes.com/,1611#754
0,,bridgehampton,40.9378,-72.3014,http://rdf.freebase.com/,,Naples (Italy),40.8333,14.25,http://data.nytimes.com/,3119#754
1,,naples,40.8333,14.25,http://rdf.freebase.com/,,Naples,40.8333,14.25,http://dbpedia.org/,1611#755
1,,North Salem,41.3348,-73.5712,http://sws.geonames.org/,,"North Salem, New York",,,http://dbpedia.org/,6131#6963
0,,North Salem,41.3348,-73.5712,http://sws.geonames.org/,,Ferrara (Italy),44.8268,11.6207,http://data.nytimes.com/,6131#5221
0,,Sochi,43.5853,39.7203,http://dbpedia.org/,,Ferrara (Italy),44.8268,11.6207,http://data.nytimes.com/,1262#5221
1,,Ferrara,44.8333,11.6167,http://dbpedia.org/,,Ferrara (Italy),44.8268,11.6207,http://data.nytimes.com/,7331#5221
1,,Ferrara,44.8268,11.6207,http://sws.geonames.org/,,Ferrara (Italy),44.8268,11.6207,http://data.nytimes.com/,5222#5221
1,,Mystic,41.3543,-71.9665,http://sws.geonames.org/,,"Mystic, Connecticut",,,http://dbpedia.org/,6645#5564
0,,Oslo,59.9494,10.7564,http://dbpedia.org/,,"Mystic, Connecticut",,,http://dbpedia.org/,2776#5564
1,,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,,"Mystic, Connecticut",,,http://dbpedia.org/,2756#5564
0,,Mystic,41.3543,-71.9665,http://sws.geonames.org/,,Turin (Italy),45.0705,7.68682,http://data.nytimes.com/,6645#5190
1,,Turin,45.0667,7.7,http://dbpedia.org/,,Turin (Italy),45.0705,7.68682,http://data.nytimes.com/,5191#5190
1,,turin,45.0709,7.68584,http://rdf.freebase.com/,,Turin (Italy),45.0705,7.68682,http://data.nytimes.com/,5745#5190
1,,Turin,45.0705,7.68682,http://sws.geonames.org/,,Turin (Italy),45.0705,7.68682,http://data.nytimes.com/,7322#5190
1,,Mystic,41.3543,-71.9665,http://sws.geonames.org/,,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,6645#2756
0,,Sacramento (Calif),38.5816,-121.494,http://data.nytimes.com/,,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,1158#2756
0,,quebec city,46.8902,-71.2189,http://rdf.freebase.com/,,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,2063#2756
0,,Thessaloniki (Greece),40.6403,22.9439,http://data.nytimes.com/,,Mystic (Conn),41.3543,-71.9665,http://data.nytimes.com/,1533#2756
0,,Graz,47.0667,15.45,http://sws.geonames.org/,,rochester,43.1547,-77.6158,http://rdf.freebase.com/,5906#683
1,,Sihanoukville,10.6093,103.53,http://sws.geonames.org/,,Sihanoukville,10.6333,103.5,http://dbpedia.org/,1403#6782
1,,Sihanoukville (Cambodia),10.6333,103.5,http://data.nytimes.com/,,Sihanoukville,10.6333,103.5,http://dbpedia.org/,198#6782
1,,Sihanoukville,10.6093,103.53,http://sws.geonames.org/,,Sihanoukville (Cambodia),10.6333,103.5,http://data.nytimes.com/,1403#198
1,,sihanoukville,10.6333,103.5,http://rdf.freebase.com/,,Sihanoukville (Cambodia),10.6333,103.5,http://data.nytimes.com/,199#198
1,,Almagro,38.8833,-3.71667,http://sws.geonames.org/,,"Almagro, Ciudad Real",,,http://dbpedia.org/,3494#4223
0,,Jersey City,40.7282,-74.0776,http://sws.geonames.org/,,"Almagro, Ciudad Real",,,http://dbpedia.org/,1553#4223
1,,almagro ciudad real,38.8833,-3.7167,http://rdf.freebase.com/,,"Almagro, Ciudad Real",,,http://dbpedia.org/,6433#4223
0,,Almagro,38.8833,-3.71667,http://sws.geonames.org/,,Frankfurt am Main,,,http://dbpedia.org/,3494#5387
1,,Rawalpindi (Pakistan),33.6,73.0667,http://data.nytimes.com/,,Rawalpindi,33.6,73.0667,http://sws.geonames.org/,2340#3376
1,,rawalpindi,33.6,73.05,http://rdf.freebase.com/,,Rawalpindi,33.6,73.0667,http://sws.geonames.org/,2341#3376
0,,Mumbai,19.0144,72.8479,http://sws.geonames.org/,,"Breezy Point, Queens",,,http://dbpedia.org/,3928#3774
1,,breezy point queens,40.5565,-73.9262,http://rdf.freebase.com/,,"Breezy Point, Queens",,,http://dbpedia.org/,4121#3774
0,,Valencia (Spain),39.4698,-0.377387,http://data.nytimes.com/,,"Breezy Point, Queens",,,http://dbpedia.org/,4254#3774
0,,Arles (France),43.6768,4.63031,http://data.nytimes.com/,,Inwood (NYC),40.8657,-73.9268,http://data.nytimes.com/,4608#1290
1,,Goreme (Turkey),38.6486,34.8639,http://data.nytimes.com/,,Göreme,38.6486,34.8639,http://sws.geonames.org/,2899#3967
0,,"Huntsville, Alabama",,,http://dbpedia.org/,,Göreme,38.6486,34.8639,http://sws.geonames.org/,6598#3967
1,,goreme,38.6667,34.8333,http://rdf.freebase.com/,,Göreme,38.6486,34.8639,http://sws.geonames.org/,4858#3967
1,,Goreme,,,http://dbpedia.org/,,Göreme,38.6486,34.8639,http://sws.geonames.org/,2900#3967
1,,Goreme (Turkey),38.6486,34.8639,http://data.nytimes.com/,,goreme,38.6667,34.8333,http://rdf.freebase.com/,2899#4858
1,,Goreme,,,http://dbpedia.org/,,goreme,38.6667,34.8333,http://rdf.freebase.com/,2900#4858
0,,blackpool,53.8333,-3.03333,http://rdf.freebase.com/,,goreme,38.6667,34.8333,http://rdf.freebase.com/,5439#4858
1,,Cork (Ireland),51.8986,-8.49583,http://data.nytimes.com/,,Cork,51.8986,-8.49583,http://sws.geonames.org/,1750#1751
0,,Cork (Ireland),51.8986,-8.49583,http://data.nytimes.com/,,bordeaux,44.8386,-0.578333,http://rdf.freebase.com/,1750#5051
1,,Bordeaux,44.8386,-0.578333,http://dbpedia.org/,,bordeaux,44.8386,-0.578333,http://rdf.freebase.com/,1118#5051
1,,Bordeaux (France),44.8333,-0.566667,http://data.nytimes.com/,,bordeaux,44.8386,-0.578333,http://rdf.freebase.com/,1117#5051
1,,Cork (Ireland),51.8986,-8.49583,http://data.nytimes.com/,,cork,51.9,-8.47306,http://rdf.freebase.com/,1750#5577
0,,Marrakech,31.6333,-8.0,http://dbpedia.org/,,cork,51.9,-8.47306,http://rdf.freebase.com/,5506#5577
0,,Mazatlán,23.2167,-106.417,http://sws.geonames.org/,,cork,51.9,-8.47306,http://rdf.freebase.com/,6717#5577
0,,San Jose (Costa Rica),9.93333,-84.0833,http://data.nytimes.com/,,belfast,54.6,-5.91667,http://rdf.freebase.com/,3627#4637
1,,Belfast (Northern Ireland),54.6,-5.9333300000000015,http://data.nytimes.com/,,belfast,54.6,-5.91667,http://rdf.freebase.com/,425#4637
1,,San Jose (Costa Rica),9.93333,-84.0833,http://data.nytimes.com/,,"San Jose, Costa Rica",,,http://dbpedia.org/,3627#3628
0,,San Jose (Costa Rica),9.93333,-84.0833,http://data.nytimes.com/,,interlaken,46.6833,7.86667,http://rdf.freebase.com/,3627#4209
1,,Interlaken,46.6833,7.85,http://dbpedia.org/,,interlaken,46.6833,7.86667,http://rdf.freebase.com/,4007#4209
0,,Kufa,32.0333,44.4,http://dbpedia.org/,,interlaken,46.6833,7.86667,http://rdf.freebase.com/,3004#4209
0,,jamaica new york,40.6914,-73.8061,http://rdf.freebase.com/,,Laguna Beach,33.5422,-117.783,http://sws.geonames.org/,6193#5686
0,,gijon,43.5405,-5.66322,http://rdf.freebase.com/,,Laguna Beach,33.5422,-117.783,http://sws.geonames.org/,4051#5686
1,,Beverley,53.8459,-0.423317,http://sws.geonames.org/,,beverley,53.845,-0.4270000000000001,http://rdf.freebase.com/,5704#5477
1,,Beverley,53.8459,-0.423317,http://sws.geonames.org/,,Beverley (England),53.8459,-0.423317,http://data.nytimes.com/,5704#5276
0,,madison,43.0731,-89.4011,http://rdf.freebase.com/,,Beverley (England),53.8459,-0.423317,http://data.nytimes.com/,2129#5276
0,,Tel Aviv (Israel),32.0678,34.7647,http://data.nytimes.com/,,Beverley (England),53.8459,-0.423317,http://data.nytimes.com/,2011#5276
1,,Beverley,53.845,-0.4270000000000001,http://dbpedia.org/,,Beverley (England),53.8459,-0.423317,http://data.nytimes.com/,5277#5276
1,,beverley,53.845,-0.4270000000000001,http://rdf.freebase.com/,,Beverley (England),53.8459,-0.423317,http://data.nytimes.com/,5477#5276
0,,Beverley,53.8459,-0.423317,http://sws.geonames.org/,,"Kansas City, Kansas",,,http://dbpedia.org/,5704#7263
0,,Dingle (Ireland),52.1408,-10.2689,http://data.nytimes.com/,,Munich,48.1374,11.5755,http://sws.geonames.org/,5533#473
1,,Munich,48.1333,11.5667,http://dbpedia.org/,,Munich,48.1374,11.5755,http://sws.geonames.org/,2678#473
1,,Belfast (Northern Ireland),54.6,-5.9333300000000015,http://data.nytimes.com/,,Belfast,54.597,-5.93,http://dbpedia.org/,425#426
1,,sleepy hollow new york,41.0856,-73.8589,http://rdf.freebase.com/,,Sleepy Hollow (NY),41.0857,-73.8585,http://data.nytimes.com/,7448#1039
1,,geneva,46.2,6.15,http://rdf.freebase.com/,,Geneva,46.2,6.15,http://dbpedia.org/,249#4907
1,,Geneva,46.2022,6.14569,http://sws.geonames.org/,,Geneva,46.2,6.15,http://dbpedia.org/,6681#4907
1,,geneva,46.2,6.15,http://rdf.freebase.com/,,Geneva,46.2022,6.14569,http://sws.geonames.org/,249#6681
0,,Melbourne (Australia),-37.814,144.963,http://data.nytimes.com/,,Rovinj (Croatia),45.08,13.64,http://data.nytimes.com/,575#1184
0,,Melbourne (Australia),-37.814,144.963,http://data.nytimes.com/,,seattle,47.6097,-122.333,http://rdf.freebase.com/,575#395
1,,Oxford,51.7522,-1.25596,http://sws.geonames.org/,,Oxford (England),51.7522,-1.25596,http://data.nytimes.com/,1882#1881
1,,Oxford,51.7519,-1.25778,http://dbpedia.org/,,Oxford (England),51.7522,-1.25596,http://data.nytimes.com/,6281#1881
0,,Melbourne,37.8136,144.963,http://dbpedia.org/,,Belgrade (Serbia),44.8186,20.4681,http://data.nytimes.com/,5970#1432
1,,Belgrade,44.8206,20.4622,http://dbpedia.org/,,Belgrade (Serbia),44.8186,20.4681,http://data.nytimes.com/,6419#1432
0,,Melbourne,37.8136,144.963,http://dbpedia.org/,,Samarra,34.1983,43.8742,http://dbpedia.org/,5970#6916
1,,samarra,34.1985,43.8742,http://rdf.freebase.com/,,Samarra,34.1983,43.8742,http://dbpedia.org/,5766#6916
1,,Samarra (Iraq),34.1958,43.8758,http://data.nytimes.com/,,Samarra,34.1983,43.8742,http://dbpedia.org/,4033#6916
1,,rehoboth beach,38.7208,-75.0764,http://rdf.freebase.com/,,Rehoboth Beach (Del),38.7209,-75.07600000000002,http://data.nytimes.com/,5012#5011
0,,Ludlow (Vt),43.3959,-72.7007,http://data.nytimes.com/,,Rehoboth Beach (Del),38.7209,-75.07600000000002,http://data.nytimes.com/,1300#5011
1,,Corinth,37.9378,22.9322,http://sws.geonames.org/,,corinth,37.9333,22.9333,http://rdf.freebase.com/,5864#3690
1,,Corinth (Greece),37.9378,22.9322,http://data.nytimes.com/,,corinth,37.9333,22.9333,http://rdf.freebase.com/,3689#3690
0,,ridgefield,41.2814,-73.4986,http://rdf.freebase.com/,,newark,40.7356,-74.1728,http://rdf.freebase.com/,4451#6805
0,,sihanoukville,10.6333,103.5,http://rdf.freebase.com/,,newark,40.7356,-74.1728,http://rdf.freebase.com/,199#6805
1,,Karbala (Iraq),32.5978,44.0161,http://data.nytimes.com/,,Karbala,32.6167,44.0333,http://dbpedia.org/,3880#3881
1,,Karbala (Iraq),32.5978,44.0161,http://data.nytimes.com/,,Karbala,32.5978,44.0161,http://sws.geonames.org/,3880#4686
1,,Karbala (Iraq),32.5978,44.0161,http://data.nytimes.com/,,karbala,32.6161,44.0339,http://rdf.freebase.com/,3880#4818
1,,Hanover (Germany),52.3705,9.73322,http://data.nytimes.com/,,hanover,52.3699,9.73526,http://rdf.freebase.com/,2391#2392
1,,Hanover,52.3705,9.73322,http://sws.geonames.org/,,hanover,52.3699,9.73526,http://rdf.freebase.com/,7456#2392
0,,"Passaic, New Jersey",,,http://dbpedia.org/,,hanover,52.3699,9.73526,http://rdf.freebase.com/,3418#2392
1,,Hanover,52.3667,9.71667,http://dbpedia.org/,,hanover,52.3699,9.73526,http://rdf.freebase.com/,6699#2392
1,,Hanover (Germany),52.3705,9.73322,http://data.nytimes.com/,,Hanover,52.3667,9.71667,http://dbpedia.org/,2391#6699
0,,Malmo (Sweden),55.6059,13.0007,http://data.nytimes.com/,,Hanover,52.3667,9.71667,http://dbpedia.org/,1922#6699
1,,Hanover,52.3705,9.73322,http://sws.geonames.org/,,Hanover,52.3667,9.71667,http://dbpedia.org/,7456#6699
1,,Bamberg,49.8917,10.8917,http://dbpedia.org/,,bamberg,49.8955,10.8854,http://rdf.freebase.com/,7069#4751
0,,Bamberg,49.8917,10.8917,http://dbpedia.org/,,panama city,9.0,-79.5,http://rdf.freebase.com/,7069#5294
1,,Panama City (Panama),8.96667,-79.5333,http://data.nytimes.com/,,panama city,9.0,-79.5,http://rdf.freebase.com/,2293#5294
1,,Bamberg,49.8917,10.8917,http://dbpedia.org/,,Bamberg (Germany),49.8667,10.8667,http://data.nytimes.com/,7069#2275
0,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,,Bamberg (Germany),49.8667,10.8667,http://data.nytimes.com/,3780#2275
0,,Providence,41.824,-71.4128,http://sws.geonames.org/,6.0,chennai,13.081,80.274,http://rdf.freebase.com/,7386#4270
0,,"Key West, Florida",,,http://dbpedia.org/,6.0,chennai,13.081,80.274,http://rdf.freebase.com/,6320#4270
0,,Chamonix,45.9167,6.86667,http://sws.geonames.org/,6.0,chennai,13.081,80.274,http://rdf.freebase.com/,3059#4270
0,,Providence,41.824,-71.4128,http://sws.geonames.org/,,New Castle,39.6621,-75.5663,http://sws.geonames.org/,7386#1793
1,,New Castle (Del),39.6621,-75.5663,http://data.nytimes.com/,,New Castle,39.6621,-75.5663,http://sws.geonames.org/,1792#1793
1,3.0,new castle delaware,39.6619,-75.5667,http://rdf.freebase.com/,,New Castle,39.6621,-75.5663,http://sws.geonames.org/,6119#1793
0,,"New Canaan, Connecticut",,,http://dbpedia.org/,,Xalapa,19.5333,-96.9167,http://sws.geonames.org/,5198#6563
1,,xalapa,19.54,-96.9275,http://rdf.freebase.com/,,Xalapa,19.5333,-96.9167,http://sws.geonames.org/,4148#6563
1,,Xalapa (Mexico),19.5333,-96.9167,http://data.nytimes.com/,,Xalapa,19.5333,-96.9167,http://sws.geonames.org/,715#6563
1,,City Island,40.8473,-73.7865,http://sws.geonames.org/,,City Island (NYC),40.8473,-73.7865,http://data.nytimes.com/,4570#1294
0,,Auckland,-36.8404,174.74,http://dbpedia.org/,,City Island (NYC),40.8473,-73.7865,http://data.nytimes.com/,4337#1294
0,,"Granada, Nicaragua",,,http://dbpedia.org/,,samarra,34.1985,43.8742,http://rdf.freebase.com/,1829#5766
0,,bam,29.1083,58.3583,http://rdf.freebase.com/,,samarra,34.1985,43.8742,http://rdf.freebase.com/,1998#5766
0,,"Mammoth Lakes, California",,,http://dbpedia.org/,,Beslan,43.2,44.5667,http://dbpedia.org/,6673#3824
0,,"Mammoth Lakes, California",,,http://dbpedia.org/,,Adelaide,-34.929,138.601,http://dbpedia.org/,6673#6384
1,,Adelaide,-34.9333,138.6,http://sws.geonames.org/,,Adelaide,-34.929,138.601,http://dbpedia.org/,2618#6384
1,,Adelaide (Australia),-34.9333,138.6,http://data.nytimes.com/,,Adelaide,-34.929,138.601,http://dbpedia.org/,2617#6384
0,,assisi,43.0667,12.6167,http://rdf.freebase.com/,,Jaffna (Sri Lanka),9.66667,80.0,http://data.nytimes.com/,4716#3448
0,,Cahuita,9.73889,-82.8456,http://dbpedia.org/,,Jaffna (Sri Lanka),9.66667,80.0,http://data.nytimes.com/,1206#3448
1,,Jaffna,9.66667,80.0,http://sws.geonames.org/,,Jaffna (Sri Lanka),9.66667,80.0,http://data.nytimes.com/,3449#3448
1,,Jaffna,9.66667,80.0,http://dbpedia.org/,,Jaffna (Sri Lanka),9.66667,80.0,http://data.nytimes.com/,6437#3448
1,,Toulouse (France),43.6043,1.44367,http://data.nytimes.com/,,Toulouse,43.6043,1.44367,http://sws.geonames.org/,2091#2092
1,,Toulouse,43.6045,1.44403,http://dbpedia.org/,,Toulouse,43.6043,1.44367,http://sws.geonames.org/,2812#2092
0,,Ulyanovsk,54.3167,48.3667,http://dbpedia.org/,,Red Hook Houses,40.6753,-74.0047,http://sws.geonames.org/,1060#6831
0,,Cork (city),51.8972,-8.47,http://dbpedia.org/,,Red Hook Houses,40.6753,-74.0047,http://sws.geonames.org/,2860#6831
0,,orlando,28.5381,-81.3794,http://rdf.freebase.com/,,Kufa,32.0333,44.4,http://dbpedia.org/,1360#3004
0,,orlando,28.5381,-81.3794,http://rdf.freebase.com/,,Yangon,16.8,96.15,http://dbpedia.org/,1360#5566
1,,yangon,16.7833,96.15,http://rdf.freebase.com/,,Yangon,16.8,96.15,http://dbpedia.org/,5168#5566
1,,Luxor,25.6833,32.65,http://dbpedia.org/,,Luxor,25.6989,32.6421,http://sws.geonames.org/,6943#5046
1,,luxor,25.6969,32.6422,http://rdf.freebase.com/,,Luxor,25.6989,32.6421,http://sws.geonames.org/,3268#5046
0,,prospect heights brooklyn,40.6778,-73.9694,http://rdf.freebase.com/,,Giverny (France),49.0667,1.53333,http://data.nytimes.com/,5100#1816
1,,Giverny,49.0667,1.53333,http://sws.geonames.org/,,Giverny (France),49.0667,1.53333,http://data.nytimes.com/,1817#1816
0,,Ghent (Belgium),51.05,3.71667,http://data.nytimes.com/,,Thessaloniki (Greece),40.6403,22.9439,http://data.nytimes.com/,176#1533
0,,Acapulco,16.8634,-99.8901,http://sws.geonames.org/,,Thessaloniki (Greece),40.6403,22.9439,http://data.nytimes.com/,372#1533
1,,Thessaloniki,40.6403,22.9439,http://sws.geonames.org/,,Thessaloniki (Greece),40.6403,22.9439,http://data.nytimes.com/,6153#1533
0,,Peshawar,34.0078,71.5733,http://sws.geonames.org/,,Thessaloniki (Greece),40.6403,22.9439,http://data.nytimes.com/,7389#1533
1,,Ghent (Belgium),51.05,3.71667,http://data.nytimes.com/,,Ghent,51.05,3.71667,http://sws.geonames.org/,176#1977
1,,london,51.5171,-0.106196,http://rdf.freebase.com/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,2906#2905
0,,Siena,43.32,11.3328,http://sws.geonames.org/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,4368#2905
0,,mont saint-michel,48.6356,-1.5111,http://rdf.freebase.com/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,7025#2905
0,,Park Slope (NYC),40.6701,-73.986,http://data.nytimes.com/,,London (England),51.5084,-0.125533,http://data.nytimes.com/,4543#2905
1,,london,51.5171,-0.106196,http://rdf.freebase.com/,,London,51.5072,-0.1275,http://dbpedia.org/,2906#7073
0,,london,51.5171,-0.106196,http://rdf.freebase.com/,,ogunquit,43.2489,-70.5997,http://rdf.freebase.com/,2906#6698
1,,"Ogunquit, Maine",,,http://dbpedia.org/,,ogunquit,43.2489,-70.5997,http://rdf.freebase.com/,1946#6698
0,,Siem Reap,13.3667,103.85,http://sws.geonames.org/,,ogunquit,43.2489,-70.5997,http://rdf.freebase.com/,4310#6698
0,,london,51.5171,-0.106196,http://rdf.freebase.com/,,nice,43.7028,7.26917,http://rdf.freebase.com/,2906#5889
1,,Nice,43.7031,7.26608,http://sws.geonames.org/,,nice,43.7028,7.26917,http://rdf.freebase.com/,3409#5889
0,,london,51.5171,-0.106196,http://rdf.freebase.com/,,"Leavenworth, Washington",,,http://dbpedia.org/,2906#422
0,,jackson heights queens,40.7521,-73.8791,http://rdf.freebase.com/,,"Leavenworth, Washington",,,http://dbpedia.org/,4285#422
1,,leavenworth washington,47.5964,-120.66,http://rdf.freebase.com/,,"Leavenworth, Washington",,,http://dbpedia.org/,5637#422
1,,Leavenworth (Wash),47.5962,-120.661,http://data.nytimes.com/,,"Leavenworth, Washington",,,http://dbpedia.org/,421#422
0,,"Scituate, Massachusetts",,,http://dbpedia.org/,,"Leavenworth, Washington",,,http://dbpedia.org/,7504#422
0,,oxford,51.7511,-1.25583,http://rdf.freebase.com/,,"Leavenworth, Washington",,,http://dbpedia.org/,4342#422
0,,El Calafate,-50.3407,-72.2768,http://sws.geonames.org/,,chappaqua,41.1594,-73.7653,http://rdf.freebase.com/,1243#4529
0,,trieste,45.6333,13.8,http://rdf.freebase.com/,,saratoga springs,43.0831,-73.785,http://rdf.freebase.com/,5031#4167
1,,Saratoga Springs,43.0831,-73.7846,http://sws.geonames.org/,,saratoga springs,43.0831,-73.785,http://rdf.freebase.com/,5645#4167
1,,honolulu,21.3069,-157.858,http://rdf.freebase.com/,,Honolulu,21.3089,-157.826,http://dbpedia.org/,5636#5091
1,,Honolulu,21.3069,-157.858,http://sws.geonames.org/,,Honolulu,21.3089,-157.826,http://dbpedia.org/,1131#5091
1,,Honolulu (Hawaii),21.3069,-157.858,http://data.nytimes.com/,,Honolulu,21.3089,-157.826,http://dbpedia.org/,1130#5091
0,,Plovdiv,42.15,24.75,http://sws.geonames.org/,,"Oakland, California",,,http://dbpedia.org/,3925#4937
1,,Oakland (Calif),37.8044,-122.271,http://data.nytimes.com/,,"Oakland, California",,,http://dbpedia.org/,4073#4937
0,,Skaneateles (NY),42.947,-76.4291,http://data.nytimes.com/,,"Oakland, California",,,http://dbpedia.org/,3561#4937
0,,Falls Village,41.9559,-73.3632,http://sws.geonames.org/,,"Oakland, California",,,http://dbpedia.org/,545#4937
0,,Larchmont,40.9279,-73.7518,http://sws.geonames.org/,,"Oakland, California",,,http://dbpedia.org/,7309#4937
1,,Ras al-Khaimah,25.7833,55.95,http://dbpedia.org/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,6177#5758
0,,hanau,50.1358,8.915410000000003,http://rdf.freebase.com/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,5699#5758
0,,Miami (Fla),25.7743,-80.1937,http://data.nytimes.com/,,ras al-khaimah,25.783333,55.95,http://rdf.freebase.com/,4141#5758
1,,Oakland (Calif),37.8044,-122.271,http://data.nytimes.com/,,Oakland,37.8044,-122.271,http://sws.geonames.org/,4073#4074
0,,Oakland (Calif),37.8044,-122.271,http://data.nytimes.com/,,madrid,40.4,-3.6833,http://rdf.freebase.com/,4073#2139
1,,Madrid,40.4165,-3.70256,http://sws.geonames.org/,,madrid,40.4,-3.6833,http://rdf.freebase.com/,2234#2139
0,,san luis obispo,35.2828,-120.659,http://rdf.freebase.com/,,nafplion,37.5713,22.8093,http://rdf.freebase.com/,3749#2511
1,,Nafplion,37.5636,22.8075,http://sws.geonames.org/,,nafplion,37.5713,22.8093,http://rdf.freebase.com/,2306#2511
1,,Nafplio (Greece),37.5636,22.8075,http://data.nytimes.com/,,nafplion,37.5713,22.8093,http://rdf.freebase.com/,2305#2511
1,,Nafplion,,,http://dbpedia.org/,,nafplion,37.5713,22.8093,http://rdf.freebase.com/,2371#2511
0,,san luis obispo,35.2828,-120.659,http://rdf.freebase.com/,,mobile,30.6942,-88.0431,http://rdf.freebase.com/,3749#4336
1,,Mobile,30.6944,-88.0431,http://sws.geonames.org/,,mobile,30.6942,-88.0431,http://rdf.freebase.com/,7087#4336
1,,san luis obispo,35.2828,-120.659,http://rdf.freebase.com/,,San Luis Obispo (Calif),35.2828,-120.66,http://data.nytimes.com/,3749#3748
0,,Fujairah,25.1231,56.3375,http://sws.geonames.org/,,San Luis Obispo (Calif),35.2828,-120.66,http://data.nytimes.com/,5385#3748
0,,Verona (Italy),45.4342,10.9978,http://data.nytimes.com/,,San Luis Obispo (Calif),35.2828,-120.66,http://data.nytimes.com/,1916#3748
0,,Verdun,49.1667,5.38333,http://sws.geonames.org/,,San Luis Obispo (Calif),35.2828,-120.66,http://data.nytimes.com/,5149#3748
0,,san luis obispo,35.2828,-120.659,http://rdf.freebase.com/,,Ojai,34.448,-119.243,http://sws.geonames.org/,3749#6674
1,,"Ojai, California",,,http://dbpedia.org/,,Ojai,34.448,-119.243,http://sws.geonames.org/,5736#6674
0,,Zihuatanejo,17.6333,-101.55,http://sws.geonames.org/,,puerto morelos,20.8536,-86.8753,http://rdf.freebase.com/,7274#6380
0,,vezelay,47.4667,3.74667,http://rdf.freebase.com/,,puerto morelos,20.8536,-86.8753,http://rdf.freebase.com/,203#6380
0,,Zihuatanejo,17.6333,-101.55,http://sws.geonames.org/,,Hanau,50.1333,8.91667,http://sws.geonames.org/,7274#3765
1,,Hanau (Germany),50.1333,8.91667,http://data.nytimes.com/,,Hanau,50.1333,8.91667,http://sws.geonames.org/,3764#3765
0,,berne,46.95,7.44583,http://rdf.freebase.com/,,Hanau,50.1333,8.91667,http://sws.geonames.org/,3938#3765
0,,Missoula (Mont),46.8721,-113.994,http://data.nytimes.com/,,Lyon,45.75,4.85,http://sws.geonames.org/,1052#7421
1,,Missoula (Mont),46.8721,-113.994,http://data.nytimes.com/,,missoula,46.8722,-113.993,http://rdf.freebase.com/,1052#3382
1,,"Missoula, Montana",,,http://dbpedia.org/,,missoula,46.8722,-113.993,http://rdf.freebase.com/,1053#3382
0,,heidelberg,49.4034,8.6792,http://rdf.freebase.com/,,missoula,46.8722,-113.993,http://rdf.freebase.com/,5065#3382
0,,"Portland, Oregon",,,http://dbpedia.org/,,missoula,46.8722,-113.993,http://rdf.freebase.com/,3714#3382
0,,Aix-en-Provence,43.5311,5.45402,http://dbpedia.org/,,missoula,46.8722,-113.993,http://rdf.freebase.com/,3539#3382
0,,Missoula (Mont),46.8721,-113.994,http://data.nytimes.com/,,Port Jefferson (NY),40.9465,-73.0693,http://data.nytimes.com/,1052#4154
1,,"Port Jefferson, New York",,,http://dbpedia.org/,,Port Jefferson (NY),40.9465,-73.0693,http://data.nytimes.com/,4882#4154
0,,Huntington Station (NY),40.8534,-73.4115,http://data.nytimes.com/,,Port Jefferson (NY),40.9465,-73.0693,http://data.nytimes.com/,444#4154
1,,seattle,47.6097,-122.333,http://rdf.freebase.com/,,Seattle (Wash),47.6062,-122.332,http://data.nytimes.com/,395#394
1,,seattle,47.6097,-122.333,http://rdf.freebase.com/,,Seattle,47.6062,-122.332,http://sws.geonames.org/,395#6845
1,,Seattle (Wash),47.6062,-122.332,http://data.nytimes.com/,,Seattle,47.6062,-122.332,http://sws.geonames.org/,394#6845
1,,Innsbruck,47.2667,11.3833,http://dbpedia.org/,,Innsbruck (Austria),47.2627,11.3945,http://data.nytimes.com/,4366#4365
