ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,23.2,"('category', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,23.2,"('brand', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,19.88,"('modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,23.2,"('title', 'category', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,23.2,"('title', 'brand', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,23.2,"('category', 'brand', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,19.88,"('category', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,19.88,"('brand', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,23.2,"('title', 'category', 'brand', 'modelno')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'category', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'brand', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m305 pink balance,mice,logitech,m315,19.88,"('category', 'brand', 'modelno', 'price')",1@10729
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,29.94,"('modelno',)",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,29.94,"('title', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,29.94,"('category', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,29.94,"('brand', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,19.88,"('modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,29.94,"('title', 'category', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,29.94,"('title', 'brand', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,29.94,"('category', 'brand', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,19.88,"('category', 'modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,19.88,"('brand', 'modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,29.94,"('title', 'category', 'brand', 'modelno')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'category', 'modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech m315 wireless optical mouse blue,mice,logitech,m315,19.88,"('title', 'brand', 'modelno', 'price')",1@4209
logitech wireless mouse m315 nano steel blue,mice,logitech,m315,,logitech wireless mouse m510,mice,logitech,m315,19.88,"('category', 'brand', 'modelno', 'price')",1@4209
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,,,,"('title', 'category', 'brand')",1@16181
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,avery 74170 - top-load poly sheet protectors economy gauge letter semi-clear 150 box,stationery & office machinery,,,,"('category', 'brand')",1@18920
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,,,,"('title', 'category', 'brand')",1@18920
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,storage presentation materials,c-line,,20.0,"('title',)",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,new-c-line 62013 - top-load poly sheet protectors heavy gauge letter clear 50 box - cli62013,stationery & office machinery,c-line,,20.0,"('category',)",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,new-c-line 62013 - top-load poly sheet protectors heavy gauge letter clear 50 box - cli62013,storage presentation materials,,,20.0,"('brand',)",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,c-line,,20.0,"('title', 'category')",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,storage presentation materials,,,20.0,"('title', 'brand')",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,new-c-line 62013 - top-load poly sheet protectors heavy gauge letter clear 50 box - cli62013,stationery & office machinery,,,20.0,"('category', 'brand')",1@16279
new-c-line 62097 - top-load polypropylene sheet protectors heavy gauge letter 200 box - cli62097,storage presentation materials,c-line,,39.0,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,,,20.0,"('title', 'category', 'brand')",1@16279
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs612a,11.99,"('category',)",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs612a,11.99,"('brand',)",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs62,11.99,"('modelno',)",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,kvm switches,iogear,gcs62,11.99,"('title', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs612a,11.99,"('category', 'brand')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs62,11.99,"('category', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs62,11.99,"('brand', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs62,25.88,"('modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,networking,iogear,gcs62,11.99,"('title', 'category', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,kvm switches,iogear,gcs62,11.99,"('title', 'brand', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,kvm switches,iogear,gcs62,25.88,"('title', 'modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs62,11.99,"('category', 'brand', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs62,25.88,"('category', 'modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,kvm switches,iogear,gcs62,25.88,"('brand', 'modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,networking,iogear,gcs62,11.99,"('title', 'category', 'brand', 'modelno')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,networking,iogear,gcs62,25.88,"('title', 'category', 'modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear miniview micro kvm switch,kvm switches,iogear,gcs62,25.88,"('title', 'brand', 'modelno', 'price')",1@12925
iogear 2-port miniview micro ps 2 kvm switch with 2 cables gcs62,kvm switches,iogear,gcs62,18.99,iogear 2-port miniview micro ps 2 audio kvm switch with 2 cables gcs612a,networking,iogear,gcs62,25.88,"('category', 'brand', 'modelno', 'price')",1@12925
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,msi,hd567xznl3,107.0,"('modelno',)",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,electronics - general,msi,hd567xznl3,107.0,"('title', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,graphics cards,msi,hd567xznl3,107.0,"('category', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,xfx,hd567xznl3,107.0,"('brand', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,msi,hd567xznl3,74.24,"('modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,msi,hd567xznl3,107.0,"('title', 'category', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,electronics - general,xfx,hd567xznl3,107.0,"('title', 'brand', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,electronics - general,msi,hd567xznl3,74.24,"('title', 'modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,graphics cards,xfx,hd567xznl3,107.0,"('category', 'brand', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,graphics cards,msi,hd567xznl3,74.24,"('category', 'modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,xfx,hd567xznl3,74.24,"('brand', 'modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,107.0,"('title', 'category', 'brand', 'modelno')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,msi,hd567xznl3,74.24,"('title', 'category', 'modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,electronics - general,xfx,hd567xznl3,74.24,"('title', 'brand', 'modelno', 'price')",0@2422
xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,msi ati radeon hd6670 1gb ddr5 pci-express video card,graphics cards,xfx,hd567xznl3,74.24,"('category', 'brand', 'modelno', 'price')",0@2422
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,computers accessories,xfx,hd567xznl3,99.99,"('modelno',)",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,99.99,"('title', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,electronics - general,xfx,hd567xznl3,99.99,"('category', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,computers accessories,xfx,hd567xznl3,99.99,"('brand', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,computers accessories,xfx,hd567xznl3,91.88,"('modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,99.99,"('title', 'category', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,99.99,"('title', 'brand', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,electronics - general,xfx,hd567xznl3,99.99,"('category', 'brand', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,electronics - general,xfx,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,computers accessories,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,99.99,"('title', 'category', 'brand', 'modelno')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd 5670 512 mb ddr5 dvi hdmi displayport pci-express video card hd567xynfc,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@3234
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,computers accessories,visiontek,hd567xznl3,281.99,"('modelno',)",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,visiontek,hd567xznl3,281.99,"('title', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,electronics - general,visiontek,hd567xznl3,281.99,"('category', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,computers accessories,xfx,hd567xznl3,281.99,"('brand', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,computers accessories,visiontek,hd567xznl3,91.88,"('modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,visiontek,hd567xznl3,281.99,"('title', 'category', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,281.99,"('title', 'brand', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,visiontek,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,electronics - general,xfx,hd567xznl3,281.99,"('category', 'brand', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,electronics - general,visiontek,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,computers accessories,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,281.99,"('title', 'category', 'brand', 'modelno')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,visiontek,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,computers accessories,xfx,hd567xznl3,91.88,"('title', 'brand', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,visiontek ati radeon hd 4670x2 2 gb ddr3 pci express graphics card 900307,electronics - general,xfx,hd567xznl3,91.88,"('category', 'brand', 'modelno', 'price')",1@19908
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,graphics cards,xfx,hd567xznl3,99.99,"('modelno',)",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,graphics cards,xfx,hd567xznl3,99.99,"('title', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,electronics - general,xfx,hd567xznl3,99.99,"('category', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,graphics cards,xfx,hd567xznl3,99.99,"('brand', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,graphics cards,xfx,hd567xznl3,91.88,"('modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,99.99,"('title', 'category', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,graphics cards,xfx,hd567xznl3,99.99,"('title', 'brand', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,graphics cards,xfx,hd567xznl3,91.88,"('title', 'modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,electronics - general,xfx,hd567xznl3,99.99,"('category', 'brand', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,electronics - general,xfx,hd567xznl3,91.88,"('category', 'modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon hd6670 1 gb ddr5 vga dvi hdmi pci-express video card hd667xzaf3,graphics cards,xfx,hd567xznl3,91.88,"('brand', 'modelno', 'price')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,99.99,"('title', 'category', 'brand', 'modelno')",1@15181
xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3,graphics cards,xfx,hd567xznl3,74.24,xfx ati radeon 5670 hd pci-express 1gb ddr3 graphics card,electronics - general,xfx,hd567xznl3,91.88,"('title', 'category', 'modelno', 'price')",1@15181
