ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,originalRightId
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional properties of information filtering,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2001,"('authors', 'venue')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional properties of information filtering,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",very large data bases,2000,"('authors', 'year')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional properties of information filtering,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",vldb j.,2000,"('venue', 'year')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2001,"('title', 'authors', 'venue')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional-join processing,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",very large data bases,2000,"('title', 'authors', 'year')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional-join processing,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",vldb j.,2000,"('title', 'venue', 'year')",1@1335
functional properties of information filtering,"masahiko tsukamoto , shojiro nishio , tsutomu terada , rie sawai , yin-huei loh",vldb,2001,functional properties of information filtering,"reinhard braumandl , alfons kemper , donald kossmann , jens claußen",vldb j.,2000,"('authors', 'venue', 'year')",1@1335
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"julio c. navas , michael wynblatt",international conference on management of data,2001,"('title',)",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2000,"('year',)",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",international conference on management of data,2001,"('title', 'authors')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"julio c. navas , michael wynblatt",sigmod conference,2001,"('title', 'venue')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"julio c. navas , michael wynblatt",international conference on management of data,2000,"('title', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",international conference on management of data,2000,"('authors', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",sigmod conference,2000,"('venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",sigmod conference,2001,"('title', 'authors', 'venue')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",international conference on management of data,2000,"('title', 'authors', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,a goal-driven auto-configuration tool for the distributed workflow management system mentor-lite,"julio c. navas , michael wynblatt",sigmod conference,2000,"('title', 'venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,"german shegalov , gerhard weikum , wolfgang wonner , michael gillmann , jeanine weißenfels",sigmod conference,2000,"('authors', 'venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,mark sullivan,international conference on management of data,2001,"('title', 'authors')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,"julio c. navas , michael wynblatt",vldb,2001,"('title', 'venue')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,"julio c. navas , michael wynblatt",international conference on management of data,1996,"('title', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,mark sullivan,vldb,2001,"('authors', 'venue')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,mark sullivan,international conference on management of data,1996,"('authors', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",vldb,1996,"('venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,mark sullivan,vldb,2001,"('title', 'authors', 'venue')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,mark sullivan,international conference on management of data,1996,"('title', 'authors', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,tribeca : a stream database manager for network traffic analysis,"julio c. navas , michael wynblatt",vldb,1996,"('title', 'venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2001,the network is the database : data management for highly distributed systems,mark sullivan,vldb,1996,"('authors', 'venue', 'year')",1@268
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,"michael j. wynblatt , julio c. navas",sigmod conference,2001,"('title',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,1998,"('year',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,c. gregory doherty,sigmod conference,2001,"('title', 'authors')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,"michael j. wynblatt , julio c. navas",international conference on management of data,2001,"('title', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,"michael j. wynblatt , julio c. navas",sigmod conference,1998,"('title', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,c. gregory doherty,sigmod conference,1998,"('authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,c. gregory doherty,international conference on management of data,2001,"('title', 'authors', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,c. gregory doherty,sigmod conference,1998,"('title', 'authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,database systems management and oracle8,"michael j. wynblatt , julio c. navas",international conference on management of data,1998,"('title', 'venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,c. gregory doherty,international conference on management of data,1998,"('authors', 'venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"michael j. wynblatt , julio c. navas",sigmod conference,2001,"('title',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"james frew , jeff dozier",sigmod conference,2001,"('authors',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,1997,"('year',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"james frew , jeff dozier",sigmod conference,2001,"('title', 'authors')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"michael j. wynblatt , julio c. navas",acm sigmod record,2001,"('title', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"michael j. wynblatt , julio c. navas",sigmod conference,1997,"('title', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"james frew , jeff dozier",acm sigmod record,2001,"('authors', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"james frew , jeff dozier",sigmod conference,1997,"('authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",acm sigmod record,1997,"('venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"james frew , jeff dozier",acm sigmod record,2001,"('title', 'authors', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"james frew , jeff dozier",sigmod conference,1997,"('title', 'authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,data management for earth system science,"michael j. wynblatt , julio c. navas",acm sigmod record,1997,"('title', 'venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"james frew , jeff dozier",acm sigmod record,1997,"('authors', 'venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",sigmod conference,2000,"('year',)",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,mocha : a self-extensible database middleware system for distributed data sources,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",sigmod conference,2001,"('title', 'authors')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,mocha : a self-extensible database middleware system for distributed data sources,"michael j. wynblatt , julio c. navas",sigmod conference,2000,"('title', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",sigmod conference,2000,"('authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"michael j. wynblatt , julio c. navas",international conference on management of data,2000,"('venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,mocha : a self-extensible database middleware system for distributed data sources,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",international conference on management of data,2001,"('title', 'authors', 'venue')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,mocha : a self-extensible database middleware system for distributed data sources,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",sigmod conference,2000,"('title', 'authors', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,mocha : a self-extensible database middleware system for distributed data sources,"michael j. wynblatt , julio c. navas",international conference on management of data,2000,"('title', 'venue', 'year')",0@2098
the network is the database : data management for highly distributed systems,"julio c. navas , michael wynblatt",international conference on management of data,2001,the network is the database : data management for highly distributed systems,"manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos",international conference on management of data,2000,"('authors', 'venue', 'year')",0@2098
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1995,"('authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"sebastiaan h. von solms , martin s. olivier",very large data bases,1994,"('authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1994,"('venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1995,"('title', 'authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",very large data bases,1994,"('title', 'authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a taxonomy for secure object-oriented databases,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1994,"('title', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1994,"('authors', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,elisa bertino,very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,"jack a. orenstein , d. n. kamber",vldb j.,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,elisa bertino,vldb j.,1995,"('authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,elisa bertino,very large data bases,1994,"('authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb j.,1994,"('venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,elisa bertino,vldb j.,1995,"('title', 'authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,elisa bertino,very large data bases,1994,"('title', 'authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,index configuration in object-oriented databases,"jack a. orenstein , d. n. kamber",vldb j.,1994,"('title', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,elisa bertino,vldb j.,1994,"('authors', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"mengchi liu , tok wang ling , gillian dobbie",very large data bases,1995,"('authors',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,2002,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"jack a. orenstein , d. n. kamber",very large data bases,2002,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,1995,"('authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"mengchi liu , tok wang ling , gillian dobbie",very large data bases,2002,"('authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",acm trans . database syst .,2002,"('venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,1995,"('title', 'authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",very large data bases,2002,"('title', 'authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,a logical foundation for deductive object-oriented databases,"jack a. orenstein , d. n. kamber",acm trans . database syst .,2002,"('title', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,2002,"('authors', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"michele missikoff , anna formica , hans dietmar gröger",very large data bases,1995,"('authors',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1998,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"jack a. orenstein , d. n. kamber",very large data bases,1998,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1995,"('authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"michele missikoff , anna formica , hans dietmar gröger",very large data bases,1998,"('authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1998,"('venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1995,"('title', 'authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"michele missikoff , anna formica , hans dietmar gröger",very large data bases,1998,"('title', 'authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an efficient method for checking object-oriented database schema correctness,"jack a. orenstein , d. n. kamber",acm trans . database syst .,1998,"('title', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"michele missikoff , anna formica , hans dietmar gröger",acm trans . database syst .,1998,"('authors', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"jack a. orenstein , d. n. kamber",vldb,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"jack a. orenstein , d. n. kamber",very large data bases,1994,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",very large data bases,1994,"('authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1994,"('venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1995,"('title', 'authors', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",very large data bases,1994,"('title', 'authors', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,an effective deductive object-oriented database through language integration,"jack a. orenstein , d. n. kamber",vldb,1994,"('title', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,"('authors', 'venue', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,garbage collection in object-oriented databases using transactional cyclic reference counting,"jack a. orenstein , d. n. kamber",very large data bases,1995,"('title',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",very large data bases,1995,"('authors',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1998,"('year',)",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,garbage collection in object-oriented databases using transactional cyclic reference counting,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",very large data bases,1995,"('title', 'authors')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,garbage collection in object-oriented databases using transactional cyclic reference counting,"jack a. orenstein , d. n. kamber",vldb j.,1995,"('title', 'venue')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,garbage collection in object-oriented databases using transactional cyclic reference counting,"jack a. orenstein , d. n. kamber",very large data bases,1998,"('title', 'year')",1@1463
accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,accessing a relational database through an object-oriented database interface,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",vldb j.,1995,"('authors', 'venue')",1@1463
