ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes,originalRightId
reader rabbit 1st grade,,17.9,reader rabbit playtime for baby & toddler,,29.99,"('title', 'manufacturer')",0@510
reader rabbit 1st grade,,17.9,reader rabbit playtime for baby & toddler,encore software,9.9,"('title', 'price')",0@510
reader rabbit 1st grade,,17.9,encore tlc dr seuss reading learning system 2008,encore software,29.99,"('title',)",0@510
reader rabbit 1st grade,,17.9,encore tlc dr seuss reading learning system 2008,,29.99,"('title', 'manufacturer')",0@510
reader rabbit 1st grade,,17.9,encore tlc dr seuss reading learning system 2008,encore software,17.9,"('title', 'price')",0@510
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3 upgrade,adobe software,805.99,"('title',)",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,production prem cs3 mac upgrad,adobe software,299.0,"('price',)",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3 upgrade,adobe,805.99,"('title', 'manufacturer')",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe premiere pro cs3 upgrade,adobe software,299.0,"('title', 'price')",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,production prem cs3 mac upgrad,adobe,299.0,"('manufacturer', 'price')",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite cs3 production premium,adobe software,805.99,"('title',)",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite cs3 production premium,adobe,805.99,"('title', 'manufacturer')",1@4
adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe creative suite cs3 production premium,adobe software,1699.0,"('title', 'price')",1@4
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 web premium,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,1659.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 web premium,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 web premium,adobe,1659.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,1659.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 design premium upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,619.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 design premium upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 design premium upgrade,adobe,619.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,619.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe pagemaker 7.0 for mac version upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,79.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe pagemaker 7.0 for mac version upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe pagemaker 7.0 for mac version upgrade,adobe,79.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,79.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 after effects upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,306.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 after effects upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 after effects upgrade,adobe,306.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,306.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production premium cs3 software suite for mac av production software,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,1698.95,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production premium cs3 software suite for mac av production software,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production premium cs3 software suite for mac av production software,adobe,1698.95,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,1698.95,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe dreamweaver cs3 upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,205.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe dreamweaver cs3 upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe dreamweaver cs3 upgrade,adobe,205.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,205.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe photoshop cs3 extended for mac upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,329.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe photoshop cs3 extended for mac upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe photoshop cs3 extended for mac upgrade,adobe,329.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,329.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,569.97,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac,adobe,569.97,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,569.97,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe premiere pro cs3 upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,308.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe premiere pro cs3 upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe premiere pro cs3 upgrade,adobe,308.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,308.99,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,premiere pro cs3 mac upgrade,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,320.25,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,premiere pro cs3 mac upgrade,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,premiere pro cs3 mac upgrade,adobe,320.25,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,320.25,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,cakewalk sonar 5 producer edition competative upgrade music production software,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,299.0,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,cakewalk sonar 5 producer edition competative upgrade music production software,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,cakewalk sonar 5 producer edition competative upgrade music production software,adobe,299.0,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,299.0,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production studio premium software suite video software bundles,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,1698.95,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production studio premium software suite video software bundles,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe production studio premium software suite video software bundles,adobe,1698.95,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,1698.95,"('manufacturer', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 master collection academic,adobe,799.0,"('title',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,799.0,"('manufacturer',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,adobe,939.99,"('price',)",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 master collection academic,,799.0,"('title', 'manufacturer')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe cs3 master collection academic,adobe,939.99,"('title', 'price')",0@736
production prem cs3 mac upgrad,adobe software,805.99,adobe creative suite cs3 production premium upgrade,,939.99,"('manufacturer', 'price')",0@736
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3 upgrade,,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,,299.0,"('price',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3 upgrade,adobe,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe premiere pro cs3 upgrade,,299.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,adobe,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 design standard upgrade,,399.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 production premium upgrade,,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 production premium upgrade,adobe,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 production premium upgrade,,799.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite cs3 web standard upgrade [ mac ],,399.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended upgrade [ mac ],,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended upgrade [ mac ],adobe,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe photoshop cs3 extended upgrade [ mac ],,349.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,dreamweaver cs3 9 mac ed 1u,,205.99,"('title',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,adobe-education-box,205.99,"('manufacturer',)",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,dreamweaver cs3 9 mac ed 1u,adobe-education-box,205.99,"('title', 'manufacturer')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,dreamweaver cs3 9 mac ed 1u,,199.0,"('title', 'price')",1@954
adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe dreamweaver cs3 upgrade,adobe-education-box,199.0,"('manufacturer', 'price')",1@954
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 flash professional upgrade,adobe,199.0,"('title',)",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 flash professional upgrade,,199.0,"('title', 'manufacturer')",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 flash professional upgrade,adobe,205.99,"('title', 'price')",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 design premium upgrade,adobe,199.0,"('title',)",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 design premium upgrade,,199.0,"('title', 'manufacturer')",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 design premium upgrade,adobe,619.99,"('title', 'price')",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 web standard upgrade,adobe,199.0,"('title',)",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 web standard upgrade,,199.0,"('title', 'manufacturer')",0@562
adobe dreamweaver cs3 upgrade,,205.99,adobe cs3 web standard upgrade,adobe,413.99,"('title', 'price')",0@562
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere pro cs3,,1434.99,"('title',)",1@182
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere pro cs3,adobe,1434.99,"('title', 'manufacturer')",1@182
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere pro cs3,,799.0,"('title', 'price')",1@182
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere elements 3.0,,1434.99,"('title',)",1@182
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere elements 3.0,adobe,1434.99,"('title', 'manufacturer')",1@182
adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe premiere elements 3.0,,99.99,"('title', 'price')",1@182
adobe cs3 web premium upsell,,1434.99,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,adobe,1399.0,"('title',)",0@412
adobe cs3 web premium upsell,,1434.99,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,1399.0,"('title', 'manufacturer')",0@412
adobe cs3 web premium upsell,,1434.99,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,adobe,799.0,"('title', 'price')",0@412
adobe cs3 web premium upsell,,1434.99,adobe production studio premium software suite video software bundles,adobe,1399.0,"('title',)",0@412
adobe cs3 web premium upsell,,1434.99,adobe production studio premium software suite video software bundles,,1399.0,"('title', 'manufacturer')",0@412
adobe cs3 web premium upsell,,1434.99,adobe production studio premium software suite video software bundles,adobe,1698.95,"('title', 'price')",0@412
adobe cs3 web premium upsell,,1434.99,adobe cs3 design standard upsell,adobe,1399.0,"('title',)",0@412
adobe cs3 web premium upsell,,1434.99,adobe cs3 design standard upsell,,1399.0,"('title', 'manufacturer')",0@412
adobe cs3 web premium upsell,,1434.99,adobe cs3 design standard upsell,adobe,934.99,"('title', 'price')",0@412
sims 2 nightlife expansion pack,aspyr media,34.99,sims 2 seasons expansion pack,,35.99,"('title',)",1@333
sims 2 nightlife expansion pack,aspyr media,34.99,sims 2 seasons expansion pack,aspyr media,35.99,"('title', 'manufacturer')",1@333
sims 2 nightlife expansion pack,aspyr media,34.99,sims 2 seasons expansion pack,,34.99,"('title', 'price')",1@333
aspyr sims 2 nightlife expansion pack,,35.99,the sims : hot date expansion pack,aspyr media,34.99,"('title',)",0@641
aspyr sims 2 nightlife expansion pack,,35.99,the sims : hot date expansion pack,,34.99,"('title', 'manufacturer')",0@641
aspyr sims 2 nightlife expansion pack,,35.99,the sims : hot date expansion pack,aspyr media,19.87,"('title', 'price')",0@641
aspyr sims 2 nightlife expansion pack,,35.99,sims 2 season expansion pack,aspyr media,34.99,"('title',)",0@641
aspyr sims 2 nightlife expansion pack,,35.99,sims 2 season expansion pack,,34.99,"('title', 'manufacturer')",0@641
aspyr sims 2 nightlife expansion pack,,35.99,sims 2 season expansion pack,aspyr media,37.99,"('title', 'price')",0@641
timbuktu remote control softwre 1 license for mac os,netopia,,mindjet mindmanager 7 mac single license,,97.99,"('title',)",1@195
timbuktu remote control softwre 1 license for mac os,netopia,,netopia timbuktu pro for mac single license,mindjet,97.99,"('manufacturer',)",1@195
timbuktu remote control softwre 1 license for mac os,netopia,,netopia timbuktu pro for mac single license,,129.0,"('price',)",1@195
timbuktu remote control softwre 1 license for mac os,netopia,,mindjet mindmanager 7 mac single license,mindjet,97.99,"('title', 'manufacturer')",1@195
timbuktu remote control softwre 1 license for mac os,netopia,,mindjet mindmanager 7 mac single license,,129.0,"('title', 'price')",1@195
timbuktu remote control softwre 1 license for mac os,netopia,,netopia timbuktu pro for mac single license,mindjet,129.0,"('manufacturer', 'price')",1@195
microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,,299.99,"('title',)",1@959
microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,299.99,"('title', 'manufacturer')",1@959
microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,,709.0,"('title', 'price')",1@959
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,199.99,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,microsoft,199.99,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,199.99,"('manufacturer', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business 32-bit oem,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,149.99,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business 32-bit oem,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business 32-bit oem,microsoft,149.99,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,149.99,"('manufacturer', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft office and windows training professional,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,29.99,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft office and windows training professional,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft office and windows training professional,microsoft,29.99,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,29.99,"('manufacturer', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows vista ( tm ) home premium,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,239.99,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows vista ( tm ) home premium,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft ( r ) windows vista ( tm ) home premium,microsoft,239.99,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,239.99,"('manufacturer', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business upgrade license 1 pc english,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,168.99,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business upgrade license 1 pc english,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business upgrade license 1 pc english,microsoft,168.99,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,168.99,"('manufacturer', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,microsoft,299.95,"('title',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,299.95,"('manufacturer',)",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],microsoft,303.9,"('price',)",0@584
microsoft windows vista business retail no open box returns,,299.99,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,,299.95,"('title', 'manufacturer')",0@584
microsoft windows vista business retail no open box returns,,299.99,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,microsoft,303.9,"('title', 'price')",0@584
microsoft windows vista business retail no open box returns,,299.99,microsoft windows vista business full version [ dvd ],,303.9,"('manufacturer', 'price')",0@584
apple iwork '06 family pack software apple & mac software,,99.0,apple . mac 4.0 family pack ( new or renewal ),apple,99.0,"('title',)",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,145.99,"('price',)",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple . mac 4.0 family pack ( new or renewal ),apple,145.99,"('title', 'price')",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple iwork '06 family pack ( mac dvd ) [ older version ],,145.99,"('manufacturer', 'price')",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple mac os x v10 .4 tiger software family pack apple & mac software,apple,99.0,"('title',)",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple iwork '06 family pack ( mac dvd ) [ older version ],apple,199.95,"('price',)",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple mac os x v10 .4 tiger software family pack apple & mac software,,99.0,"('title', 'manufacturer')",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple mac os x v10 .4 tiger software family pack apple & mac software,apple,199.95,"('title', 'price')",0@591
apple iwork '06 family pack software apple & mac software,,99.0,apple iwork '06 family pack ( mac dvd ) [ older version ],,199.95,"('manufacturer', 'price')",0@591
corel corporation corel wordperfect office x3 pro dvd,,369.09,i copydvds 2 professional edition,corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,i copydvds 2 professional edition,me-too-software,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,i copydvds 2 professional edition,corel,27.9,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,microsoft windows xp professional edition ( upgrade ),corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,microsoft windows xp professional edition ( upgrade ),,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,microsoft windows xp professional edition ( upgrade ),corel,199.99,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,269-10040 microsoft office professional edition 2003 service pack v. 2 media vol,corel,23.53,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,corel ( r ) wordperfect ( r ) office x3 : home edition,corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,corel ( r ) wordperfect ( r ) office x3 : home edition,,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,corel ( r ) wordperfect ( r ) office x3 : home edition,corel,99.99,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,the sky 6 professional edition astronomy software,corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,the sky 6 professional edition astronomy software,,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,the sky 6 professional edition astronomy software,corel,189.95,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,zipmagic personal edition,corel,399.99,"('title',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,corel wordperfect office x3 professional edition,corel,8.95,"('price',)",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,zipmagic personal edition,,399.99,"('title', 'manufacturer')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,zipmagic personal edition,corel,8.95,"('title', 'price')",0@594
corel corporation corel wordperfect office x3 pro dvd,,369.09,corel wordperfect office x3 professional edition,,8.95,"('manufacturer', 'price')",0@594
