label,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id
0,Ha ( feat . Brisco & 4 Mill ),Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",Album Only,‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,three minutes and fifty-four seconds,30-Mar-09,Shone [ Feat . Pleasure P ],Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],Rap & Hip-Hop,$ one point two nine,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",four minutes and thirteen seconds,"March 30 , 2009",71
1,Take You,Justin Bieber,Believe,"Pop , Music , Dance , Vocal , Teen Pop , Rock",$ one point two nine,‰ ãÑ 2012 The Island Def Jam Music Group,three minutes and forty seconds,19-Jun-12,Take You ( Album Version ),Justin Bieber,Believe,Pop,$ one point two nine,( C ) 2012 The Island Def Jam Music Group,three minutes and forty seconds,"June 19 , 2012",209
0,Second Chance ( Live Acoustic from Kansas City ),Shinedown,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",$ one point two nine,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,five minutes and six seconds,18-Apr-11,Simple Man ( Live From Washington State ),Shinedown,Somewhere In The Stratosphere,Rock,$ one point two nine,( C ) 2005 MCA Nashville,seven minutes and thirty-five seconds,"April 18 , 2011",238
0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ one point two nine,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,four minutes and fifteen seconds,6-May-14,Never Been The Same [ feat . Thabo ],Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ one point two nine,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,three minutes and twenty-nine seconds,"May 6 , 2014",307
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ zero point nine nine,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",three minutes and fifty-four seconds,"May 20 , 2003",176
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,My Shawty ( Album Version ( Explicit ) ) [ feat . Fiend ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ zero point nine nine,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",three minutes and fifty-four seconds,"May 20 , 2003",264
0,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ],Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ one point two nine,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,two minutes and thirty-one seconds,16-Jun-15,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$ zero point nine nine,2011 Mad Decent,four minutes and fifty seconds,"August 23 , 2011",55
0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ one point two nine,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",four minutes and forty-two seconds,2-Jun-15,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$ zero point nine nine,2011 Mad Decent,four minutes and fifty seconds,"August 23 , 2011",70
0,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],David Guetta,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ zero point nine nine,"2011 What A Music Ltd , licence exclusive Parlophone Music France",six minutes and thirty-seven seconds,20-Jan-12,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ DJ LBR Remix ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes EP ]",Dance & Electronic,$ one point two nine,2015 Michelle Kelly,three minutes and twenty-three seconds,"May 12 , 2015",133
1,"Crack In the Pearl , Pt . II ( feat . Stevie Wonder & Jeff Bhasker )",Mark Ronson,Uptown Special,"Pop , Music , R&B / Soul , Funk , Soul",$ one point two nine,"Tracks 4 & 6 ( P ) 2014 , all other tracks ( P ) 2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited",two minutes and sixteen seconds,13-Jan-15,"Crack In the Pearl , Pt . II",Mark Ronson,Uptown Special [ Clean ],Pop,$ one point two nine,2015 Real Sounds,two minutes and sixteen seconds,"January 13 , 2015",118
1,Slow Down ( Smash Mode Remix ),Selena Gomez,Slow Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",$ one point two nine,"2013 Hollywood Records , Inc.",five minutes and twenty-one seconds,20-Aug-13,Slow Down ( Smash Mode Remix ),Selena Gomez,Slow Down Remixes,Dance & Electronic,$ one point two nine,"( C ) 2013 Hollywood Records , Inc.",five minutes and twenty-one seconds,"August 20 , 2013",300
0,Little White Lies,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ one point two nine,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,three minutes and seventeen seconds,25-Nov-13,Little Black Dress,One Direction,Midnight Memories ( Deluxe ),Pop,$ one point two nine,"( C ) 2014 Disney Enterprises , Inc.",two minutes and thirty-seven seconds,"November 25 , 2013",271
0,Applause ( Goldhouse Remix ),Lady Gaga,Applause ( Remixes ),"Pop , Music , Electronic , Rock",$ one point two nine,2013 Interscope Records,four minutes and thirty-four seconds,30-Sep-13,Applause ( DJ White Shadow Electrotech Remix ),Lady Gaga,Applause ( Remixes ),Pop,$ one point two nine,( C ) 2013 Interscope Records,five minutes and forty-nine seconds,"September 30 , 2013",40
1,Son of Sam ( Bonus Track ),Shinedown,The Sound of Madness ( Deluxe Version ),"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Album Only,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,three minutes and thirty-seven seconds,23-Jun-08,Son Of Sam ( Bonus Track ),Shinedown,The Sound Of Madness [ Explicit ] [ Deluxe ],Rock,$ zero point nine nine,2005 Z Records,three minutes and thirty-seven seconds,"June 24 , 2008",316
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ one point two nine,2015 If Moving Your Mine,three minutes and fifty-eight seconds,"November 24 , 2014",97
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ one point two nine,2015 If Moving Your Mine,three minutes and fifty-seven seconds,"November 24 , 2014",34
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,No Money no Love ( feat . Elliphant & Ms. Dynamite ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ one point two nine,2015 If Moving Your Mine,three minutes and fifty-seven seconds,"November 24 , 2014",146
1,It Girl,Jason Derulo,Future History ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ one point nine nine,2011 Warner Bros. . Records Inc.,three minutes and thirteen seconds,16-Sep-11,It Girl,Jason Derulo,Future History ( Deluxe Version ),Pop,$ one point two nine,( C ) 2013 Hit Red Records under exclusive license to Capitol Records Nashville,three minutes and twelve seconds,"September 16 , 2011",235
0,Who Dat Girl ( feat . Akon ),Flo Rida,"Only One Flo , Pt. 1 ( Deluxe Version )","Hip-Hop/Rap , Music , Rap , Dirty South",$ one point two nine,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,three minutes and nineteen seconds,26-Nov-10,On and On ( Feat . Kevin Rudolf ),Flo Rida,Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ one point two nine,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,two minutes and fifty-eight seconds,"November 26 , 2010",86
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,Initiation ( feat . Lola Monroe ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ one point two nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,four minutes and twenty-nine seconds,"December 4 , 2012",130
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,"Rise Above ( feat . Pharrell , Tuki Carter & Amber Rose ) [ Explicit ]",Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ one point two nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,four minutes and thirty-one seconds,"December 4 , 2012",295
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ one point two nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and thirty-one seconds,"December 4 , 2012",124
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ one point two nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and thirty-one seconds,"December 4 , 2012",193
1,Credit,Meghan Trainor,Title ( Deluxe ),"Pop , Music , Rock , Pop/Rock , Dance , Teen Pop",$ one point two nine,"2014 , 2015 Epic Records , a division of Sony Music Entertainment",two minutes and fifty-one seconds,9-Jan-15,Credit,Meghan Trainor,Title ( Deluxe ),Pop,$ one point two nine,"2011 What A Music Ltd , licence exclusive Parlophone Music France",two minutes and fifty-one seconds,"January 9 , 2015",197
0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,five minutes and eleven seconds,,Time ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap [ Clean ],Rap & Hip-Hop,$ one point two nine,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",four minutes and thirty-eight seconds,"September 25 , 2015",214
0,Confess To Me ( feat . Jessie Ware ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ one point two nine,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",four minutes and ten seconds,15-Apr-14,Omen [ feat . Sam Smith ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ one point two nine,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",three minutes and fifty seconds,"September 25 , 2015",276
1,Skrillex Orchestral Suite By Varien ( Bonus Track ),Skrillex,Bangarang,"Dance , Music , Electronic",$ one point two nine,"2012 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",six minutes and fifty-four seconds,27-Dec-11,Skrillex Orchestral Suite By Varien ( Bonus Track ),Skrillex,Bangarang EP [ Explicit ],"Dance & Electronic , Dubstep",$ one point two nine,Elektroshok Records,six minutes and fifty-four seconds,"December 27 , 2011",49
0,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ one point two nine,"2011 19 Recordings , Inc.",three minutes and forty seconds,25-May-11,( You Make Me Feel Like ) A Natural Woman ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ one point two nine,"( C ) 2011 19 Recordings , Inc.",two minutes and fifty-three seconds,"May 25 , 2011",195
0,Awooga ( Extended Mix ),Calvin Harris,Bounce ( feat . Kelis ) [ Remixes ],"Dance , Music",$ one point two nine,2013 Sony Music Entertainment UK Limited,seven minutes and twelve seconds,5-Feb-13,Bounce ( Fly Eye Club Mix ),Calvin Harris Feat . Kelis,Bounce,Dance & Electronic,$ one point two nine,2015 Bill Maki,six minutes and six seconds,"February 5 , 2013",12
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,Still Pimpin ' ( Album Version ( Explicit ) ) [ feat . Kamikazi ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ zero point nine nine,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",seven minutes and eleven seconds,"May 20 , 2003",265
0,The Breath You Take,George Strait,"Now That 's What I Call Country , Vol . 4","Country , Music",Album Only,"2011 EMI MUSIC NORTH AMERICA / SONY MUSIC ENTERTAINMENT / UMG RECORDINGS , INC.",three minutes and thirty-four seconds,14-Jun-11,If You 're Thinking You Want A Stranger ( There 's One Coming Home ),George Strait,Strait Country,Country,$ one point two nine,( C ) 1981 MCA Records Inc.,two minutes and fifty-seven seconds,"September 23 , 1987",174
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ one point two nine,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,four minutes and one seconds,"August 21 , 2009",312
0,True Colors ( feat . Nicki Minaj ),Wiz Khalifa,Blacc Hollywood,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ one point two nine,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,four minutes and fifteen seconds,19-Aug-14,KK ( feat . Project Pat & Juicy J ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ one point two nine,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,four minutes and nine seconds,"August 19 , 2014",172
0,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",four minutes and one seconds,,Willing & Able [ feat . Kwabs ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ one point two nine,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",four minutes and fifty-two seconds,"September 25 , 2015",289
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,Hope ( feat . Ty Dolla $ ign ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ one point two nine,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,five minutes and twenty-four seconds,"August 19 , 2014",162
0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",$ one point nine nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,five minutes and twenty seconds,4-Dec-12,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ one point two nine,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,three minutes and forty-eight seconds,"December 4 , 2012",297
1,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ zero point nine nine,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,four minutes and forty-six seconds,9-Sep-14,Piensas en MÌ _ ( Remix ),Nicky Jam,Nicky Jam Hits,"International , Latin Music",$ zero point nine nine,( C ) 2014 Codiscos S.A.S.,four minutes and forty-six seconds,"September 9 , 2014",57
0,Baby ( Bonus Video ),Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",$ one point nine nine,‰ ãÑ 2010 The Island Def Jam Music Group,three minutes and thirty-nine seconds,23-Mar-10,Baby ( Acoustic Version ),Justin Bieber,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Pop,$ one point two nine,( C ) 2011 The Island Def Jam Music Group,three minutes and thirty-five seconds,"February 8 , 2011",123
0,Sorry for Party Rocking,LMFAO,Sorry for Party Rocking ( Deluxe Version ),"Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap",$ one point two nine,"‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records",three minutes and twenty-three seconds,21-Jun-11,Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version ),Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band,Party rock anthem ( Karaoke ),International,$ zero point eight nine,( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos ),four minutes and twenty-four seconds,"July 14 , 2011",260
0,Centuries ( Gazzo Remix ),Fall Out Boy,Centuries ( Gazzo Remix ) - Single,"Alternative , Music , Rock",$ one point two nine,"2014 Island Records , a division of UMG Recordings , Inc.",four minutes and nineteen seconds,22-Dec-14,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Boy Face,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Dance & Electronic,$ zero point nine nine,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,two minutes and thirty-two seconds,"April 10 , 2015",247
1,Speakers,Sam Hunt,Montevallo,"Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock",$ one point two nine,"2014 MCA Nashville , a Division of UMG Recordings , Inc.",three minutes and forty-six seconds,27-Oct-14,Speakers,Sam Hunt,Montevallo,Country,$ one point two nine,"( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc.",three minutes and forty-eight seconds,"October 27 , 2014",90
1,Cameras,Wiz Khalifa,Rolling Papers,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ one point two nine,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,four minutes and twenty-nine seconds,28-Mar-11,Cameras [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ one point two nine,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,four minutes and twenty-nine seconds,"March 28 , 2011",296
0,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",four minutes and one seconds,,Magnets [ feat . Lorde ],Disclosure,Caracal,"Electronica , Dance & Electronic",$ one point two nine,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",three minutes and nineteen seconds,"September 25 , 2015",159
0,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ one point two nine,"‰ ãÑ 2009 Downtown Music , LLC .",four minutes and three seconds,2009,Cash Flow [ feat . Jah Dan ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ one point two nine,"( C ) 2009 Downtown Music , LLC .",four minutes and six seconds,"June 3 , 2015",20
0,Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ),Major Lazer,Guns Do n't Kill People ... Lazers Do,"Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock",$ one point two nine,"‰ ãÑ 2009 Downtown Music , LLC .",four minutes and three seconds,2009,Hold The Line [ feat . Santigold ] [ Explicit ],Major Lazer,Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ],"Electronica , Dance & Electronic",$ one point two nine,"( C ) 2009 Downtown Music , LLC .",three minutes and thirty-nine seconds,"June 3 , 2015",94
0,Rock N ' Roll ( Will Take You to the Mountain ),Skrillex,More Monsters and Sprites,"Dance , Music , House , Rock , Electronic",$ one point nine nine,"2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .",four minutes and thirty-four seconds,21-Jun-11,All I Ask Of You ( Feat . Penny ),Skrillex,Scary Monsters And Nice Sprites EP [ Explicit ],"Electronica , Dance & Electronic , Dubstep",$ one point two nine,( c ) 2013 Digitop Ltd,five minutes and forty seconds,"December 21 , 2010",42
0,Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ],David Guetta,Titanium ( Remixes ) [ feat . Sia ],"Dance , Music , Electronic",$ zero point nine nine,"2011 What A Music Ltd , licence exclusive Parlophone Music France",six minutes and thirty-seven seconds,20-Jan-12,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],David Banner,Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ],Rap & Hip-Hop,$ zero point nine nine,2013 b.i.G. f.a.c.e. Ent,three minutes and forty-seven seconds,"December 20 , 2011",266
0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ one point two nine,2010 Gum Prod licence exclusive Parlophone Music France,two minutes and fifty-one seconds,21-Aug-09,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ one point two nine,2015 If Moving Your Mine,three minutes and twenty seconds,"November 24 , 2014",278
0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ]",David Guetta,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","Dance , Music",$ one point two nine,"2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",four minutes and forty-two seconds,12-May-15,Hey Mama ( Zia Moz Remix ),"Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack",Hey Mama,Dance & Electronic,$ zero point nine nine,"2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas",three minutes and twelve seconds,"June 1 , 2015",136
1,6PM In New York,Drake,If You 're Reading This It 's Too Late,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",$ one point two nine,2015 Cash Money Records Inc.,four minutes and forty-three seconds,13-Feb-15,6PM In New York [ Explicit ],Drake,If You 're Reading This It 's Too Late [ Explicit ],Rap & Hip-Hop,$ one point two nine,( C ) 2015 Cash Money Records Inc.,four minutes and forty-three seconds,"February 13 , 2015",134
1,Chevy Van,Eric Church,Caldwell County - EP,"Country , Music , Contemporary Country",$ one point two nine,"2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",two minutes and forty-eight seconds,14-Jan-11,Chevy Van,Eric Church,Caldwell County EP,Country,$ one point two nine,( C ) 2011 EMI Records Nashville,two minutes and forty-eight seconds,"January 14 , 2011",137
0,Delirious ( feat . Tara McDonald ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ one point two nine,‰ ãÑ 2007 Gum Records,four minutes and thirty-one seconds,18-Sep-07,One Love ( Feat . Estelle ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ one point two nine,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,four minutes and one seconds,"August 21 , 2009",288
0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ zero point nine nine,2012 PAXAM RECORDS,five minutes and ten seconds,2-Jul-12,The Rescue Blues ( Live in London 1 ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ zero point nine nine,2012 PAXAM RECORDS,three minutes and twenty-five seconds,"July 2 , 2012",110
0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ zero point nine nine,2012 PAXAM RECORDS,five minutes and ten seconds,2-Jul-12,Do I Wait ( Live in Lisbon Bonus Track ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ zero point nine nine,2012 PAXAM RECORDS,five minutes and eight seconds,"July 2 , 2012",310
