label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
1,multi-step processing of spatial joins,"ralf schneider , thomas brinkhoff , bernhard seeger , hans-peter kriegel",sigmod conference,1994,multi-step processing of spatial joins,"thomas brinkhoff , hans-peter kriegel , ralf schneider , bernhard seeger",international conference on management of data,1994,7414
1,spatial joins using seeded trees,"chinya v. ravishankar , ming-ling lo",sigmod conference,1994,spatial joins using seeded trees,"ming-ling lo , chinya v. ravishankar",international conference on management of data,1994,6624
1,multiway spatial joins,"dimitris papadias , nikos mamoulis",acm trans . database syst .,2001,multiway spatial joins,"nikos mamoulis , dimitris papadias",acm transactions on database systems ( tods ),2001,1554
1,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999,1658
1,a template model for multidimensional inter-transactional association rules,"jeffrey xu yu , hongjun lu , ling feng , jiawei han",vldb j.,2002,a template model for multidimensional inter-transactional association rules,"ling feng , jeffrey xu yu , hongjun lu , jiawei han",the vldb journal -- the international journal on very large data bases,2002,3010
1,efficient evaluation of xml middle-ware queries,"mary f. fernandez , dan suciu , atsuyuki morishima",sigmod conference,2001,efficient evaluation of xml middle-ware queries,"mary fernandez , atsuyuki morishima , dan suciu",international conference on management of data,2001,1134
1,schema mapping as query discovery,"renée j. miller , mauricio a. hernández , laura m. haas",vldb,2000,schema mapping as query discovery,"ren &#233; e j. miller , laura m. haas , mauricio a. hern &#225; ndez",very large data bases,2000,148
1,combinatorial pattern discovery for scientific data : some preliminary results,"kaizhong zhang , jason tsong-li wang , bruce a. shapiro , thomas g. marr , gung-wei chirn , dennis shasha",sigmod conference,1994,combinatorial pattern discovery for scientific data : some preliminary results,"jason tsong-li wang , gung-wei chirn , thomas g. marr , bruce shapiro , dennis shasha , kaizhong zhang",international conference on management of data,1994,4996
1,a logical view of structured files,"tova milo , serge abiteboul , sophie cluet",vldb j.,1998,a logical view of structured files,"serge abiteboul , sophie cluet , tova milo",the vldb journal -- the international journal on very large data bases,1998,6345
1,monitoring business processes through event correlation based on dependency model,"tali yatzkar-haham , asaf adi , david botzer , opher etzion",sigmod conference,2001,monitoring business processes through event correlation based on dependency model,"asaf adii , david botzer , opher etzion , tali yatzkar-haham",international conference on management of data,2001,4667
1,data modelling in the large,martin bertram,sigmod record,1994,data modelling in the large,martin bertram,acm sigmod record,1994,2043
1,data modelling versus ontology engineering,"mustafa jarrar , peter spyns , robert meersman",sigmod record,2002,data modelling versus ontology engineering,"peter spyns , robert meersman , mustafa jarrar",acm sigmod record,2002,5998
1,efficient resumption of interrupted warehouse loads,"hector garcia-molina , vlad gorelik , wilburt labio , janet l. wiener",sigmod conference,2000,efficient resumption of interrupted warehouse loads,"wilburt juan labio , janet l. wiener , hector garcia-molina , vlad gorelik",international conference on management of data,2000,4643
1,update propagation strategies for improving the quality of data on the web,"nick roussopoulos , alexandros labrinidis",vldb,2001,update propagation strategies for improving the quality of data on the web,"alexandros labrinidis , nick roussopoulos",very large data bases,2001,2734
1,wrapping web data into xml,"david buttler , wei han , calton pu",sigmod record,2001,wrapping web data into xml,"wei han , david buttler , calton pu",acm sigmod record,2001,656
1,distributed file organization with scalable cost/performance,"yuri breitbart , gerhard weikum , radek vingralek",sigmod conference,1994,distributed file organization with scalable cost/performance,"radek vingralek , yuri breitbart , gerhard weikum",international conference on management of data,1994,6661
1,determining text databases to search in the internet,"weiyi meng , naphtali rishe , clement t. yu , king-lup liu , xiaodong wang , yuhsi chang",vldb,1998,determining text databases to search in the internet,"weiyi meng , king-lup liu , clement t. yu , xiaodong wang , yuhsi chang , naphtali rishe",very large data bases,1998,4904
1,indexing and querying xml data for regular path expressions,"bongki moon , quanzhong li",vldb,2001,indexing and querying xml data for regular path expressions,"quanzhong li , bongki moon",very large data bases,2001,2056
1,an efficient bitmap encoding scheme for selection queries,"chee yong chan , yannis e. ioannidis",sigmod conference,1999,an efficient bitmap encoding scheme for selection queries,"chee-yong chan , yannis e. ioannidis",international conference on management of data,1999,3376
1,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,sigmod record,2000,an optimisation scheme for coalesce/valid time selection operator sequences,costas vassilakis,acm sigmod record,2000,1998
1,containment of conjunctive queries : beyond relations as sets,"raghu ramakrishnan , yannis e. ioannidis",acm trans . database syst .,1995,containment of conjunctive queries : beyond relations as sets,"yannis e. ioannidis , raghu ramakrishnan",acm transactions on database systems ( tods ),1995,5751
1,gloss : text-source discovery over the internet,"hector garcia-molina , luis gravano , anthony tomasic",acm trans . database syst .,1999,gloss : text-source discovery over the internet,"luis gravano , h &#233; ctor garc &#237; a-molina , anthony tomasic",acm transactions on database systems ( tods ),1999,6011
1,effective memory use in a media server,"edward y. chang , hector garcia-molina",vldb,1997,effective memory use in a media server,"edward y. chang , hector garcia-molina",very large data bases,1997,4307
1,hierarchies and relative operators in the olap environment,"maurizio rafanelli , elaheh pourabbas",sigmod record,2000,hierarchies and relative operators in the olap environment,"elaheh pourabbas , maurizio rafanelli",acm sigmod record,2000,2386
1,focused crawling using context graphs,"frans coetzee , steve lawrence , michelangelo diligenti , marco gori , c. lee giles",vldb,2000,focused crawling using context graphs,"michelangelo diligenti , frans coetzee , steve lawrence , c. lee giles , marco gori",very large data bases,2000,4379
1,independence is good : dependency-based histogram synopses for high-dimensional data,"amol deshpande , rajeev rastogi , minos n. garofalakis",sigmod conference,2001,independence is good : dependency-based histogram synopses for high-dimensional data,"amol deshpande , minos garofalakis , rajeev rastogi",international conference on management of data,2001,3571
1,the tv-tree : an index structure for high-dimensional data,"king-ip lin , h. v. jagadish , christos faloutsos",vldb j.,1994,the tv-tree : an index structure for high-dimensional data,"king ip lin , h. v. jagadish , christos faloutsos",the vldb journal -- the international journal on very large data bases,1994,6209
1,information sharing across private databases,"ramakrishnan srikant , rakesh agrawal , alexandre v. evfimievski",sigmod conference,2003,information sharing across private databases,"rakesh agrawal , alexandre evfimievski , ramakrishnan srikant",international conference on management of data,2003,6151
1,approximate query mapping : accounting for translation closeness,"hector garcia-molina , kevin chen-chuan chang",vldb j.,2001,approximate query mapping : accounting for translation closeness,"kevin chen-chuan chang , h &#233; ctor garc &#237; a-molina",the vldb journal -- the international journal on very large data bases,2001,2946
1,rights protection for relational data,"sunil prabhakar , radu sion , mikhail j. atallah",sigmod conference,2003,rights protection for relational data,"radu sion , mikhail atallah , sunil prabhakar",international conference on management of data,2003,3017
1,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",sigmod conference,1998,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang",international conference on management of data,1998,3212
1,querying multiple bioinformatics data sources : can semantic web research help ?,"terence critchlow , matthew coleman , david buttler , wei han , daniel rocco , li xiong , ling liu , calton pu , renato fileto",sigmod record,2002,querying multiple bioinformatics information sources : can semantic web research help ?,"david buttler , matthew coleman , terence critchlow , renato fileto , wei han , calton pu , daniel rocco , li xiong",acm sigmod record,2002,2989
1,merging ranks from heterogeneous internet sources,"hector garcia-molina , luis gravano",vldb,1997,merging ranks from heterogeneous internet sources,"luis gravano , hector garcia-molina",very large data bases,1997,1608
1,metadata for mixed-media access,"julian kupiec , jan o. pedersen , lynn wilcox , marti a. hearst , francine chen",sigmod record,1994,metadata for mixed-media access,"francine chen , marti hearst , julian kupiec , jan pedersen , lynn wilcox",acm sigmod record,1994,1549
1,histogram-based approximation of set-valued query-answers,"viswanath poosala , yannis e. ioannidis",vldb,1999,histogram-based approximation of set-valued query-answers,"yannis e. ioannidis , viswanath poosala",very large data bases,1999,5824
1,on the cost of monitoring and reorganization of object bases for clustering,"guido moerkotte , alfons kemper , carsten andreas gerlhof",sigmod record,1996,on the cost of monitoring and reorganization of object bases for clustering,"carsten a. gerlhof , alfons kemper , guido moerkotte",acm sigmod record,1996,472
1,theory of answering queries using views,alon y. halevy,sigmod record,2000,theory of answering queries using views,alon y. halevy,acm sigmod record,2000,3566
1,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon y. halevy",vldb j.,2001,minicon : a scalable algorithm for answering queries using views,"rachel pottinger , alon halevy",the vldb journal -- the international journal on very large data bases,2001,936
1,power efficient data gathering and aggregation in wireless sensor networks,"ibrahim korpeoglu , hüseyin özgür tan",sigmod record,2003,power efficient data gathering and aggregation in wireless sensor networks,"h &#252; seyin &#214; zg &#252; r tan , ibrahim k &#246; rpeo &#487; lu",acm sigmod record,2003,3732
1,energy and rate based mac protocol for wireless sensor networks,"ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",sigmod record,2003,energy and rate based mac protocol for wireless sensor networks,"rajgopal kannan , ram kalidindi , s. s. iyengar , vijay kumar",acm sigmod record,2003,3417
1,text databases : a survey of text models and systems,arjan loeffen,sigmod record,1994,text databases : a survey of text models and systems,arjan loeffen,acm sigmod record,1994,6421
1,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,vldb,1995,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity,stuart e. madnick,very large data bases,1995,1109
1,information integration : the momis project demonstration,"michele melchiori , silvana castano , g. malvezzi , domenico beneventano , r. guidetti , alberto corni , sonia bergamaschi , maurizio vincini",vldb,2000,information integration : the momis project demonstration,"domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini",very large data bases,2000,5446
1,idea : interactive data exploration and analysis,"lynn o. wilson , peter g. selfridge , divesh srivastava",sigmod conference,1996,idea : interactive data exploration and analysis,"peter g. selfridge , divesh srivastava , lynn o. wilson",international conference on management of data,1996,4340
1,capturing both types and constraints in data integration,"juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan",sigmod conference,2003,capturing both types and constraints in data integration,"michael benedikt , chee-yong chan , wenfei fan , juliana freire , rajeev rastogi",international conference on management of data,2003,2804
1,standards in practice,"jim melton , andrew eisenberg",sigmod record,1998,standards in practice,"andrew eisenberg , jim melton",acm sigmod record,1998,3831
1,efendi : federated database system of cadlab,"bernd burkert , yaron engel , ralf böttger , gerd kachel , elke radeke , silvia kolmschlag , dietmar nolte",sigmod conference,1995,efendi : federated database system of cadlab,"e. radeke , r. b &#246; ttger , b. burkert , y. engel , g. kachel , s. kolmschlag , d. nolte",international conference on management of data,1995,2926
1,experiences in federated databases : from iro-db to miro-web,"anthony tomasic , peter fankhauser , j. muñoz , m. lopez , georges gardarin",vldb,1998,experiences in federated databases : from iro-db to miro-web,"peter fankhauser , georges gardarin , m. lopez , j. mu &#241; oz , anthony tomasic",very large data bases,1998,6309
1,generating spatiotemporal datasets on the www,"mario a. nascimento , yannis theodoridis",sigmod record,2000,generating spatiotemporal datasets on the www,"yannis theodoridis , mario a. nascimento",acm sigmod record,2000,3608
1,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",sigmod record,1998,"sqlj part 0 , now known as sql/olb ( object-language bindings )","andrew eisenberg , jim melton",acm sigmod record,1998,5368
1,the samos active dbms prototype,"klaus r. dittrich , stella gatziu , andreas geppert",sigmod conference,1995,the samos active dbms prototype,"stella gatziu , andreas geppert , klaus r. dittrich",international conference on management of data,1995,4519
1,the myriad federated database prototype,"k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang",sigmod conference,1994,the myriad federated database prototype,"s.-y . hwang , e.-p . lim , h.-r . yang , s. musukula , k. mediratta , m. ganesh , d. clements , j. stenoien , j. srivastava",international conference on management of data,1994,5223
1,holistic twig joins : optimal xml pattern matching,"divesh srivastava , nick koudas , nicolas bruno",sigmod conference,2002,holistic twig joins : optimal xml pattern matching,"nicolas bruno , nick koudas , divesh srivastava",international conference on management of data,2002,5417
1,multi-dimensional clustering : a new data layout scheme in db2,"bishwaranjan bhattacharjee , sriram padmanabhan , matthew huras , leslie cranston , timothy malkemus",sigmod conference,2003,multi-dimensional clustering : a new data layout scheme in db2,"sriram padmanabhan , bishwaranjan bhattacharjee , tim malkemus , leslie cranston , matthew huras",international conference on management of data,2003,3033
1,mining multi-dimensional constrained gradients in data cubes,"jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei",vldb,2001,mining multi-dimensional constrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",very large data bases,2001,1832
1,the role of integrity constraints in database interoperation,"peter m. g. apers , mark w. w. vermeer",vldb,1996,the role of integrity constraints in database interoperation,"mark w. w. vermeer , peter m. g. apers",very large data bases,1996,1023
1,the reach active oodbms,"alin deutsch , jürgen zimmermann , m. higa , alejandro p. buchmann",sigmod conference,1995,the reach active oodbms,"a. p. buchmann , a. deutsch , j. zimmermann , m. higa",international conference on management of data,1995,3403
1,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm trans . database syst .,2000,optimizing object queries using an effective calculus,"leonidas fegaras , david maier",acm transactions on database systems ( tods ),2000,5826
1,optimizing queries across diverse data sources,"edward l. wimmers , donald kossmann , jun yang , laura m. haas",vldb,1997,optimizing queries across diverse data sources,"laura m. haas , donald kossmann , edward l. wimmers , jun yang",very large data bases,1997,2969
1,"50,000 users on an oracle8 universal server database","ashok josji , tirthankar lahiri , amit jasuja , sumanta chatterjee",sigmod conference,1998,"50,000 users on an oracle8 universal server database","tirthankar lahiri , ashok joshi , amit jasuja , sumanta chatterjee",international conference on management of data,1998,3792
1,the oracle universal server buffer,"ashok joshi , n. macnaughton , juan loaiza , m. keihl , tirthankar lahiri , william bridge",vldb,1997,the oracle universal server buffer,"william bridge , ashok joshi , m. keihl , tirthankar lahiri , juan loaiza , n. macnaughton",very large data bases,1997,3527
1,evaluating probabilistic queries over imprecise data,"reynold cheng , dmitri v. kalashnikov , sunil prabhakar",sigmod conference,2003,evaluating probabilistic queries over imprecise data,"reynold cheng , dmitri v. kalashnikov , sunil prabhakar",international conference on management of data,2003,1398
1,integration of data mining with database technology,"amir netz , surajit chaudhuri , jeff bernhardt , usama m. fayyad",vldb,2000,integration of data mining with database technology,"amir netz , surajit chaudhuri , jeff bernhardt , usama m. fayyad",very large data bases,2000,6501
1,"information translation , mediation , and mosaic-based browsing in the tsimmis system","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",sigmod conference,1995,"information translation , mediation , and mosaic-based browsing in the tsimmis system","joachim hammer , h &#233; ctor garc &#237; a-molina , kelly ireland , yannis papakonstantinou , jeffrey ullman , jennifer widom",international conference on management of data,1995,4884
1,model-based information integration in a neuroscience mediator system,"bertram ludäscher , amarnath gupta , maryann e. martone",vldb,2000,model-based information integration in a neuroscience mediator system,"bertram lud &#228; scher , amarnath gupta , maryann e. martone",very large data bases,2000,569
1,answering queries using views : a survey,alon y. halevy,vldb j.,2001,answering queries using views : a survey,alon y. halevy,the vldb journal -- the international journal on very large data bases,2001,78
1,"object-relational database systems : principles , products , and challenges ( tutorial )","michael j. carey , anil nori , nelson mendonça mattos",sigmod conference,1997,"object-relational database systems ( tutorial ) : principles , products and challenges","michael j. carey , nelson m. mattos , anil k. nori",international conference on management of data,1997,7344
1,parallel query scheduling and optimization with time - and space-shared resources,"yannis e. ioannidis , minos n. garofalakis",vldb,1997,parallel query scheduling and optimization with time - and space-shared resources,"minos n. garofalakis , yannis e. ioannidis",very large data bases,1997,2064
1,modularization techniques for active rules design,"stefano ceri , elena baralis , stefano paraboschi",acm trans . database syst .,1996,modularization techniques for active rules design,"elena baralis , stefano ceri , stefano paraboschi",acm transactions on database systems ( tods ),1996,4564
1,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,vldb,2001,"et tu , xml ? the downfall of the relational empire ( abstract )",philip wadler,very large data bases,2001,7197
1,griddb : a database interface to the grid,"david t. liu , devesh parekh , michael j. franklin",sigmod conference,2003,griddb : a relational interface for the grid,"david t. liu , michael j. franklin , devesh parekh",international conference on management of data,2003,3324
1,a database interface for file updates,"tova milo , serge abiteboul , sophie cluet",sigmod conference,1995,a database interface for file update,"serge abiteboul , sophie cluet , tova milo",international conference on management of data,1995,478
1,a pictorial query language for querying geographic databases using positional and olap operators,"elaheh pourabbas , maurizio rafanelli",sigmod record,2002,a pictorial query language for querying geographic databases using positional and olap operators,"elaheh pourabbas , maurizio rafanelli",acm sigmod record,2002,5441
1,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo härder , joachim thomas , günter sauter",vldb j.,1999,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo h &#228; rder , g &#252; nter sauter , joachim thomas",the vldb journal -- the international journal on very large data bases,1999,2560
1,integrating sql databases with content-specific search engines,"stefan deßloch , nelson mendonça mattos",vldb,1997,integrating sql databases with content-specific search engines,"stefan de &#223; loch , nelson mendon &#231; a mattos",very large data bases,1997,3760
1,the grid : an application of the semantic web,"carole a. goble , david de roure",sigmod record,2002,the grid : an application of the semantic web,"carole goble , david de roure",acm sigmod record,2002,4960
1,learning to match ontologies on the semantic web,"jayant madhavan , robin dhamankar , alon y. halevy , pedro domingos , anhai doan",vldb j.,2003,learning to match ontologies on the semantic web,"anhai doan , jayant madhavan , robin dhamankar , pedro domingos , alon halevy",the vldb journal -- the international journal on very large data bases,2003,4740
1,the p operator : discovering and ranking associations on the semantic web,"kemafor anyanwu , amit p. sheth",sigmod record,2002,the &#961; operator : discovering and ranking associations on the semantic web,"kemafor anyanwu , amit sheth",acm sigmod record,2002,4775
1,"opportunities at arpa , nsf , and elsewhere",xiaolei qian,sigmod record,1995,"opportunities at arpa , nsf , and elsewhere",xiaolei qian,acm sigmod record,1995,2842
1,database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994,sigmod challenges paper : database issues in telecommunications network management,ilsoo ahn,international conference on management of data,1994,2459
1,issues in network management in the next millennium,"michael l. brodie , surajit chaudhuri",vldb,1999,issues in network management in the next millennium,"michael l. brodie , surajit chaudhuri",very large data bases,1999,2376
1,the sift information dissemination system,"tak w. yan , hector garcia-molina",acm trans . database syst .,1999,the sift information dissemination system,"tak w. yan , hector garcia-molina",acm transactions on database systems ( tods ),1999,824
1,spatial hash-joins,"ming-ling lo , chinya v. ravishankar",sigmod conference,1996,spatial hash-joins,"ming-ling lo , chinya v. ravishankar",international conference on management of data,1996,7002
1,of objects and databases : a decade of turmoil,"david j. dewitt , michael j. carey",vldb,1996,of objects and databases : a decade of turmoil,"michael j. carey , david j. dewitt",very large data bases,1996,1101
1,the hyperion project : from data integration to data coordination,"marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa",sigmod record,2003,the hyperion project : from data integration to data coordination,"marcelo arenas , vasiliki kantere , anastasios kementsietsidis , iluju kiringa , ren &#233; e j. miller , john mylopoulos",acm sigmod record,2003,304
1,opportunities in information management and assurance,xiaolei qian,sigmod record,1997,opportunities in information management and assurance,xiaolei qian,acm sigmod record,1997,2554
1,research in information managment at dublin city university,"alan f. smeaton , mark roantree",sigmod record,2002,research in information managment at dublin city university,"mark roantree , alan f. smeaton",acm sigmod record,2002,3545
1,transactional publish / subscribe : the proactive multicast of database changes,arvola chan,sigmod conference,1998,transactional publish/subscribe : the proactive multicast of database changes ( abstract ),arvola chan,international conference on management of data,1998,4458
1,the role of b2b engines in b2b integration architectures,christoph bussler,sigmod record,2002,the role of b2b engines in b2b integration architectures,christoph bussler,acm sigmod record,2002,4678
1,maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu , z. meral özsoyoglu",vldb j.,1998,maintenance of implication integrity constraints under updates to constraints,"naci s. ishakbeyoglu , z. meral ozsoyoglu",the vldb journal -- the international journal on very large data bases,1998,2211
1,instance-based attribute identification in database integration,"roger h. l. chiang , ee-peng lim , chua eng huang cecil",vldb j.,2003,instance-based attribute identification in database integration,"cecil eng h. chua , roger h. l. chiang , ee-peng lim",the vldb journal -- the international journal on very large data bases,2003,6248
1,design and analysis of parametric query optimization algorithms,sumit ganguly,vldb,1998,design and analysis of parametric query optimization algorithms,sumit ganguly,very large data bases,1998,6786
1,evaluating queries with generalized path expressions,"guido moerkotte , sophie cluet , vassilis christophides",sigmod conference,1996,evaluating queries with generalized path expressions,"vassilis christophides , sophie cluet , guido moerkotte",international conference on management of data,1996,4871
1,the ins and outs ( and everthing in between ) of data warehousing,"donovan a. schneider , phillip m. fernandez",sigmod conference,1996,the ins and outs ( and everything in between ) of data warehousing,"phil fernandez , donovan schneider",international conference on management of data,1996,6098
1,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",sigmod record,1997,an overview of data warehousing and olap technology,"surajit chaudhuri , umeshwar dayal",acm sigmod record,1997,3744
1,an overview of repository technology,"philip a. bernstein , umeshwar dayal",vldb,1994,an overview of repository technology,"philip a. bernstein , umeshwar dayal",very large data bases,1994,2736
1,the evolution of the web and implications for an incremental crawler,"junghoo cho , hector garcia-molina",vldb,2000,the evolution of the web and implications for an incremental crawler,"junghoo cho , hector garcia-molina",very large data bases,2000,4205
1,on the semantics of `` now '' in databases,"christian s. jensen , tomás isakowitz , richard t. snodgrass , curtis e. dyreson , james clifford",acm trans . database syst .,1997,on the semantics of now in databases,"james clifford , curtis dyreson , tom &#225; s isakowitz , christian s. jensen , richard thomas snodgrass",acm transactions on database systems ( tods ),1997,732
1,a top-down approach for two level serializability,"n. l. belkhodja , mourad ouzzani , m. a. atroun",vldb,1994,a top-down approach for two level serializability,"m. ouzzani , m. a. atroun , n. l. belkhodja",very large data bases,1994,5055
1,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",international conference on management of data,2001,5888
1,automatic subspace clustering of high dimensional data for data mining applications,"johannes gehrke , rakesh agrawal , dimitrios gunopulos , prabhakar raghavan",sigmod conference,1998,automatic subspace clustering of high dimensional data for data mining applications,"rakesh agrawal , johannes gehrke , dimitrios gunopulos , prabhakar raghavan",international conference on management of data,1998,3682
1,improving access to environmental data using context information,"anthony tomasic , eric simon",sigmod record,1997,improving access to environmental data using context information,"anthony tomasic , eric simon",acm sigmod record,1997,5101
1,wavecluster : a wavelet based clustering approach for spatial data in very large databases,"surojit chatterjee , gholamhosein sheikholeslami , aidong zhang",vldb j.,2000,wavecluster : a wavelet-based clustering approach for spatial data in very large databases,"gholamhosein sheikholeslami , surojit chatterjee , aidong zhang",the vldb journal -- the international journal on very large data bases,2000,582
1,clustering categorical data : an approach based on dynamical systems,"david gibson , jon m. kleinberg , prabhakar raghavan",vldb j.,2000,clustering categorical data : an approach based on dynamical systems,"david gibson , jon kleinberg , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,2000,1996
1,searching in metric spaces with user-defined and approximate distances,"marco patella , paolo ciaccia",acm trans . database syst .,2002,searching in metric spaces with user-defined and approximate distances,"paolo ciaccia , marco patella",acm transactions on database systems ( tods ),2002,1046
1,eroc : a toolkit for building neato query optimizers,"melissa truong , louis burger , william j. mckenna , chi hoang",vldb,1996,eroc : a toolkit for building neato query optimizers,"william j. mckenna , louis burger , chi hoang , melissa truong",very large data bases,1996,6419
1,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos k. sellis , yannis theodoridis , max j. egenhofer",sigmod conference,1995,topological relations in the world of minimum bounding rectangles : a study with r-trees,"dimitris papadias , timos sellis , yannis theodoridis , max j. egenhofer",international conference on management of data,1995,2973
1,similarity-based queries for time series data,"alberto o. mendelzon , davood rafiei",sigmod conference,1997,similarity-based queries for time series data,"davood rafiei , alberto mendelzon",international conference on management of data,1997,6978
1,time series similarity measures and time series indexing,"gautam das , dimitrios gunopulos",sigmod conference,2001,time series similarity measures and time series indexing ( abstract only ),"dimitrios gunopulos , gautam das",international conference on management of data,2001,513
1,"o-o , what 's happening to db2 ?","richard swagerman , nelson mendonça mattos , michael j. carey , srinivasa narayanan , bennet vance , doug doole , serge rielau , donald d. chamberlin",sigmod conference,1999,"o-o , what 's happening to db2 ?","m. carey , d. chamberlin , d. doole , s. rielau , n. mattos , s. narayanan , b. vance , r. swagerman",international conference on management of data,1999,1703
1,hardware acceleration for spatial selections and joins,"chengyu sun , divyakant agrawal , amr el abbadi",sigmod conference,2003,hardware acceleration for spatial selections and joins,"chengyu sun , divyakant agrawal , amr el abbadi",international conference on management of data,2003,1078
1,evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes,"andreas koeller , amy j. lee , xin zhang , anisoara nica , elke a. rundensteiner , amber van wyk , yong li",sigmod conference,1999,evolvable view environment ( eve ) : non-equivalent view maintenance under schema changes,"e. a. rundensteiner , a. koeller , x. zhang , a. j. lee , a. nica , a. van wyk , y. lee",international conference on management of data,1999,6061
1,exploiting versions for handling updates in broadcast disks,"evaggelia pitoura , panos k. chrysanthis",vldb,1999,exploiting versions for handling updates in broadcast disks,"evaggelia pitoura , panos k. chrysanthis",very large data bases,1999,3109
1,ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995,ordered shared locks for real-time databases,"divyakant agrawal , amr el abbadi , richard jeffers , lijing lin",the vldb journal -- the international journal on very large data bases,1995,5592
1,an approximate search engine for structural databases,"kaizhong zhang , qicheng ma , jason tsong-li wang , xinhuan zheng , xiong wang , dennis shasha , zasha weinberg , bruce a. shapiro",sigmod conference,2000,an approximate search engine for structural databases,"jason t. l. wang , xiong wang , dennis shasha , bruce a. shapiro , kaizhong zhang , qicheng ma , zasha weinberg",international conference on management of data,2000,1206
1,on index selection schemes for nested object hierarchies,"sudarshan s. chawathe , ming-syan chen , philip s. yu",vldb,1994,on index selection schemes for nested object hierarchies,"sudarshan s. chawathe , ming-syan chen , philip s. yu",very large data bases,1994,3367
1,videoanywhere : a system for searching and managing distributed video assets,"amit p. sheth , kshitij shah , clemens bertram",sigmod record,1999,video anywhere : a system for searching and managing distributed heterogeneous video assets,"amit sheth , clemens bertram , kshitij shah",acm sigmod record,1999,3020
1,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",sigmod conference,2002,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",international conference on management of data,2002,3664
1,indexing medium-dimensionality data in oracle,"jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada",sigmod conference,1999,indexing medium-dimensionality data in oracle,"k. v. ravi kanth , siva ravada , jayant sharma , jay banerjee",international conference on management of data,1999,4917
1,towards event-driven modelling for database design,"maguelonne teisseire , pascal poncelet , rosine cicchetti",vldb,1994,towards event-driven modelling for database design,"maguelonne teisseire , pascal poncelet , rosine cicchetti",very large data bases,1994,3191
1,report on the second ieee metadata conference ( metadata ' 97 ),"chris miller , ron musick",sigmod record,1998,report on the second ieee metadata conference ( metadata ' 97 ),"ron musick , chris miller",acm sigmod record,1998,451
1,the dedale system for complex spatial queries,"luc segoufin , philippe rigaux , stéphane grumbach",sigmod conference,1998,the dedale system for complex spatial queries,"st &#233; phane grumbach , philippe rigaux , luc segoufin",international conference on management of data,1998,7374
1,efficient mid-query re-optimization of sub-optimal query execution plans,"david j. dewitt , navin kabra",sigmod conference,1998,efficient mid-query re-optimization of sub-optimal query execution plans,"navin kabra , david j. dewitt",international conference on management of data,1998,3269
1,the heterogeneity problem and middleware technology : experiences with and performance of database gateways,"klaudia hergula , fernando de ferreira rezende",vldb,1998,the heterogeneity problem and middleware technology : experiences with and performance of database gateways,"fernando de ferreira rezende , klaudia hergula",very large data bases,1998,1232
1,journal relevance,richard t. snodgrass,sigmod record,2003,journal relevance,richard snodgrass,acm sigmod record,2003,6946
